,source,author,title,description,url,urlToImage,publishedAt,content
10,"{'id': None, 'name': 'Yahoo Entertainment'}",Oliver O'Connell,‘These lies almost got you lynched’: Mike Pence criticised after breaking silence to oppose voting rights law,Repetition of ‘big lie’ of voter fraud riles up social media users,https://news.yahoo.com/lies-almost-got-lynched-mike-164248961.html,https://s.yimg.com/uu/api/res/1.2/I3xwFKDb40wP0.NP_BBeIQ--~B/aD0yNjE7dz00NjA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/the_independent_635/75003a40d57f0bf747ab909373202f2a,2021-03-03T16:42:48Z,"Security video shows Vice President Mike Pence being evacuated as rioters breach the Capitol (AP)
Mike Pence has broken his silence for the first time since he left office on 20 January by writing a… [+4687 chars]"
11,"{'id': None, 'name': 'The A.V. Club'}","Randall Colburn on News, shared by Randall Colburn to The A.V. Club","Dr. Phil: ""You have to stop commenting 'daddy' on my posts""","Dr. Phil, the unlicensed huckster Oprah should regret elevating to a position of authority, is back, baby. The TV host otherwise known as Phil McGraw returned to his TikTok account this week with a plea to his 4.6 million followers: “You have to stop commenti…",https://news.avclub.com/dr-phil-you-have-to-stop-commenting-daddy-on-my-post-1845028341,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/c9ie3jyk0lb2ztrgav1z.jpg",2020-09-11T18:32:00Z,"Dr. Phil, the unlicensed huckster Oprah should regret elevating to a position of authority, is back, baby. The TV host otherwise known as Phil McGraw returned to his TikTok account this week with a p… [+899 chars]"
12,"{'id': None, 'name': '/FILM'}",Joshua Meyer,"Genre-Bending Series Sugar Heads To Apple TV+, Has The Good Taste To Cast Colin Farrell","Apple TV+ has won a bidding war for ""Sugar,"" a new series starring Colin Farrell. Netflix was also vying for the series, which Deadline bills as a genre-bender and describes as ""an LA-set contemporary take on the private detective story.""
Beyond that, not muc…",https://www.slashfilm.com/706825/genre-bending-series-sugar-heads-to-apple-tv-has-the-good-taste-to-cast-colin-farrell/,https://www.slashfilm.com/img/gallery/genre-bending-series-sugar-heads-to-apple-tv-has-the-good-taste-to-cast-colin-farrell/l-intro-1639505882.jpg,2021-12-14T18:20:18Z,"Apple TV+ has won a bidding war for ""Sugar,"" a new series starring Colin Farrell. Netflix was also vying for the series, which Deadline bills as a genre-bender and describes as ""an LA-set contemporar… [+1100 chars]"
13,"{'id': None, 'name': 'Cdm.link'}",Peter Kirn,"Freakshow Industries’ Black Friday plug-in anti-sale will charge you more, but you can also steal","Oh, they aren't kidding when they say ""anti-sale."" In honor of Black Friday, plug-in maker Freakshow Industries (""audio effects for the end-times"") has increased their prices. But you can also pirate the plug-ins directly from their site.
The post Freakshow I…",https://cdm.link/2021/11/freakshow-industries-black-friday-plug-in-anti-sale-will-charge-you-more-but-you-can-also-steal/,https://cdm.link/app/uploads/2021/11/CleanShot-2021-11-27-at-00.49.20.png,2021-11-27T00:00:56Z,"Oh, they aren’t kidding when they say “anti-sale.” In honor of Black Friday, plug-in maker Freakshow Industries (“audio effects for the end-times”) has increased their prices. But you can also pirate… [+1718 chars]"
14,"{'id': None, 'name': 'GameSpot'}",Darryn Bonthuys,Saints Row Reboot Features The Biggest Customization Suite Yet,"Just like previous games in the series, Volition's reboot of Saints Row will allow players to experiment with character customization. In an update post published to the official Saints Row website, developer Volition shared more details on how main character…",https://www.gamespot.com/articles/saints-row-reboot-features-the-biggest-customization-suite-yet/1100-6496156/,https://www.gamespot.com/a/uploads/screen_kubrick/1601/16018044/3878889-saintsrow.jpg,2021-09-13T13:37:00Z,"Just like previous games in the series, Volition's reboot of Saints Row will allow players to experiment with character customization. In an update post published to the official Saints Row website, … [+1903 chars]"
15,"{'id': None, 'name': 'AndroidPIT'}",Julia Froolyks,Unterhaltsame Tech-Podcasts: Die 5 beliebtesten Formate,"Podcasts sind auch im Jahr 2020 sehr gefragt! Wir haben für Euch die 5 beliebtesten deutschsprachigen Tech-Podcasts angehört und aufgelistet. (Dies ist ein Teaser - klick hier, um den kompletten Beitrag zu lesen)",https://www.androidpit.de/top-5-tech-podcasts-deutschland,https://fscl01.fonpit.de/userfiles/6473479/image/note-4-vs-note-5/androidpit-podcast-addict-2.jpg,2020-03-16T11:37:15Z,"Spätestens seitdem nahezu jeder ein Smartphone besitzt, ist die Verbreitung von Podcasts wieder auf einem sehr hohen Niveau. Dank Apple, Google, Spotify oder auch klassischem RSS-Feed können die Audi… [+3735 chars]"
16,"{'id': None, 'name': 'Forbes'}","Rob Pegoraro, Contributor, 
 Rob Pegoraro, Contributor
 https://www.forbes.com/sites/robpegoraro/","Facebook Will Give You Less Koala Content, Among Other Problems With Its Australian News Ban","The list of things you can’t talk about on Facebook just got a lot longer. Alongside such understandably-banned content as terrorist propaganda, lethal lies about vaccines, and a constellation of freakshow conspiracy theories, you now can’t share news from Au…",https://www.forbes.com/sites/robpegoraro/2021/02/17/facebook-will-give-you-less-koala-content-among-other-problems-with-its-australian-news-ban/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F602dd1062102d8784cd065d6%2F0x0.jpg,2021-02-18T02:37:05Z,"PORT MACQUARIE, AUSTRALIA - SEPTEMBER 14: A young male koala named 'Jan' is seen in a outdoor koala ... [+] pen at Port Macquarie Koala Hospital on September 14, 2020, in Port Macquarie, Australia. E… [+6730 chars]"
17,"{'id': 'vice-news', 'name': 'Vice News'}","Trone Dowd, Emma Ockerman, Leah Feiger",Activists Are Furious Rittenhouse Was Found Not Guilty,“If you needed yet another example of the two justice systems at work in America look no further.”,https://www.vice.com/en/article/y3vdxg/rittenhouse-trial-activists-furious-not-guilty-verdict,https://video-images.vice.com/articles/6197f3c413501f0094127d17/lede/1637348658350-gettyimages-1236648784.jpeg?image-resize-opts=Y3JvcD0xeHc6MC44Nzc2eGg7MHh3LDAuMDY5NXhoJnJlc2l6ZT0xMjAwOiomcmVzaXplPTEyMDA6Kg,2021-11-19T19:44:49Z,"Kyle Rittenhouse, the teen who killed two people during racial justice demonstrations in Kenosha, Wisconsin last summer, was found not guilty of all charges including homicide on Friday—a verdict tha… [+3917 chars]"
18,"{'id': None, 'name': 'Theguardian.comfilm'}",Andrew Pulver,The fear within: 10 of the best scary films that aren’t horror movies,"From Watership Down to Eraserhead, these movies aren’t technically in the horror genre but are guaranteed to give you goosebumpsNot all scary movies are horror films: here’s a selection that can give you goosebumps without resorting to gut-churning terror. Da…",https://amp.theguardian.comfilm/2020/oct/30/the-fear-within-10-of-the-best-scary-films-that-arent-horror-movies,https://i.guim.co.uk/img/media/415c0ad10b4c0e219bf828887094e0fdea2c10b2/0_253_2637_1583/master/2637.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=77f0ae830b14ff4c56b3aa018dd5ffa1,2020-10-30T08:00:06Z,Not all scary movies are horror films: heres a selection that can give you goosebumps without resorting to gut-churning terror. David Lynchs 1977 feature film debut was an uncategorisably bizarre fre… [+3387 chars]
19,"{'id': None, 'name': 'Indiegamesplus.com'}",Joel Couture,Trailer Thursday – Save One Ancient Doom,"Trailer Thursday sees us helping little snowball aliens by exploding them, overgrowing wastelands with plants, and connecting dots to make pretty pictures.   Save the Zacks ﻿ “Guide the cute little Zacks...
The post Trailer Thursday – Save One Ancient Doom ap…",https://indiegamesplus.com/2020/09/trailer-thursday-save-one-ancient-doom,https://i2.wp.com/indiegamesplus.com/wp-content/uploads/2020/09/cloud-tt.jpg?fit=740%2C416&ssl=1,2020-09-17T11:00:28Z,"Trailer Thursday sees us helping little snowball aliens by exploding them, overgrowing wastelands with plants, and connecting dots to make pretty pictures.
Save the Zacks
“Guide the cute little Zac… [+2955 chars]"
20,"{'id': None, 'name': 'Yahoo Entertainment'}",Browns Wire,Browns try out 2 OL and a CB during the bye week,CB Stephen Denmark fits the bill of athletic freakshow,https://sports.yahoo.com/browns-try-2-ol-cb-004339222.html,https://s.yimg.com/uu/api/res/1.2/Bm.YC8wHrn_lqIC.eKoefQ--~B/aD05MDt3PTU0MDtzbT0xO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/cleveland_browns_wire_usa_today_sports_articles_724/172f2ac6d9ac8427f5ce2d879737f9d0,2020-11-10T00:43:39Z,"The Browns held a tryout for three NFL free agents over the bye week. None of the players have been signed as of yet, though COVID-19 protocols effectively prevent instant signings.
The trio include… [+534 chars]"
21,"{'id': None, 'name': 'Der-postillon.com'}",noreply@blogger.com (Der Postillon),"Notfallsanitäter sprechen sich gegen Böllerverbot aus: ""Silvester ist für uns die lustigste Nacht des Jahres!""","Berlin (dpo) - Soll das Böllern an Silvester verboten werden? Darüber diskutieren derzeit Politik und Öffentlichkeit. Nun haben sich Deutschlands Notfallsanitäter zu Wort gemeldet: ""Wir freuen uns schon das ganze Jahr lang auf die Silvesternacht"", heißt es in…",https://www.der-postillon.com/2020/11/sanitaeter-silvester.html,https://1.bp.blogspot.com/-FXc6cxotvz4/X7z7GBLHY-I/AAAAAAAA8ss/5pXi-1dOeuowEhzgWEFis7wDdRM5HKJzQCLcBGAsYHQ/w1200-h630-p-k-no-nu/shutterstock_199381034.jpg,2020-11-24T12:28:48Z,"Berlin (dpo) - Soll das Böllern an Silvester verboten werden? Darüber diskutieren derzeit Politik und Öffentlichkeit. Nun haben sich Deutschlands Notfallsanitäter zu Wort gemeldet: ""Wir freuen uns sc… [+1877 chars]"
22,"{'id': None, 'name': '/FILM'}",Ben Pearson,Zack Snyder’s ‘Army of the Dead’ Prequel Movie Has Already Wrapped Filming,"Zack Snyder‘s zombie heist film Army of the Dead is set to debut on Netflix sometime in 2021, but before a trailer has even been released for that project, production has already wrapped on an Army of the Dead prequel movie. Snyder recently shared a set photo…",https://www.slashfilm.com/army-of-the-dead-prequel-movie-wraps-filming/,https://d13ezvd6yrslxm.cloudfront.net/wp/wp-content/images/Army-of-the-Dead-prequel-movie.jpg,2020-12-23T23:00:30Z,"Zack Snyder‘s zombie heist film Army of the Dead is set to debut on Netflix sometime in 2021, but before a trailer has even been released for that project, production has already wrapped on an Army o… [+2580 chars]"
23,"{'id': None, 'name': 'The Indian Express'}",Sports Desk,"Virat Kohli better than Sachin Tendulkar, Steve Smith comes nowhere close: Kevin Pietersen","Virat Kohli is miles ahead of Steve Smith among current batsmen because of his ""unreal numbers"", said Kevin Pietersen, adding that he is even better than Sachin Tendulkar because of his mastery of chases.",https://indianexpress.com/article/sports/cricket/virat-kohli-better-sachin-tendulkar-steve-smith-nowhere-close-kevin-pietersen-6412958/,https://images.indianexpress.com/2020/05/Sachin-Kohli-759.png?w=759,2020-05-16T12:06:20Z,"Virat Kohli is even better than Sachin Tendulkar because of how he can single-handedly lead his team to victory when chasing totals, said Kevin Pietersen. (File Photo/BCCI)Virat Kohli is miles ahead … [+1765 chars]"
24,"{'id': None, 'name': 'STERN.de'}",STERN.de,Rudy Giuliani: Auftritt von Trump-Anwalt wird zur Lachnummer,Viele US-Amerikaner und alle Trump-Kritiker sind sich einig: Der jüngste Auftritt von Anwalt Rudy Giuliani verkam zur absurden Freakshow.,https://www.stern.de/lifestyle/leute/rudy-giuliani--auftritt-von-trump-anwalt-wird-zur-lachnummer-9499410.html,https://image.stern.de/9499414/t/1v/v2/w1440/r1.7778/-/20--auftritt-von-trump-anwalt-wird-zur-lachnummer---16-9---spoton-article-756450.jpg,2020-11-20T12:22:00Z,"Viele US-Amerikaner und alle Trump-Kritiker sind sich einig: Der jüngste Auftritt von Anwalt Rudy Giuliani verkam zur absurden Freakshow.
Als ""wichtige Nachrichtenkonferenz auf dem Weg zum Sieg"" hat… [+2567 chars]"
25,"{'id': None, 'name': 'MMA Mania'}",Ryan Harkness,Report: Paul Vs. Askren Event Sells Over 1.4 Million PPVs,"Triller Fight Club is in the freakshow fight business, and that business is booming.",https://www.mmamania.com/2021/4/18/22391204/report-trillers-jake-paul-vs-ben-askren-event-sells-over-1-4-million-pay-per-views,https://cdn.vox-cdn.com/thumbor/T7910uobN5inZzJr5Xb4FGyWMXs=/0x0:5568x2915/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/22453551/1313153407.jpg,2021-04-19T01:34:12Z,"Photo by Jeff Kravitz/Getty Images for Triller

 

 Triller Fight Club is in the freakshow fight business, and that business is booming. Based on the chatter I saw across the internet on social medi… [+2186 chars]"
26,"{'id': None, 'name': 'MMA Mania'}",Ryan Harkness,Video: Watch A 5 On 5 Bareknuckle Cage Fight,Poland is really setting the bar ridiculously high when it comes to freakshow fights.,https://www.mmamania.com/2021/11/28/22806154/video-watch-a-chaotic-5-on-5-bareknuckle-cage-fight-from-poland,https://cdn.vox-cdn.com/thumbor/CuVr__b_lTRBB_h7vb2nR6X80sQ=/0x0:1200x628/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/23047901/5_on_5_bareknuckle_cage_fight_poland_the_war_3.jpg,2021-11-28T16:00:00Z,"Facebook - The War 3

 

 Poland is really setting the bar ridiculously high when it comes to freakshow fights. Regular mixed martial arts just not doing it for you these days? Tired of promotions t… [+1919 chars]"
27,"{'id': None, 'name': 'Www.nrc.nl'}",Rinskje Koelewijn,‘Dwangstoornissen zijn hartstikke hip geworden. Een freakshow’,"Lunchinterview:Erwin Roebroeks (51), muziekonderzoeker, schreef een boek over zijn dwangstoornis en hoe hij daarvanaf kwam. „Het lastigst van het leven ná de dwang, was misschien wel de teleurstelling over het normale leven.”",https://www.nrc.nl/nieuws/2021/10/07/ik-ben-geen-dwangneuroot-meer-maar-nog-steeds-getikt-2-a4060927,https://images.nrc.nl/2zV71XlDJUv0dF21ZY0SB7uo_qg=/1200x627/smart/filters:no_upscale()/s3/static.nrc.nl/bvhw/files/2021/10/web-0910culerwin2.jpg,2021-10-07T11:03:20Z,Klein maar vol zaaltje in Amsterdam. Ferme handdruk. Applaus. Op het podium: een ex-dwangneuroticus en een expert in de behandeling van dwangstoornissen. Erwin Roebroeks (51) schreef het boek Ik dwan… [+10860 chars]
28,"{'id': None, 'name': 'Dirt.com'}",PMC,Pristine Pasadena Midcentury Modern Sells to ‘Toxic’ Songwriter,"The San Gabriel Valley’s charming city of Pasadena is full of architectural treasures, and one of the best-kept midcentury secrets in town recently trundled onto the open market for the first time in decades. Designed by local architect John Galbraith and com…",https://www.dirt.com/entertainers/musicians/christian-karlsson-house-pasadena-1203327267/,https://pmcvariety.files.wordpress.com/2020/07/christiankarlsson_pas_fi.jpg?w=1000,2020-07-02T20:27:29Z,"The San Gabriel Valley’s charming city of Pasadena is full of architectural treasures, and one of the best-kept midcentury secrets in town recently trundled onto the open market for the first time in… [+3208 chars]"
29,"{'id': 'rt', 'name': 'RT'}",RT,"US/UK media promotes evergreen Russian boozing stereotypes, but latest data shows alcohol sales down during Covid-19 pandemic","Western media is a funny beast. While demanding balanced and sensible coverage of its own internal politics, stories about Russia seem to be treated as the follies of bonkers, backward people in a far-flung freakshow. Read Full Article at RT.com",https://www.rt.com/russia/486379-russia-alcohol-sales-coronavirus/,https://cdni.rt.com/files/2020.04/article/5e9e00cc85f540348d055240.JPG,2020-04-20T20:22:25Z,"If all you knew about Russia came from the likes of the Washington Post and the Guardian, you'd be forgiven for thinking Russian streets were teeming with balalaika-playing bears, AK-47-wielding comm… [+4693 chars]"
30,"{'id': None, 'name': 'Gizmodo Australia'}",Rhett Jones,Teenage Engineering’s ‘Magic Radio’ Is a Boutique Freakshow,"Teenage Engineering has been quietly making some of the most exciting niche gadgets for about 15 years. Now, its latest offering is one of the weirdest concepts it’s ever produced. With the OB-4, the boutique electronics studio wants to make radio exciting ag…",https://www.gizmodo.com.au/2020/10/teenage-engineerings-magic-radio-is-a-boutique-freakshow/,https://www.gizmodo.com.au/content/uploads/sites/2/2020/10/01/tbl39f9xlttk9hhewz1y-1280x720.png,2020-09-30T21:44:00Z,"Teenage Engineering has been quietly making some of the most exciting niche gadgets for about 15 years. Now, its latest offering is one of the weirdest concepts its ever produced. With the OB-4, the … [+3428 chars]"
31,"{'id': None, 'name': 'Bleeding Cool News'}",Rich Johnston,Second Sight's Eight New Series/One-Shots in September 2021 Solicits,"Second Sight Publishing is launching four new comic book series in September, with four one-shots that may also continue. New series Orison by Bradley Golden and Gleidson Ribeiro, Silence by Evan K. Pozios and Alex Sanchez, These Damn Kids by Bradley Golden, …",https://bleedingcool.com/comics/second-sights-eight-new-series-one-shots-in-september-2021-solicits/,https://bleedingcool.com/wp-content/uploads/2021/06/STL196747-1200x628.jpg,2021-06-26T22:58:15Z,"Second Sight Publishing is launching four new comic book series in September, with four one-shots that may also continue. New series Orison by Bradley Golden and Gleidson Ribeiro, Silence by Evan K. … [+4636 chars]"
32,"{'id': None, 'name': 'Neatorama.com'}",Miss Cellania,The Sad Tale of The Dionne Quintuplets,"The Dionne Quintuplets were the first set of quints to all survive infancy, and the only set of identical quintuplets ever recorded. Born in 1934, before sonograms and neonatal care units, the five babies were a surprise to their mother, Elzire Dionne, who su…",https://www.neatorama.com/2020/01/17/The-Sad-Tale-of-The-Dionne-Quintuplets/,https://uploads.neatorama.com/images/posts/22/112/112022/1579269916-0.jpg,2020-01-17T22:08:14Z,"The Dionne Quintuplets were the first set of quints to all survive infancy, and the only set of identical quintuplets ever recorded. Born in 1934, before sonograms and neonatal care units, the five b… [+1850 chars]"
33,"{'id': None, 'name': 'Bloody Elbow'}",Anton Tabuena,Video: Lamar Odom TKOs Aaron Carter in horrible circus celebrity bout,"This was the worst of recent celebrity boxing events, even by combat sports’ freakshow standards.",https://www.bloodyelbow.com/2021/6/12/22530609/video-lamar-odom-tkos-aaron-carter-in-horrible-circus-celebrity-boxing-match,https://cdn.vox-cdn.com/thumbor/g8tKL6x-nRKkKs64-JGbp01KYjI=/0x243:2668x1640/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/22654282/1311889262.jpg,2021-06-12T05:37:46Z,"Photo by Gilbert Carrasquillo/WireImage

 

 This was the worst of recent celebrity boxing events, even by combat sports’ freakshow standards. Celebrity boxing has been a growing trend lately, and A… [+2604 chars]"
34,"{'id': 'rt', 'name': 'RT'}",RT,Sometimes size DOESN'T matter: Female bantamweight fighter TKOs 240-KILO blogger in freakshow MMA fight,"Female MMA fighter Darina Madzyuk proved that the fairer sex is more than capable of handling their business inside the cage, when she finished blogger Grigory Chistyakov in a fight with a difference. Read Full Article at RT.com",https://www.rt.com/sport/508019-female-fighter-beats-male-blogger-mma-fight/,https://cdni.rt.com/files/2020.11/article/5fc10978203027396556d2c1.jpg,2020-11-27T14:25:07Z,"Cross-gender contests tend to be frowned upon, with commissions and organizers keen to ensure the safety of the athletes involved. But, despite conceding a staggering 390 pounds to her male opponent,… [+1445 chars]"
35,"{'id': None, 'name': 'Www.dn.se'}",Hugo Lindkvist,Nöjespodden ”Freakshow” bryter med Bauer Media efter oenigheter,Komikerna Messiah Hallberg och Jakob Öqvist slutar producera avsnitt efter oenigheter.,https://www.dn.se/kultur/nojespodden-freakshow-bryter-med-bauer-media-efter-oenigheter/,"https://cached-images.bonnier.news/swift/bilder/mly/d3896b78-b85e-4970-b035-d1cfb5c0c4cc.jpeg?interpolation=lanczos-none&fit=around%7C1024:576&crop=1024:h;center,top&output-quality=80&output-format=auto",2021-02-02T13:44:56Z,"Beskedet att det inte blir några nya avsnitt av Freakshow kommuniceras i ett uttalande i poddens kanaler i sociala medier:
Freakshow och mediehuset som publicerar oss har varit oense om innehållet i… [+1037 chars]"
