,source,author,title,description,url,urlToImage,publishedAt,content
1287,"{'id': 'ign', 'name': 'IGN'}",Bárbara Castro,Five Nights at Freddy's terá continuação?,São nove jogos para adaptar...,https://br.ign.com/five-nights-at-freddys-theater/115421/news/five-nights-at-freddys-tera-continuacao,https://sm.ign.com/t/ign_br/screenshot/default/fnaf3_fuy7.1200.png,2023-10-27T17:40:33Z,"Five Nights at Freddy's chegou aos cinemas e recebeu muitas críticas mistas, contudo o filme tem mais de 88% de aprovação pelo público e especialistas indicam que o filme pode faturar mais de dez mil… [+1726 chars]"
1288,"{'id': None, 'name': 'New York Post'}",Andrew Battifarano,Carlos Alcaraz casually shows off insane racket skills in US Open quarterfinal,Carlos Alcaraz has proven there's little he can't do on the court.,https://nypost.com/2023/09/07/carlos-alcaraz-casually-shows-off-insane-racket-skills-at-us-open/,https://nypost.com/wp-content/uploads/sites/2/2023/09/newspress-collage-pvvesyvoh-1694057162321.jpg?quality=75&strip=all&1694043000&w=1024,2023-09-07T04:20:24Z,"Carlos Alcaraz has proven there’s little he can’t do on the court. 
And now, that includes some serious racket skills that look straight out of a carnival or three-ring circus. 
During his 6-3, 6-2… [+1580 chars]"
1289,"{'id': None, 'name': 'Screen Rant'}",Aleena Malik,Where To Find Every A113 Easter Egg In Pixar Movies,"Pixar has a long-standing tradition of including creative Easter eggs in each of their movies, and here's where to find every A113 Easter egg.",https://screenrant.com/pixar-movies-a113-easter-egg-every/,https://static1.srcdn.com/wordpress/wp-content/uploads/2023/10/pixar-movies-a113-easter-egg-every.jpg,2023-10-01T23:00:26Z,"Summary
<ul><li>
 Pixar's A113 Easter egg tradition has been present in every single one of their films as a fun scavenger hunt for viewers to find. </li><li>
 A113 serves as a reference to the cl… [+9650 chars]"
1290,"{'id': None, 'name': 'Screen Rant'}",Spencer Connolly,10 Best Villain Debuts in Avengers History,"The Avengers have no shortage of incredibly powerful and iconic villains, but only a few made an immediate impact upon their debut. Here's the Top 10!",https://screenrant.com/10-best-villain-debuts-avengers-history-marvel-comics/,https://static1.srcdn.com/wordpress/wp-content/uploads/2023/10/10-avengers-villains.jpg,2023-10-12T18:01:35Z,"Summary
<ul><li>
 Thanos debuted as a cosmic villain of immense power, setting the stage for his lasting legacy in the Avengers comics and the MCU. #Avengers #Thanos </li><li>
 Taskmaster showcase… [+9721 chars]"
1291,"{'id': None, 'name': 'Inside the Magic'}",Laura Hermoza,Disneyland’s Original Opening Day Attractions,"Some of the most iconic classic Disney attractions still popular today are those that premiered opening day at Disneyland Resort on July 17, 1955. We all know that both Disneyland Resort (Anaheim, California) and Walt Disney World Resort (Orlando, Florida) pl…",https://insidethemagic.net/2023/09/disneylands-original-opening-day-attractions-lh1/,https://insidethemagic.net/wp-content/uploads/2023/09/disneyland-opening-day-cover.png,2023-09-15T00:50:19Z,"Some of the most iconic classic Disney attractions still popular today are those that premiered opening day at Disneyland Resort on July 17, 1955.
We all know that both Disneyland Resort (Anaheim, C… [+5174 chars]"
1292,"{'id': 'ansa', 'name': 'ANSA.it'}",,"Botti, Concorso Art Bonus stimola nuove occasioni visibilità","Coloratissimi, visionari, spericolati. E sognatori. A vincere nella categoria Spettacolo dal vivo alla 7/a edizione del Concorso Art Bonus 2023 è l'International Salieri Circus Award di Legnago (VR): 13. (ANSA)",https://www.ansa.it/sito/notizie/cultura/arte/2023/09/19/botti-concorso-art-bonus-stimola-nuove-occasioni-visibilita_635a1a99-5385-474e-bf1d-4efccfd3f057.html,https://www.ansa.it/webimages/img_700/2023/9/13/edb7c7cb3d8661bf22bc1739ae07992f.jpg,2023-09-19T10:11:10Z,"Coloratissimi, visionari,
spericolati. E sognatori. A vincere nella categoria Spettacolo
dal vivo alla 7/a edizione del Concorso Art Bonus 2023 è
l'International Salieri Circus Award di Legnago (V… [+1730 chars]"
1293,"{'id': None, 'name': 'Www.nu.nl'}",onze sportredactie,Renners gaan door het stof na racistisch gebaar in aanloop naar Chinese koers,Madis Mihkels (foto) en Gerben Thijssen hebben excuses aangeboden voor een racistisch gebaar in een video op sociale media. De renners werden vanwege de actie uit de Ronde van Guangxi gehaald door hun ploeg Intermarché-Circus-Wanty.,https://www.nu.nl/wielrennen/6284970/renners-gaan-door-het-stof-na-racistisch-gebaar-in-aanloop-naar-chinese-koers.html,https://media.nu.nl/m/k1rxq8wa68p3_wd1280/renners-gaan-door-het-stof-na-racistisch-gebaar-in-aanloop-naar-chinese-koers.jpg,2023-10-12T07:57:42Z,Madis Mihkels (foto) en Gerben Thijssen hebben excuses aangeboden voor een racistisch gebaar in een video op sociale media. De renners werden vanwege de actie uit de Ronde van Guangxi gehaald door hu… [+1502 chars]
1294,"{'id': None, 'name': 'GameSpot'}","Steven Petite, Darryn Bonthuys","Arcade1Up Gaming Tables Are $400 Off - Mortal Kombat, Pong, Marvel Vs. Capcom","Some of Arcade1Up's retro cabinets, tables, and countercades are on sale for their lowest prices ever as part of Best Buy's early Black Friday sale--which Amazon is matching for many products. Arcade1Up machines sport period-accurate decals, crisp displays, a…",https://www.gamespot.com/articles/arcade1up-gaming-tables-are-400-off-mortal-kombat-pong-marvel-vs-capcom/1100-6518704/,https://www.gamespot.com/a/uploads/screen_kubrick/1595/15950357/4212759-mortalkombatgamingtable.png,2023-10-27T17:19:00Z,"Some of Arcade1Up's retro cabinets, tables, and countercades are on sale for their lowest prices ever as part of Best Buy's early Black Friday sale--which Amazon is matching for many products. Arcade… [+2531 chars]"
1295,"{'id': None, 'name': 'Rocknrollbride.com'}",Kat,"Moody, Victorian-esque Vintage Wedding","With a moody Victorian-inspired theme and touches of rock 'n' roll, Kat and Nate brought their unique blend of elegance and edge to life for their October wedding.",https://www.rocknrollbride.com/2023/09/moody-victorian-esque-vintage-wedding/,https://www.rocknrollbride.com/wp-content/uploads/2023/09/moody-victorianesque-vintage-wedding-44-960x1376.jpg,2023-09-06T07:00:00Z,"With a moody Victorian-inspired theme and touches of rock ‘n’ roll, Kat and Nate brought their unique blend of elegance and edge to life for their October wedding. 
The bride envisioned a celebratio… [+6789 chars]"
1296,"{'id': None, 'name': 'Www.nu.nl'}",onze sportredactie,Intermarché-Circus-Wanty haalt renners uit Chinese koers na racistisch gebaar,Madis Mihkels (foto) en Gerben Thijssen zijn woensdag door hun wielerploeg Intermarché-Circus-Wanty uit de Ronde van Guangxi gehaald. De twee renners worden gestraft vanwege een video waarin Mihkels een racistisch gebaar maakt.,https://www.nu.nl/wielrennen/6284872/intermarche-circus-wanty-haalt-renners-uit-chinese-koers-na-racistisch-gebaar.html,https://media.nu.nl/m/temxkyra9qdg_wd1280/intermarche-circus-wanty-haalt-renners-uit-chinese-koers-na-racistisch-gebaar.jpg,2023-10-11T14:23:27Z,"11 okt 2023 om 14:26 Update: 17 minuten geleden 
Madis Mihkels (foto) en Gerben Thijssen zijn woensdag door hun wielerploeg Intermarché-Circus-Wanty uit de Ronde van Guangxi gehaald. De twee renners… [+1396 chars]"
1297,"{'id': None, 'name': 'The Atlantic'}",Kaitlyn Tiffany,A New Coca-Cola Flavor at the End of the World,"Y3000, the latest Coke flavor, was purportedly made with the assistance of AI. What does it taste like?",https://www.theatlantic.com/technology/archive/2023/09/coca-cola-y3000-ai-flavor/675459/?utm_source=feed,,2023-09-26T19:09:57Z,"Coca-Cola often experiments with new flavors, and they’re usually flavors you can imagine, having tasted them before: vanilla, cherry, lemon. But the latest is called Y3000, a reference to the far-of… [+5874 chars]"
1298,"{'id': None, 'name': 'New York Post'}",Mary K. Jacob,"NYC’s iconic, and vacant, Flatiron Building to transform into luxe condos","The often-photographed Manhattan property, which has sat empty for several years, has a brand new future in store.",https://nypost.com/2023/10/26/real-estate/nycs-iconic-flatiron-building-to-transform-into-luxe-condos/,https://nypost.com/wp-content/uploads/sites/2/2023/10/NYPICHPDPICT000008631609.jpg?quality=75&strip=all&w=1024,2023-10-26T20:17:07Z,"New York City’s beloved Flatiron Building is about to get a dazzling makeover, and it’s turning into a hotspot for high-end condos. 
The Brodsky Organization has joined forces with the property’s cu… [+2302 chars]"
1299,"{'id': None, 'name': 'Legiaodosherois.com.br'}",Leo Gravena,Quarteto Fantástico: Novo filme da Marvel tem título de produção revelado,"Titulo sugere conexão com local clássico das HQs Mesmo com a greve os atores, a Marvel Studios já parece estar preparando a pré-produção de Quarteto Fantástico, que será dirigido por Matt Shakman, tendo aberto um escritório para a equipe de roteiristas e defi…",https://www.legiaodosherois.com.br/2023/quarteto-fantastico-titulo-producao.html,https://kanto.legiaodosherois.com.br/w728-h381-gnw-cfill-gcc-f:fbcover/wp-content/uploads/2023/06/legiao_hTwKtFO9YpD8.png.webp,2023-10-30T14:01:58Z,"Quarteto Fantástico: Novo filme da Marvel tem título de produção revelado
Quarteto Fantástico: Novo filme da Marvel tem título de produção revelado
Titulo sugere conexão com local clássico das HQs… [+1502 chars]"
1300,"{'id': None, 'name': '[Removed]'}",,[Removed],[Removed],https://removed.com,,1970-01-01T00:00:00Z,[Removed]
1301,"{'id': None, 'name': 'Demorgen.be'}",Tom De Cock,Door de zaak-Pichal is weer wat haatzaad geplant,"Tom De Cock is radiopresentator, vader, en ambassadeur van Pleegzorg Vlaanderen. Hij schrijft hier uit eigen naam.",https://www.demorgen.be/meningen/door-de-zaak-pichal-is-weer-wat-haatzaad-geplant~b7131513/,https://img.demorgen.be/1263e32765111dac689d4fbf244cd4740a249c55/door-de-zaak-pichal-is-weer-wat-haatzaad-geplant,2023-09-01T01:00:53Z,"Tom De Cock is radiopresentator, vader, en ambassadeur van Pleegzorg Vlaanderen. Hij schrijft hier uit eigen naam.
Tom De Cock1 september 2023, 03:00
Een korte verklaring van een advocaat. Eenenvee… [+3244 chars]"
1302,"{'id': 'bbc-news', 'name': 'BBC News'}",https://www.facebook.com/bbcnews,Westminster City Council enforces new plans for dockless e-bikes,Riders who do not end their journey in a bay will risk fines or even a ban from using the bikes.,https://www.bbc.co.uk/news/uk-england-london-66688846,https://ichef.bbci.co.uk/news/1024/branded_news/162C3/production/_126591809_gettyimages-1195755370.jpg,2023-09-02T09:30:56Z,"Westminster City Council reveals plans to enforce new rules on dockless e-bikes, in a bid to stop them being dumped on pavements.
It plans to create 220 parking bays for the bikes, with the biggest … [+1811 chars]"
1303,"{'id': None, 'name': 'Eater'}",Valerie Li Stack,Where to Eat and Drink During the Head of the Charles Regatta,Don’t go hungry while watching the world-famous rowing event,https://boston.eater.com/maps/head-of-the-charles-regatta-where-to-eat,https://cdn.vox-cdn.com/thumbor/i33ONDBoLHdJXlgynNkhpKvEAwU=/0x259:3600x2144/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/25010089/1244216883.jpg,2023-10-17T19:46:01Z,"Competitors at last years Head of the Charles Regatta.
| 
Carlin Stiehl For The Boston Globe via Getty Images
Every fall, the Boston stretch of the Charles River turns into a racing venue, attract… [+6385 chars]"
1304,"{'id': None, 'name': 'Kw.be'}",Bron: Belga,Gerben Thijssen is opnieuw aan het feest en schrijft nu ook Zwevezele Koers op zijn naam,"Gerben Thijssen heeft opnieuw gewonnen. Woensdag won hij de Omloop van het Houtland (1.1), vrijdag was de renner van Intermarché-Circus de sterkste in de West-Vlaamse sluitingsprijs, een profkoers op de nationale kalender over 153,5 kilometer, in Zwevezele. D…",https://kw.be/sport/wielrennen/profs/gerben-thijssen-is-opnieuw-aan-het-feest-en-schrijft-nu-ook-zwevezele-koers-op-zijn-naam/,https://img.static-rmg.be/a/view/q75/w1600/h836/5458632/b823557011z-1-20230922192513-000g8245m16l-1-0-jpg.jpg,2023-09-22T17:27:09Z,"Gerben Thijssen heeft opnieuw gewonnen. Woensdag won hij de Omloop van het Houtland (1.1), vrijdag was de renner van Intermarché-Circus de sterkste in de West-Vlaamse sluitingsprijs, een profkoers op… [+1030 chars]"
1305,"{'id': None, 'name': 'Marketscreener.com'}",Publicnow,The Back Room: A Tsunami of Lawsuits,"(marketscreener.com) 
 
 The Back Room
 
 
 The Back Room: A Tsunami of Lawsuits
 
 
 A tidal wave of lawsuits crashes on the art world, international galleries set up shop in the U.S. to skip the art fair circus, and more.
 
 
 Artnet News, September 29, 202…",https://www.marketscreener.com/quote/stock/ARTNET-AG-9069063/news/The-Back-Room-A-Tsunami-of-Lawsuits-44955596/,https://www.marketscreener.com/images/twitter_MS_fdblanc.png,2023-09-29T17:09:11Z,"Every Friday, Artnet News Pro members get exclusive access to the Back Room, our lively recap funneling only the week's must-know intel into a nimble read you'll actually enjoy.
This week in the Bac… [+10945 chars]"
1306,"{'id': None, 'name': 'Jasminestar.com'}",Jade Hall,I Needed to Start over,"She was a recommendation. Someone told me I should hire her, so I did. I juggled so many things that when I interviewed her, I basically told her to grab anything from me and start juggling too. Oranges, bowling pins, knives. Any of it, please just help me no…",https://jasminestar.com/i-needed-to-start-over/,https://static.jasminestar.com/wp-content/uploads/2023/09/08132424/0006_BrandonKiddPhoto-768x1024.jpg,2023-09-13T15:00:00Z,"She was a recommendation. Someone told me I should hire her, so I did. I juggled so many things that when I interviewed her, I basically told her to grab anything from me and start juggling too.
Ora… [+3515 chars]"
1307,"{'id': None, 'name': 'Hip-Hop Wired'}",D.L. Chandler,Kanye West & Ty Dolla $ign To Reportedly Perform Collaborative LP In Italy,"Kanye West and Ty Dolla $ign are reportedly performing their collaborative album in Italy, although the location is still unknown.",https://hiphopwired.com/1697793/kanye-west-ty-dolla-sign-collaborative-album-italy/,https://hiphopwired.com/wp-content/uploads/sites/43/2023/10/1697476440343-e1697476580287.jpg,2023-10-16T17:20:19Z,"HipHopWired Featured Video
Kanye West, also known as Ye, is making his return to music soon with a reported collaborative project with Ty Dolla $ign. With reports that the pair will be performing th… [+1142 chars]"
1308,"{'id': None, 'name': 'Beautifullife.info'}",admin,"20 Creepy, Spooky and Scary Halloween Cakes","As the ghostly whispers of Halloween approach, the time comes to embrace the eerie and the whimsical in every aspect of celebration, especially when it comes to sweet indulgences. Cakes,…",https://www.beautifullife.info/art-works/20-creepy-spooky-and-scary-halloween-cakes/,https://www.beautifullife.info/wp-content/uploads/2013/10/05.jpg,2023-10-25T11:00:32Z,"As the ghostly whispers of Halloween approach, the time comes to embrace the eerie and the whimsical in every aspect of celebration, especially when it comes to sweet indulgences. Cakes, with their v… [+13268 chars]"
1309,"{'id': None, 'name': 'Nieuwsblad.be'}",Michel Vanden Heede,TERUGBLIK WIELERJAAR 2023: BELOFTEN: EK-ganger Jelle Vermoote versiert tweejarig contract bij Bingoal Wallonie Bruxelles: “Ik droom al van Gent-Wevelgem”,"Winnen lukte net niet, maar Jelle Vermoote (UCI-ranking: 1.531) hield aan zijn ereplaatsen in het grote werk in binnen- en buitenland wel een verbintenis van twee seizoenen met Bingoal Wallonie Bruxelles over. “Het is een opluchting dat ik na een slopend seiz…",https://www.nieuwsblad.be/cnt/dmf20231017_93783393,https://static.nieuwsblad.be/Assets/Images_Upload/2023/10/17/99e7c4ce-bef6-44e0-ae51-f68d8de3db77.jpg?maxheight=460&maxwidth=638,2023-10-17T10:30:21Z,"Winnen lukte net niet, maar Jelle Vermoote (UCI-ranking: 1.531) hield aan zijn ereplaatsen in het grote werk in binnen- en buitenland wel een verbintenis van twee seizoenen met Bingoal Wallonie Bruxe… [+1678 chars]"
1310,"{'id': None, 'name': 'Hbvl.be'}",Vincent Van Genechten,"Remco Evenepoel verstevigt bergtrui, maar komt net tekort voor tweede ritzege op rij: Rui Costa pakt de bloemen in alweer knotsgekke Vuelta-rit","Geen tweede ritzege op rij voor Remco Evenepoel. Onze landgenoot trok tijdens de vijftiende etappe opnieuw ten aanval en verstevigde zijn bergtrui, maar de ritzege ging uiteindelijk naar Rui Costa. De ervaren Portugees van Intermarché-Circus-Wanty was na net …",https://www.hbvl.be/cnt/dmf20230910_95461374,https://static.hbvl.be/Assets/Images_Upload/2023/09/10/f98c67bf-1568-4617-b122-6da109a1987a.jpg?maxheight=460&maxwidth=629,2023-09-10T15:10:03Z,"Geen tweede ritzege op rij voor Remco Evenepoel. Onze landgenoot trok tijdens de vijftiende etappe opnieuw ten aanval en verstevigde zijn bergtrui, maar de ritzege ging uiteindelijk naar Rui Costa. D… [+1084 chars]"
1311,"{'id': None, 'name': 'Nieuwsblad.be'}",Jan-Pieter De Vlieger Vincent Van Genechten,"Remco Evenepoel verstevigt bergtrui, maar komt net tekort voor tweede ritzege op rij: Rui Costa pakt de bloemen in alweer knotsgekke Vuelta-rit","Geen tweede ritzege op rij voor Remco Evenepoel. Onze landgenoot trok tijdens de vijftiende etappe opnieuw ten aanval en verstevigde zijn bergtrui, maar de ritzege ging uiteindelijk naar Rui Costa. De ervaren Portugees van Intermarché-Circus-Wanty was na net …",https://www.nieuwsblad.be/cnt/dmf20230910_95461374,https://static.nieuwsblad.be/Assets/Images_Upload/2023/09/10/b95fc37a-b1e4-44b4-908c-7633e46ce76b.png?maxheight=460&maxwidth=638,2023-09-10T15:10:03Z,"Geen tweede ritzege op rij voor Remco Evenepoel. Onze landgenoot trok tijdens de vijftiende etappe opnieuw ten aanval en verstevigde zijn bergtrui, maar de ritzege ging uiteindelijk naar Rui Costa. D… [+4904 chars]"
1312,"{'id': None, 'name': 'Kw.be'}",Bron: Belga,Gerben Kuypers en Annemarie Worst gaan met de zeges aan de haal in Ardooie,Gerben Kuypers (Circus-ReUz) heeft donderdag de Kermiscross van Ardooie gewonnen. Kuypers haalde het ruim afgescheiden voor Eli Iserbyt (Pauwels Sauzen-Bingoal). Joran Wyseure (Crelan-Corendon) werd derde. Bij de vrouwen liet Annemarie Worst (Cyclocross Reds)…,https://kw.be/sport/wielrennen/veldrijden/gerben-kuypers-en-annemarie-worst-gaan-met-de-zeges-aan-de-haal-in-ardooie/,https://img.static-rmg.be/a/view/q75/w1600/h836/5506111/b823574338z-1-20231019174243-000gq1463rb6-2-1-jpg.jpg,2023-10-19T15:44:07Z,Gerben Kuypers (Circus-ReUz) heeft donderdag de Kermiscross van Ardooie gewonnen. Kuypers haalde het ruim afgescheiden voor Eli Iserbyt (Pauwels Sauzen-Bingoal). Joran Wyseure (Crelan-Corendon) werd … [+1727 chars]
1313,"{'id': None, 'name': 'Rightwingwatch.org'}",Kyle Mantyla,Stew Peters Advocates for a Violent Overthrow of the Government,"Stew Peters is a far-right virulently anti-LGBTQ bigot who regularly uses his nightly “The Stew Peters Show” program, speeches, and social media accounts to promote white nationalists and antisemites and to spread wild conspiracy theories, bigotry, and calls …",https://www.rightwingwatch.org/post/stew-peters-advocates-for-a-violent-overthrow-of-the-government/,https://www.rightwingwatch.org/wp-content/uploads/Pete-Sessions-Stew-Peters.jpg,2023-09-28T18:11:22Z,"Stew Peters is a far-rightvirulentlyanti-LGBTQbigotwho regularly uses his nightly The Stew Peters Show program, speeches, and social media accounts to promote white nationalists and antisemites and t… [+2716 chars]"
1314,"{'id': None, 'name': 'Artnet.com'}",Artnet,Grand New Vision For Paris’ Grand Palais,"Since taking on his role on September 1, Didier Fusillier has been eager to revive this “rather magnificent memory” of the Grand Palais’s history when the elegant building reopens in 2024 following four years of renovations. – Artnet",https://news.artnet.com/art-world/didier-fusillier-2378800,https://p-news-upload.storage.googleapis.com/2023/10/Ame%CC%81lie-Debray-pour-la-Rmn-GP-2023-10.jpg,2023-10-26T20:01:00Z,"I told the President of the French Republic [Emmanuel Macron] that the Grand Palais isnt a museum, its a party palace, recounted Didier Fusillier, the new president of La Réunion des musées nationaux… [+10202 chars]"
1315,"{'id': None, 'name': 'Nieuwsblad.be'}",Laurens Van Aert,"Britse mega-rave The Warehouse Project strijkt zaterdag neer in Waagnatie: stevige line-up met onder meer Bicep, KI/KI en Lola Haro",Een vleugje Manchester aan de boorden van de Schelde. De Britse mega-rave organisator The Warehouse Project (WHP) steekt zaterdag 28 oktober voor het eerst het Kanaal over richting ons land voor een nacht vol elektronisch genot. Het muzikaal circus trekt naar…,https://www.nieuwsblad.be/cnt/dmf20231023_94754018,https://static.nieuwsblad.be/Assets/Images_Upload/2023/10/23/0683a168-6de3-43a0-825d-c60bc0b034e6.jpg?maxheight=460&maxwidth=638,2023-10-23T13:15:00Z,"The Warehouse Project zag het levenslicht in 2006 in Manchester, een van s werelds oudste industriesteden. Maar het juk van verloederde industriestad schudden de Noord-Engelsen ondertussen van zich a… [+1725 chars]"
1316,"{'id': None, 'name': 'Kw.be'}",Patrick Depypere,"Nieuwe Bumba show ‘Met Bumbina in Dromenland’ begon in Heist-Op-Den-Berg, maar komt ook naar Oostende, Brugge en Roeselare","Heel wat Vlaamse sterren waren zaterdag, samen met hun gezin, in CC Zwaneberg in Heist-Op-Den-Berg van de partij om te genieten van de nieuwe Bumba show. Charlotte Sieben, Lies Vandenberghe en Maarten Breckx, Astrid Coppens, Daphne Paelinck, Dorien Reynaert, …",https://kw.be/de-padi-show/nieuwe-bumba-show-met-bumbina-in-dromenland-begon-in-heist-op-den-berg-maar-komt-ook-naar-oostende-brugge-en-roeselare/,https://img.static-rmg.be/a/view/q75/w1600/h836/5433288/b823542831z-1-20230904103410-000gm545b2er-1-0-jpg.jpg,2023-09-04T08:36:52Z,"Heel wat Vlaamse sterren waren zaterdag, samen met hun gezin, in CC Zwaneberg in Heist-Op-Den-Berg van de partij om te genieten van de nieuwe Bumba show. Charlotte Sieben, Lies Vandenberghe en Maarte… [+1184 chars]"
1317,"{'id': None, 'name': 'Www.bnr.nl'}",Thijs Baas,'Biden laat met bezoek zien dat hij achter Israël staat',"De Amerikaanse president Joe Biden brengt woensdag een bezoek aan Israël, meldt minister van Buitenlandse Zaken Antony Blinken. Biden zal eerst spreken met de Israëlische premier Benjamin Netanyahu, om vervolgens ook andere leiders in de regio te ontmoeten.",https://www.bnr.nl/nieuws/internationaal/10528363/biden-laat-met-bezoek-zien-dat-hij-achter-israel-staat,"https://bnr-external-prod.imgix.net/B6FyFtzkgj5onp1l41rDfjjJGF4.jpg?q=45&w=1500&auto=format,compress",2023-10-17T09:17:00Z,"Met het bezoek laat Biden zien dat de Verenigde Staten achter Israël staan, zegt correspondent Jan Postma. Zo'n bezoek van de president heeft daarmee vooral ook een enorme symbolische waarde. Biden z… [+2248 chars]"
1318,"{'id': None, 'name': 'dh.be'}",Julien Gillebert,Biniam Girmay veut retrouver la victoire avant la fin de saison,L’Erythréen aura une fin de saison très wallonne. Avec l’envie de s’imposer à nouveau.,https://www.dhnet.be/sports/cyclisme/classiques/2023/09/15/biniam-girmay-veut-retrouver-la-victoire-avant-la-fin-de-saison-KVMUB4GCYVCO3GGDZY5USKUXKE/,"https://www.dhnet.be/resizer/HBHs0G5w-JnW4rTXpT9HUJuSMVs=/1200x630/filters:format(jpeg):focal(2348x1573.5:2358x1563.5):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/6LJWAO74QZHR7KW5AX2LGSOHQQ.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/EQO5LDUTLFBCBN7VYET36EPC4I.JPG",2023-09-15T14:02:48Z,"Qui se refuse à lui depuis une étape au Tour de Suisse, en juin. Je pensais quavec ce succès, en Suisse, il sétait bien relancé, enchaîne lancien pro Kevin Van Melsen, à la tête de léquipe de dévelop… [+1533 chars]"
1319,"{'id': None, 'name': 'Newsmonkey.be'}",Ulrike Vandamme,Netflixfilm ‘The Wonderful Story of Henry Sugar’ van Wes Anderson met Benedict Cumberbatch krijgt trailer,"Netflix heeft de officiële trailer voor The Wonderful Story of Henry Sugar gelost. Het gaat om een verfilming van het gelijknamige boek van Roald Dahl. Regisseur van dienst is Wes Anderson, die zijn gekende stempel drukte op de film. De hoofdrollen zijn dan w…",https://newsmonkey.be/netflixfilm-the-wonderful-story-of-henry-sugar-wes-anderson-benedict-cumberbatch-trailer/,https://media.businessam.be/The-Wonderful-story-of-henry-sugar-1694710057.jpg,2023-09-14T16:48:00Z,"Netflix heeft de officiële trailer voor The Wonderful Story of Henry Sugar gelost. Het gaat om een verfilming van het gelijknamige boek van Roald Dahl. Regisseur van dienst is Wes Anderson, die zijn … [+1668 chars]"
1320,"{'id': None, 'name': 'Www.hln.be'}",SVM,Russische acrobate vecht voor haar leven nadat trapezeact fout loopt,"Een Russische acrobate vecht voor haar leven nadat haar trapezeact in Barnaul (Siberië) vorige donderdag fout liep. Maria Smetanova (23) stortte zonder vangnet bijna vijf meter naar beneden. Bij de val kwam ze op haar hoofd terecht, waarna ze roerloos bleef l…",https://www.hln.be/buitenland/russische-acrobate-vecht-voor-haar-leven-nadat-trapezeact-fout-loopt~a146a699/,https://images0.persgroep.net/rcs/X0vCJfj_HD53na7FtBRQjAscgKw/diocontent/234809701/_fill/1200/630/?appId=21791a8992982cd8da851550a453bd7f&quality=0.7,2023-09-01T19:00:55Z,"Smetanova hing ondersteboven aan de trapeze, maar loste plots haar grip. Een collega snelde haar ter hulp en vroeg meteen medische assistentie. Aanraken durfde hij haar niet, allicht uit schrik om ha… [+1798 chars]"
1321,"{'id': None, 'name': 'Parool.nl'}",Loulou Janssen,14 x de beste tips voor dit weekend in Amsterdam,Nog geen plannen dit weekend? Het Parool tipt alvast veertien evenementen. Ga naar cabaretier Martijn Koning of naar een hiphopavond in Skatecafé.,https://www.parool.nl/ps/14-x-de-beste-tips-voor-dit-weekend-in-amsterdam~b180467b/,https://img.parool.nl/30de3e9ea7a6a0dc86a595551e92f16396ea1d67/14-x-de-beste-tips-voor-dit-weekend-in-amsterdam,2023-09-28T01:00:42Z,"Theater: Midzomernachtsdroom Theater Oostpool, Introdans, Phion en het Orkest van Gelderland &amp; Overijssel voeren dit weekend Midzomernachtsdroom op. De romantische komedie, naar het stuk van Shak… [+6936 chars]"
1322,"{'id': None, 'name': 'Hbvl.be'}",Vincent Van Genechten,"Van der Poel toont zich, maar Merlier wint GP Fourmies voor Thijssen","Tim Merlier (Soudal-Quick Step) heeft zondag de 90e editie van de Grand Prix de Fourmies-La Voix du Nord, met start en aankomst in het Noord-Franse Fourmies na 197,6 kilometer, op zijn naam gebracht. De dertigjarige West-Vlaming was de snelste na een massaspr…",https://www.hbvl.be/cnt/dmf20230910_96221093,https://static.hbvl.be/Assets/Images_Upload/2023/09/10/c011bdcb-0016-49e5-ab67-f67dbc00fd6e.png?maxheight=460&maxwidth=629,2023-09-10T17:15:10Z,"Tim Merlier (Soudal-Quick Step) heeft zondag de 90e editie van de Grand Prix de Fourmies-La Voix du Nord, met start en aankomst in het Noord-Franse Fourmies na 197,6 kilometer, op zijn naam gebracht.… [+2283 chars]"
1323,"{'id': None, 'name': 'Knack.be'}",Belga,Els Ampe verlaat partijbestuur Open VLD,"Vlaams parlementslid Els Ampe stapt uit het partijbestuur van Open VLD. Ze verzette zich al tegen de manier waarop de voorzittersverkiezingen volgende week verlopen, maar vreest nu dat die afwijking van de regels een permanent karakter zal krijgen. 'Dit is ge…",https://www.knack.be/nieuws/belgie/politiek/els-ampe-verlaat-partijbestuur-open-vld/,https://img.static-rmg.be/a/view/q75/w1600/h836/3422408/cf6b313cf303ff81701f72ac89bb35de-jpg.jpg,2023-09-14T11:50:05Z,"Vlaams parlementslid Els Ampe stapt uit het partijbestuur van Open VLD. Ze verzette zich al tegen de manier waarop de voorzittersverkiezingen volgende week verlopen, maar vreest nu dat die afwijking … [+851 chars]"
