,source,author,title,description,url,urlToImage,publishedAt,content
10,"{'id': None, 'name': 'National Post'}",Reuters,'We're going to kill thousands’: Former adviser criticizes Boris Johnson over COVID response - National Post,"<ol><li>'We're going to kill thousands’: Former adviser criticizes Boris Johnson over COVID response  National Post
</li><li>Matt Hancock responds to Cummings allegations in parliament – watch live  Guardian News
</li><li>Ex-aide blasts Boris Johnson, U.K. …",https://nationalpost.com/news/world/were-going-to-kill-thousands-former-adviser-criticizes-boris-johnson-over-covid-response,https://smartcdn.prod.postmedia.digital/nationalpost/wp-content/uploads/2021/05/Dominic_Cummings.jpg,2021-05-26T14:28:05Z,"Dominic Cummings accused Johnson of failing the British public and apologized to the families of those 'who died unnecessarily' 
Dominic Cummings, former special advisor for Britain's Prime Minister… [+11180 chars]"
11,"{'id': None, 'name': 'Yahoo Entertainment'}",Associated Press,Former circus elephants begin to arrive at Florida sanctuary,Former circus elephants are starting to arrive at a new wildlife sanctuary in north Florida.  The White Oak Conservation Center announced Monday that a dozen...,https://news.yahoo.com/former-circus-elephants-begin-arrive-202031331.html,https://s.yimg.com/ny/api/res/1.2/uQS55SNHiOykOyn20CxhVQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTIwMDA7aD0xNDA2/https://s.yimg.com/uu/api/res/1.2/oS.a793A45VX6oLuDaD14A--~B/aD0yNTE0O3c9MzU3NzthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/ap.org/39f8535afd808677a5f0602a99b4cb9d,2021-05-03T20:20:31Z,"The California Aqueduct, which carries water more than 400 miles south from the Sierra Nevada, splits as it enters Southern California at the border of Kern and Los Angeles counties. California DWRCl… [+8365 chars]"
12,"{'id': 'reuters', 'name': 'Reuters'}",Reuters,Singer Billie Eilish gives intimate account of her life in new book - Reuters,"Pop star Billie Eilish is giving fans an intimate look at her journey to stardom in a new book and separate audiobook, ""Billie Eilish: In Her Own Words.""",https://www.reuters.com/lifestyle/singer-billie-eilish-gives-intimate-account-her-life-new-book-2021-05-21/,https://www.reuters.com/resizer/DCnVvP_zEO0JRK_QMgy2oeN9qfM=/1200x628/smart/cloudfront-us-east-2.images.arcpublishing.com/reuters/UNTR5CRY6VLJHIJZKWEB7MFV3Q.jpg,2021-05-21T14:42:00Z,"Billie Eilish receives the award for International Female Solo Artist at the Brit Awards at the O2 Arena in London, Britain, February 18, 2020 REUTERS/Hannah Mckay(This May 11 story, in 5th paragraph… [+1483 chars]"
13,"{'id': 'reuters', 'name': 'Reuters'}",Reuters,Irving blasts 'human zoo' environment at arenas after fan throws bottle - Reuters,"Brooklyn Nets' Kyrie Irving said NBA arenas had become like ""human zoos"" after a fan was arrested for throwing a water bottle at the former Celtic guard on Sunday.",https://www.reuters.com/lifestyle/sports/irving-blasts-human-zoo-environment-arenas-after-fan-throws-bottle-2021-05-31/,https://www.reuters.com/resizer/sQDUU0OvXy_ivsm6-9iUEAcs68I=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/ZLSWQZEMJBI6VCFIP3MMBWH2VM.jpg,2021-05-31T04:42:00Z,"May 30, 2021; Boston, Massachusetts, USA; Brooklyn Nets guard Kyrie Irving (11) dribbles the ball in front of Boston Celtics forward Jabari Parker (20) during the second half of game four in the firs… [+1389 chars]"
14,"{'id': None, 'name': 'Kotaku'}",Luke Plunkett,FIFA 21 Will Feature A Player Tragically Murdered In 2006,"At just 15 years of age, talented footballer Kiyan Prince—part of the academy at London club Queens Park Rangers—was murdered outside his school. This week, he is being symbolically resigned as a player by QPR, and will also be appearing tomorrow (May 18) as …",https://kotaku.com/fifa-21-will-feature-a-player-tragically-murdered-in-20-1846914577,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/b68953bef46fa48920d941f03b0c4305.jpg",2021-05-18T01:45:00Z,"At just 15 years of age, talented footballer Kiyan Princepart of the academy at London club Queens Park Rangerswas murdered outside his school. This week, he is being symbolically resigned as a playe… [+1104 chars]"
15,"{'id': 'politico', 'name': 'Politico'}",Carla Marinucci,California recall brings circus act to town,"On Tuesday alone, wealthy businessperson John Cox and former Olympian Caitlyn Jenner did their best to set social media afire with new ads and brash new pitches.",https://www.politico.com/states/california/story/2021/05/04/california-recall-goes-into-circus-mode-1380199,https://static.politico.com/1b/fe/14a3dc2f4891bc23e94afb9bddea/ap21124695427151-1.jpg,2021-05-05T00:51:38Z,"John Cox, Republican recall candidate for California governor, begins his statewide ""Meet the Beast"" bus tour on Tuesday, May 4, 2021, with Tag, a Kodiak brown bear, at Miller Regional Park in Sacram… [+6038 chars]"
16,"{'id': 'reuters', 'name': 'Reuters'}",Maria Chutchian,UPDATE 1-U.S. bankruptcy judge rejects NRA bid to reorganize in Texas - Reuters,"The National Rifle Association cannot use bankruptcy to reorganize in gun-friendly Texas, a federal judge in Dallas ruled on Tuesday, handing a defeat to the influential firearms rights group that is facing an effort to dissolve it in New York state.",https://www.reuters.com/article/legal-us-bankruptcy-nra-idUSKBN2CS2LP,https://static.reuters.com/resources/r/?m=02&d=20210511&t=2&i=1561730637&r=LYNXMPEH4A1B9&w=800,2021-05-11T19:29:00Z,"(Reuters) - The National Rifle Association cannot use bankruptcy to reorganize in gun-friendly Texas, a federal judge in Dallas ruled on Tuesday, handing a defeat to the influential firearms rights g… [+3037 chars]"
17,"{'id': 'reuters', 'name': 'Reuters'}",Reuters,U.S. bankruptcy judge rejects NRA bid to reorganize in Texas - Reuters,"The National Rifle Association cannot use bankruptcy to reorganize in gun-friendly Texas, a federal judge in Dallas ruled on Tuesday, handing a defeat to the influential firearms rights group that is facing an effort to dissolve it in New York state.",https://www.reuters.com/world/us/us-bankruptcy-judge-rejects-nra-bid-reorganize-texas-2021-05-11/,https://www.reuters.com/resizer/H4y2y2SyZJJa4pkvleYm0EIjmuc=/1200x628/smart/cloudfront-us-east-2.images.arcpublishing.com/reuters/E4MGEE6GAVKUVE6JDXEGRKL67Q.jpg,2021-05-11T19:38:00Z,"The National Rifle Association cannot use bankruptcy to reorganize in gun-friendly Texas, a federal judge in Dallas ruled on Tuesday, handing a defeat to the influential firearms rights group that is… [+2909 chars]"
18,"{'id': None, 'name': 'Gizmodo.com'}",Tom McKay,"Conservatives Demand Supreme Court Overrule Fake Facebook Court, Others Weigh In","On Wednesday, Facebook’s Oversight Board, the pseudo-legalistic, questionably independent body that the company claims has the power to review and potentially overrule official moderation decisions, issued its not-so-final proclamations regarding the status o…",https://gizmodo.com/conservatives-demand-supreme-court-overrule-fake-facebo-1846832435,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/9c92d376974c97ea87562e5c0c7f7737.jpg",2021-05-05T22:10:00Z,"On Wednesday, Facebooks Oversight Board, the pseudo-legalistic, questionably independent body that the company claims has the power to review and potentially overrule official moderation decisions, i… [+7796 chars]"
19,"{'id': None, 'name': 'Gizmodo.com'}",George Dvorsky,The UK’s New Animal Welfare Plan Is Both Very Good and Not Nearly Enough,"Separated from the European Union, the UK is implementing a series of new measures to improve the welfare of animals, both at home and abroad. Some of the reforms, such as recognizing animals as sentient beings and banning the import of hunting trophies, are …",https://gizmodo.com/the-uk-s-new-animal-welfare-plan-is-both-very-good-and-1846880213,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/27ba769c216140eb2fd2f1d7bf034610.jpg",2021-05-12T21:05:00Z,"Separated from the European Union, the UK is implementing a series of new measures to improve the welfare of animals, both at home and abroad. Some of the reforms, such as recognizing animals as sent… [+6619 chars]"
20,"{'id': 'espn', 'name': 'ESPN'}",,Celtics fan appears to throw water bottle at Irving,"""You're seeing a lot of old ways come up... just underlying racism and treating people like they're in a human zoo,"" Kyrie Irving said of the incident after the game.",https://www.espn.com/nba/story/_/id/31540143/boston-celtics-fan-appears-throw-water-bottle-brooklyn-nets-kyrie-irving,https://a3.espncdn.com/combiner/i?img=%2Fphoto%2F2021%2F0531%2Fr861124_1296x729_16%2D9.jpg,2021-05-31T02:37:42Z,"A fan at TD Garden for Game 4 of the Brooklyn Nets and Boston Celtics first-round series appeared to throw a water bottle at the head of Nets guard Kyrie Irving.
The bottle missed Irving, who was wa… [+1506 chars]"
21,"{'id': None, 'name': 'Ctvnews.ca'}",,U.S. judge dismisses NRA bankruptcy in victory for New York - CTV News,"<ol><li>U.S. judge dismisses NRA bankruptcy in victory for New York  CTV News
</li><li>Judge dismisses NRA bankruptcy case in blow to gun group  The Globe and Mail
</li><li>US judge hands NRA defeat, dismisses bankruptcy claim  Al Jazeera English
</li><li>…",https://www.ctvnews.ca/business/u-s-judge-dismisses-nra-bankruptcy-in-victory-for-new-york-1.5423353,https://www.ctvnews.ca/polopoly_fs/1.5054311.1620762491!/httpImage/image.jpg_gen/derivatives/landscape_620/image.jpg,2021-05-11T19:50:00Z,"The National Rifle Association cannot use bankruptcy to reorganize in gun-friendly Texas, a federal judge in Dallas ruled on Tuesday, handing a defeat to the influential firearms rights group that is… [+2857 chars]"
22,"{'id': None, 'name': 'HuffPost'}",Caroline Bologna,The Parents Of Twitter Have Thoughts On A Second COVID Mother’s Day,"""This Mother’s Day I would like a very cold hotel room, black out curtains, an Ambien, and no other human being present. Thank you in advance.""",https://www.huffpost.com/entry/covid-mothers-day-tweets_l_6094011be4b0462027111dbe,https://img.huffingtonpost.com/asset/60956831220000284ff06919.png?cache=ky7jmUbvHt&ops=1778_1000,2021-05-09T12:00:04Z,"Another year, another Mothers Day amid COVID-19.
After 14 months spent mostly at home in the company of their children, moms are seeking a day of peace and quiet more than ever this year. For proof,… [+2371 chars]"
23,"{'id': None, 'name': 'HYPEBEAST'}","info@hypebeast.com (HYPEBEAST), HYPEBEAST",David Hockney's London Underground Redesign Upsets The Internet,"Renowned English painter, David Hockney, takes over the Piccadilly Circus station but didn't quite receive positive feedback from the internet.Mayor of London, Sadiq Khan, launched a massive tourism campaign entitled Let's Do London in hopes of reuniting resi…",https://hypebeast.com/2021/5/david-hockney-london-tube-redesign-internet-disapproval-reactions,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2021%2F05%2Fdavid-hockney-london-tube-redesign-internet-disapproval-info-tw.jpg?w=960&cbr=1&q=90&fit=max,2021-05-17T09:28:33Z,"Renowned English painter, David Hockney, takes over the Piccadilly Circus station but didn’t quite receive positive feedback from the internet.
Mayor of London, Sadiq Khan, launched a massive touris… [+1784 chars]"
24,"{'id': None, 'name': 'HuffPost'}",Mary Papenfuss,Arizona Official Says Voting Machines Are Now Unusable Because Of Recount Firm’s Control,"The partisan firm auditing the November votes broke the ""chain of custody"" for machine possession, raising tampering concerns, the secretary of state said.",https://www.huffpost.com/entry/arizona-cyber-ninja-recounters_n_60a7227be4b0313547951ee7,https://img.huffingtonpost.com/asset/60a731ee220000b171f0798d.jpeg?cache=jkhbhasgzf&ops=1778_1000,2021-05-21T05:06:23Z,"Arizonas secretary of state informed Maricopa County officials Thursday that hundreds of the states vote-tabulating machines should no longer be used because of their handling by the inept, partisan … [+4290 chars]"
25,"{'id': None, 'name': 'Boing Boing'}",Popkin,Today is Koo Koo the Bird Girl appreciation day!,"(Minnie Woolsey, 1880 – after 1960) performed in American sideshows and is known for her one and only film role in Tod Browning's controversial 1932 film, Freaks. Woolsey spent time in a mental hospital before she began performing, but little else is known ab…",https://boingboing.net/2021/05/29/today-is-koo-koo-the-bird-girl-appreciation-day.html,https://i0.wp.com/boingboing.net/wp-content/uploads/2021/05/CleanShot-2021-05-28-at-14.16.08.jpg?fit=1200%2C794&ssl=1,2021-05-29T15:30:00Z,"(Minnie Woolsey, 1880 – after 1960) performed in American sideshows and is known for her one and only film role in Tod Browning's controversial 1932 film, Freaks. Woolsey spent time in a mental hospi… [+2225 chars]"
26,"{'id': None, 'name': 'Jezebel'}",Joan Summers,The Real Housewives Of New York Cannot Be Healthy For Sonja Morgan,"The Real Housewives of New York is back for Season 13, and the women who run the circus are as delusional as viewers left them in the early days of the pandemic. Actually, I retract that; some of them are doing much, much worse. Read more...",https://themuse.jezebel.com/the-real-housewives-of-new-york-cannot-be-healthy-for-s-1846829181,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/719b5c3ae91cdb4aa7bedafd00225c3f.png",2021-05-05T17:30:00Z,"The Real Housewives of New York is back for Season 13, and the women who run the circus are as delusional as viewers left them in the early days of the pandemic. Actually, I retract that; some of the… [+6224 chars]"
27,"{'id': 'reuters', 'name': 'Reuters'}",Martyn Herman,"15 years after tragic murder, Kiyan Prince makes debut on FIFA game - Reuters","Had a cruel twist of fate not intervened, Kiyan Prince might have graced the Premier League, earned England caps and shared pitches with the biggest names in soccer.",https://www.reuters.com/lifestyle/sports/15-years-after-tragic-murder-kiyan-prince-makes-debut-fifa-game-2021-05-17/,https://www.reuters.com/resizer/iqa0FdSTZ2GbWrvNejFNq-TADRo=/1200x628/smart/cloudfront-us-east-2.images.arcpublishing.com/reuters/YXUDWKFRMBJNPIW6AWZHV6ZXKQ.jpg,2021-05-17T23:34:00Z,"Had a cruel twist of fate not intervened, Kiyan Prince might have graced the Premier League, earned England caps and shared pitches with the biggest names in soccer.
Sadly we will never know as in 2… [+4536 chars]"
28,"{'id': None, 'name': 'The Indian Express'}",Trends Desk,Watch: Lioness attacks circus trainer during a live Russian circus show,"The trainer, after being bandaged, said that such cases are very rare, but animals are animals. He also assured that the lioness would not perform again after the attack.",https://indianexpress.com/article/trending/trending-globally/watch-lioness-attacks-circus-trainer-during-a-live-russian-circus-show-7329739/,https://images.indianexpress.com/2021/05/lion-attack_1200_twt.jpg,2021-05-25T11:34:10Z,"In a horrific incident on Saturday, a lion mauled a circus trainer during a live performance in the Novosibirsk region of Russia, causing a terrified audience to vacate the venue. The trainer, who is… [+1032 chars]"
29,"{'id': None, 'name': 'Lefigaro.fr'}","Le figaro.fr, AFP agence",Une discothèque de Liverpool accueille 6000 fêtards pour des sets de Sven Väth et Fatboy Slim,Deux soirées tests ont été organisées par le gouvernement britannique au Circus qui acceptait les clubbeurs sur présentation d'un test négatif.,https://www.lefigaro.fr/culture/une-discotheque-de-liverpool-accueille-6000-fetards-pour-des-sets-de-sven-vaeth-et-fatboy-slim-20210503,https://i.f1g.fr/media/cms/704x396_cropupscale/2021/05/03/d815bc9b253f6d46e29d271c7bdcaca6759408c0d14a6d89f36e2a073acccb16.jpg,2021-05-03T09:37:22Z,Deux soirées tests ont été organisées par le gouvernement britannique au Circus qui acceptait les clubbeurs sur présentation d'un test négatif.«C'est comme si la pandémie n'avait jamais eu lieu.» Au … [+3125 chars]
30,"{'id': None, 'name': '[Removed]'}",,[Removed],[Removed],https://removed.com,,1970-01-01T00:00:00Z,[Removed]
31,"{'id': 'associated-press', 'name': 'Associated Press'}",,Former circus elephants begin to arrive at Florida sanctuary...,"YULEE, Fla. (AP) — Former circus elephants are starting to arrive at a new wildlife sanctuary in north Florida. The White Oak Conservation Center  announced Monday that a dozen female Asian elephants have already arrived at the Yulee refuge, located north of …",https://apnews.com/article/florida-lifestyle-environment-and-nature-4cb473fcd5cc4d066abee8dfbb5a9c42,https://storage.googleapis.com/afs-prod/media/128104dca6824203b51373eadf3dc6c2/3000.jpeg,2021-05-04T03:19:37Z,"YULEE, Fla. (AP) Former circus elephants are starting to arrive at a new wildlife sanctuary in north Florida.
The White Oak Conservation Center announced Monday that a dozen female Asian elephants h… [+1552 chars]"
32,"{'id': None, 'name': 'Itsnicethat.com'}",Daniel Milroy Maher,New Studio’s rebranding of The Brooklyn Circus emphasises its cultural heritage and commitment to the community,New Studio reimagines the branding for The Brooklyn Circus to reflect the fact it has long been a cultural hub in Brooklyn.,https://www.itsnicethat.com/articles/new-studio-the-brooklyn-circus-graphic-design-260521,https://admin.itsnicethat.com/images/DlhEOa3_X5QMXXGwVYwCzsXQw58=/206883/width-1440/New_Studio_Brooklyn_Circus_Branding_overview_5-1920x1080.jpg,2021-05-26T07:45:00Z,"We initiated a pivot to more culturally relevant content, giving BKc a voice and a platform for dialogue, explains Rita. We rebranded all BKc touchpoints, launched its new online platform, and create… [+1853 chars]"
33,"{'id': None, 'name': 'Jalopnik'}",Elizabeth Blackstock,This Is Why Formula One Cars Are So Freakin' Long,"It’s that time of year again. You know, the part where we take the Formula One circus to the streets of Monaco and pray for an entertaining race despite the fact that the cars are about as long as the yachts parked out in the harbor. And, of course, that mean…",https://jalopnik.com/this-is-why-formula-one-cars-are-so-freakin-long-1846947087,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/90b8c27d8ec098598e2c31ec6725c5a4.jpg",2021-05-22T20:00:00Z,"Its that time of year again. You know, the part where we take the Formula One circus to the streets of Monaco and pray for an entertaining race despite the fact that the cars are about as long as the… [+3956 chars]"
34,"{'id': None, 'name': 'Yahoo Entertainment'}","Phil Willon, John Myers","CA RECALL CIRCUS: 1,000-pound bear and Hollywood-worthy campaign video...","CA RECALL CIRCUS: 1,000-pound bear and Hollywood-worthy campaign video...

 
 
 
 (Second column, 20th story, link)

 

 

 
 
 Drudge Report Feed needs your support!   Become a Patron",https://news.yahoo.com/day-california-recall-1-000-002151477.html,https://s.yimg.com/uu/api/res/1.2/v4BgvPcs_gXeu7EU7pf1lQ--~B/aD01NjA7dz04NDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/la_times_articles_853/d2cb449faad1296bfe26fb5951cb36e1,2021-05-05T12:34:38Z,"John Cox, Republican recall candidate for California governor, begins his statewide ""Meet the Beast"" bus tour Tuesday with Tag, a trained Kodiak bear, at Miller Regional Park in Sacramento. (Renee C.… [+7553 chars]"
35,"{'id': None, 'name': 'Www.tsn.ca'}",The Canadian Press,Kentucky Derby winner Medina Spirit cleared to run in Preakness - TSN,"<ol><li>Kentucky Derby winner Medina Spirit cleared to run in Preakness  TSN
</li><li>Nagged by doping charges, Medina Spirit, Bob Baffert become horse racing's latest villains  The Globe and Mail
</li><li>Kentucky Derby winner Medina Spirit passes drug tes…",https://www.tsn.ca/kentucky-derby-winner-medina-spirit-cleared-to-run-in-preakness-1.1640055,https://www.tsn.ca/polopoly_fs/1.1640057!/fileimage/httpImage/image.jpg_gen/derivatives/landscape_620/medina-spirit.jpg,2021-05-15T03:06:22Z,"BALTIMORE Fans are back at Pimlico Race Course to witness another chance at a Triple Crown.
The Preakness will feel somewhat back to normal, even if everything carries a giant asterisk.
The limited… [+4406 chars]"
36,"{'id': None, 'name': 'HuffPost'}",AP,Tim Tebow Signs One-Year Contract With Jacksonville Jaguars,"The former Heisman-winning quarterback is getting a chance at tight end under his old college coach, Urban Meyer.",https://www.huffpost.com/entry/tim-tebow-signs-contact-jacksonville-jaguars_n_60a68a6ce4b0d56a83e6ef21,https://img.huffingtonpost.com/asset/60a68bdd2100002f7f7f2043.jpeg?ops=1778_1000,2021-05-20T16:30:21Z,"Tim Tebow and Urban Meyer are together again, this time in the NFL and with Tebow playing a new position.
The former Florida star and 2007 Heisman Trophy-winning quarterback signed a one-year contra… [+2455 chars]"
37,"{'id': None, 'name': 'ABC17News.com'}",CNN,A Crypto Crash Wiped Out $1 Trillion This Week. Here's What Happened,"Wild, stomach-churning moments are part of the experience when you buy a ticket to the crypto circus. But the past week’s volatility was enough to make some of the crypto faithful wonder whether they’ve been bamboozled. On Wednesday, a broad crypto crash wipe…",https://abc17news.com/money/2021/05/22/a-crypto-crash-wiped-out-1-trillion-this-week-heres-what-happened/,https://abc17news.b-cdn.net/abc17news.com/2019/10/Money-web-1024x576.jpg,2021-05-22T16:17:42Z,"Wild, stomach-churning moments are part of the experience when you buy a ticket to the crypto circus. But the past week’s volatility was enough to make some of the crypto faithful wonder whether they… [+4997 chars]"
38,"{'id': 'la-repubblica', 'name': 'La Repubblica'}",repubblicawww@repubblica.it (Redazione Repubblica.it),"Formula 1: morto Max Mosley, per tanti anni presidente della Federazione dell'automobile","Aveva 81 anni. Personaggio influente e controverso, per almeno 3 decenni in ruoli di primo piano nel circus",https://www.repubblica.it/sport/formulauno/2021/05/24/news/morto_mosley-302563357/,https://www.repstatic.it/content/nazionale/img/2021/05/24/161949434-86c15ef0-2014-4b08-8c17-c1acd48066a4.jpg,2021-05-24T14:20:04Z,"È morto Max Mosley, ex presidente della Fia, la federazione dell'automobile. Aveva 81 anni, la notizia è stata anticipata dai media britannici. Per oltre 30 anni Mosley è stato uno dei personaggi più… [+415 chars]"
39,"{'id': None, 'name': 'GQ Magazine'}",Michaelangelo Matos,Marshmello’s Candy-Coated Mayhem Comes to Soccer’s Biggest Circus,"The helmeted dance music star talks about playing the Champions League final, his next album, and putting feuds to rest.",https://www.gq.com/story/marshmello-champions-league-final,"https://media.gq.com/photos/60b103d285bdd1881580f1f7/16:9/w_1280,c_limit/1319715026",2021-05-28T15:02:20Z,"The EDM star Marshmello, who headlines festivals wearing a giant, smiley-faced white helmet that glows in the dark, is well-namedhis music is sugary fluff, but it sticks more than you might prefer. T… [+4164 chars]"
