,source,author,title,description,url,urlToImage,publishedAt,content
10,"{'id': None, 'name': 'Rolling Stone'}",Phoebe Neidl,The Iowa Circus,An overstuffed field of candidates is repeating the Republicans’ 2016 primary-season errors,https://www.rollingstone.com/politics/politics-features/iowa-2020-election-democrats-taibbi-858522/,https://www.rollingstone.com/wp-content/uploads/2019/07/RS-DEMS-in-IOWA-2019-PsA.jpg,2019-07-26T11:59:19Z,"Listen to an audio version of this story below: 
Traveling hundreds of miles across Iowa, passing cornfields and covered bridges, visiting quaint small town after quaint small town, listening to the… [+37575 chars]"
11,"{'id': 'espn', 'name': 'ESPN'}",,Heat's Waiters answers trolls with new physique,"Dion Waiters showed off his new physique on Instagram on Monday and wrote about ignoring ""the outside noise"" from social media critics about his conditioning last season.",https://www.espn.com/nba/story/_/id/27203077/heat-waiters-answers-trolls-new-physique,https://a3.espncdn.com/combiner/i?img=%2Fphoto%2F2019%2F0209%2Fr499632_1296x729_16%2D9.jpg,2019-07-16T18:53:22Z,"Dion Waiters wrote on Instagram Monday that he read all the jokes on social media about his conditioning last season, but rather than ""joining the circus"" he used it as motivation to improve his phys… [+2200 chars]"
12,"{'id': None, 'name': 'Presse-citron'}",Stéphane Ficca,Un Microsoft Store de 2000m2 à Londres… avec une vraie McLaren Senna !,"Microsoft n'est pas peu fier d'annoncer l'ouverture du premier Microsoft Store en Europe, à Londres, du côté d'Oxford Circus.",https://www.presse-citron.net/un-microsoft-store-de-2000m2-a-londres-avec-une-vraie-mclaren-senna/,https://www.presse-citron.net/wordpress_prod/wp-content/uploads/2019/07/Microsoft-Store.jpg,2019-07-11T13:00:07Z,"Le premier Microsoft Store européen est ouvert !
Comme prévu, Microsoft a célébré l’ouverture de son premier Microsoft Store en Europe. Un immense espace dédié à tous les amoureux du géant américain… [+1908 chars]"
13,"{'id': None, 'name': 'Instructables.com'}",frasermckay,Roll-up Foil Maze (Makey Makey Journey Remix),"<!--dda7bd42579b4dc0937c45f979fc5c69-->We used plastic sheeting and aluminium foil tape to make a portable roll-up maze. Players walk around two separate paths. When the players hold hands, the circuit closes. The maze controls a Scratch game - either the ori…",https://www.instructables.com/id/Roll-up-Foil-Maze-Makey-Makey-Journey-Remix/,https://cdn.instructables.com/ORIG/F54/79NN/JYG82R5Q/F5479NNJYG82R5Q.png?width=1383,2019-07-23T20:53:24Z,"Lay out separate paths for two players. Make sure the paths never touch and that the players can reach each other. The paths should never cross directly (first picture).
It's best to plan the maze b… [+448 chars]"
14,"{'id': None, 'name': 'Fast Company'}",Jesus Diaz,This majestic new book collects seven decades of cat photography,"Walter Chandoha started photographing cats in the 1940s. Taschen’s latest tome contains hundreds of his iconic pictures of felines of all stripes. Walter Chandoha took perfect photos of cats for almost eight decades, beginning in 1942 and continuing until 201…",https://www.fastcompany.com/90372145/this-majestic-new-book-collects-seven-decades-of-cat-photography?partner=feedburner&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+fastcompany%2Fheadlines+%28Fast+Company%29,"https://images.fastcompany.net/image/upload/w_1280,f_auto,q_auto,fl_lossy/wp-cms/uploads/2019/07/poster-cats-book.jpg",2019-07-02T01:05:38Z,"Walter Chandoha took perfect photos of cats for decades, beginning in 1942 and continuing until 2018, the last year of his life. The images he produced ranged from the saccharine cuteness of his famo… [+1936 chars]"
15,"{'id': None, 'name': 'Deadspin'}",Lauren Theisen,Jeff McNeil Made A Sick Catch Thanks To The White Sox's New Nets,"In June, the Chicago White Sox became the first MLB team to announce that they would expand protective netting all the way to the foul pole. During today’s Mets-White Sox game, New York right fielder Jeff McNeil used the Chicago ballpark’s recent addition to …",https://deadspin.com/jeff-mcneil-made-a-sick-catch-thanks-to-the-white-soxs-1836891466,"https://i.kinja-img.com/gawker-media/image/upload/s--s9d15tVH--/c_fill,fl_progressive,g_center,h_900,q_80,w_1600/e2v9n5umaeuaq3md5tbo.jpg",2019-08-01T20:24:00Z,"In June, the Chicago White Sox became the first MLB team to announce that they would expand protective netting all the way to the foul pole. During todays Mets-White Sox game, New York right fielder … [+774 chars]"
16,"{'id': 'bleacher-report', 'name': 'Bleacher Report'}",Mike Chiari,"Fox's Jason Whitlock Compares LeBron James to LaVar Ball, Fame to Cocaine","Fox Sports' Jason Whitlock blasted Los Angeles Lakers star  LeBron James  on Monday for turning his son Bronny James' AAU basketball games into a ""spectacle"" and a ""circus...",https://bleacherreport.com/articles/2847852-foxs-jason-whitlock-compares-lebron-james-to-lavar-ball-fame-to-cocaine,https://img.bleacherreport.net/img/images/photos/003/821/489/hi-res-0e1db107fab863563271365ecec26aaa_crop_exact.jpg?w=1200&h=1200&q=75,2019-07-31T13:11:25Z,"Chris Elise/Getty Images
Fox Sports' Jason Whitlock blasted Los Angeles Lakers star LeBron James on Monday for turning his son Bronny James' AAU basketball games into a ""spectacle"" and a ""circus.""
… [+1772 chars]"
17,"{'id': None, 'name': 'BNNBloomberg.ca'}",David George-Cosh,CannTrust's 'big mess' could become election issue: Linton - Article - BNN - BNNBloomberg.ca,CannTrust's 'big mess' could become election issue: Linton - Article - BNN BNNBloomberg.ca Cannabis company CannTrust fires CEO and chair in wake of illegal growing CBC News CannTrust shares spike after cannabis company fires CEO The Globe and Mail CannTrust …,http://www.bnnbloomberg.ca/canntrust-s-big-mess-could-become-election-issue-linton-1.1293133,https://www.bnnbloomberg.ca/polopoly_fs/1.1293142!/fileimage/httpImage/image.jpg_gen/derivatives/landscape_620/canntrust.jpg,2019-07-26T17:03:00Z,"There is a window of time for another company to acquire CannTrust Holdings Inc. (TRST.TO) before the beleaguered cannabis producer emerges as a potential election issue this fall, according to the f… [+3327 chars]"
18,"{'id': None, 'name': 'Boing Boing'}",David Pescovitz,"Denise Nickerson, ""Violet Beauregarde,"" RIP","""Well, I'm a gum chewer, normally. But when I heard about these ticket things of Wonka's, I laid off the gum and switched to candy bars, instead. Now, of course, I'm right back on gum. I chew it all day, except at mealtimes when I stick it behind my ear."" - V…",https://boingboing.net/2019/07/12/denise-nickerson-violet-bea.html,https://media.boingboing.net/wp-content/uploads/2019/07/screenshot-27.jpg,2019-07-12T15:51:55Z,"""Well, I'm a gum chewer, normally. But when I heard about these ticket things of Wonka's, I laid off the gum and switched to candy bars, instead. Now, of course, I'm right back on gum. I chew it all … [+3269 chars]"
19,"{'id': None, 'name': 'Slate Magazine'}",Matthew Dessem,There’s Going to Be an Immersive Wolf of Wall Street Theatrical Production in London,You can sell anything? Sell me this immersive theatrical experience right here.,https://slate.com/culture/2019/07/wolf-of-wall-street-belfort-london-immersive-theater.html,https://compote.slate.com/images/cbdb9af9-728d-47e6-9717-ade46d7b96cc.jpeg?width=780&height=520&rect=3000x2000&offset=0x0,2019-07-17T04:21:16Z,"Wolves of Wall Street posing for a photo to promote the release of The Wolf of Wall Street on DVD.
The celebrated 2011 Punchdrunk theatrical production of Sleep No More, an immersive play loosely ba… [+2561 chars]"
20,"{'id': None, 'name': 'Fast Company'}",Jesus Diaz,This majestic new book collects seven decades of cat photography,"Walter Chandoha started photographing cats in the 1940s. Taschen’s latest tome contains hundreds of his iconic pictures of felines of all stripes. Walter Chandoha took perfect photos of cats for decades, beginning in 1942 and continuing until 2018, the last y…",https://www.fastcompany.com/90372145/this-majestic-new-book-collects-seven-decades-of-cat-photography?partner=feedburner&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+fastcodesign%2Ffeed+%28Co.Design%29,"https://images.fastcompany.net/image/upload/w_1280,f_auto,q_auto,fl_lossy/wp-cms/uploads/2019/07/poster-cats-book.jpg",2019-07-02T13:05:38Z,"Walter Chandoha took perfect photos of cats for decades, beginning in 1942 and continuing until 2018, the last year of his life. The images he produced ranged from the saccharine cuteness of his famo… [+1936 chars]"
21,"{'id': 'bbc-news', 'name': 'BBC News'}",,Stage four could be a day for sprinters like Viviani - Adam Yates' Tour stage guide,"Britain's Adam Yates takes us through the first 10 of the 21 stages that make up the 2019 Tour de France, with pointers to where the race will be won and lost.",https://www.bbc.co.uk/sport/cycling/48851221,https://ichef.bbci.co.uk/onesport/cps/624/cpsprodpb/0136/production/_107801300_stage4.jpg,2019-07-08T17:04:54Z,"Adam Yates' best Grand Tour finish is fourth at the 2016 Tour de France
<table><tr><td>Dates: 6-28 July. Coverage: Live radio commentary on each stage via the BBC Sport website plus daily BeSpoke po… [+9813 chars]"
22,"{'id': None, 'name': 'Vox'}",Aaron Rupar,Trump’s social media summit was a circus. Its aftermath was even worse.,This is what happens when the right-wing fringe is emboldened and empowered.,https://www.vox.com/2019/7/12/20691529/trump-social-media-summit-gorka-karem,https://cdn.vox-cdn.com/thumbor/51OIRsOMpoCGt0l8NPqeOQWUhEs=/0x0:4500x2356/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/18305364/1155197578.jpg.jpg,2019-07-12T14:30:00Z,This is what happens when the right-wing fringe is emboldened and empowered. The extent to which President Donald Trump has emboldened and empowered fringe views wasn’t just on full view Thursday dur… [+7698 chars]
23,"{'id': None, 'name': 'Deadline'}",Erik Pedersen,‘The Circus’ Season 4 Return Date Set; Showtime Series Puts Democratic Hopefuls In Spotlight,"Showtime’s aptly titled docuseries The Circus is set to return with eight new episodes in the fall, this time shining the spotlight on the many Democrats who aspire to challenge President Donald Trump in 2020. Tracking the largest field of presidential candid…",https://deadline.com/2019/07/the-circus-season-premiere-date-donald-trump-democratic-candidates-showtime-1202644356/,https://pmcdeadline2.files.wordpress.com/2019/07/the-circus-3-shot.jpg?w=1000,2019-07-10T18:00:38Z,"Showtime’s aptly titled docuseries The Circus is set to return with eight new episodes in the fall, this time shining the spotlight on the many Democrats who aspire to challenge President Donald Trum… [+1091 chars]"
24,"{'id': None, 'name': 'Entrepreneur'}",John Rampton,The Benefits of Blocked Times on Your Calendar for Priority Tasks,Staying busy must not be confused for getting stuff done.,https://www.entrepreneur.com/article/336658,https://assets.entrepreneur.com/content/3x2/2000/20190711181630-GettyImages-924555992.jpeg,2019-07-12T11:00:00Z,"Opinions expressed by Entrepreneur contributors are their own.
We’ve all been there at some point. You view your calendar and notice that you have more on your to-do-lists than hours in the day. For… [+5724 chars]"
25,"{'id': None, 'name': 'Theparisreview.org'}",Rachel Kushner,A Circus of Mallarméan Delights,"Rachel Kushner revisits Wayne Koestenbaum’s ‘Circus,’ an exquisitely offensive novel in which nothing is sacred except language and art.",https://www.theparisreview.org/blog/2019/07/08/a-circus-of-mallarmean-delights/,https://www.theparisreview.org/blog/wp-content/uploads/2019/07/wayne-koestenbaum_photo-credit-ebru-yildiz.jpg,2019-07-08T17:00:12Z,"Wayne Koestenbaum. Photo: Ebru Yildiz.
Wayne Koestenbaum has written many books, and even recorded an album. Ive seen him psychoanalyzed before a large, rapt audience. He does a lounge act, of spoke… [+7617 chars]"
26,"{'id': None, 'name': 'kottke.org'}",Jason Kottke,Character Routing Maps of Famous Films,"Illustrator Andrew DeGraff makes what he calls Cinemaps, maps of movies and their plots in the style of the dotted-line wanderings",https://kottke.org/19/07/character-routing-maps-of-famous-films,https://kottke.org/plus/misc/images/cinemaps-01.jpg,2019-07-15T21:02:45Z,"Illustrator Andrew DeGraff makes what he calls Cinemaps, maps of movies and their plots in the style of the dotted-line wanderings of The Family Circus comic strip or Harry Potter’s Marauder’s Map. H… [+381 chars]"
27,"{'id': 'ars-technica', 'name': 'Ars Technica'}",Jonathan M. Gitlin,Formula E racing tech will improve the charger for your electric car,ABB and Enel X provide modified production fast chargers used at each ePrix.,https://arstechnica.com/cars/2019/07/formula-e-racing-tech-will-improve-the-charger-for-your-electric-car/,https://cdn.arstechnica.net/wp-content/uploads/2019/07/tecnologia-formulae-760x380.jpg,2019-07-16T20:14:15Z,"0 with 0 posters participating
<ul><li>
 The control panel for one of the Enel X DC fast chargers used by each Formula E team. The rest of the charger is hidden behind the panels that line each tem… [+7084 chars]"
28,"{'id': None, 'name': 'Merritt Herald'}",Gwynne Dyer,DYER: The Bug-Eyed Monster problem - Merritt Herald - Merritt Herald,"“There is absolutely no procedure enshrined in international law to respond to a signal from an alien civilization,” said Martin Dominik, an astronomer at the University of St. Andrews. “It makes sense to create a legally binding framework that is properly ro…",https://www.merrittherald.com/dyer-the-bug-eyed-monster-problem/,https://www.merrittherald.com/wp-content/uploads/2017/12/GwynneDyerFeature-150x150.jpg,2019-07-31T20:11:25Z,"There is absolutely no procedure enshrined in international law to respond to a signal from an alien civilization, said Martin Dominik, an astronomer at the University of St. Andrews. It makes sense … [+4660 chars]"
29,"{'id': None, 'name': 'HuffPost'}",Alexis Arnold,Here’s How Democrats Can Qualify For The Next Debates,"The third round of presidential debates will have much stricter requirements, which means the field is going to get smaller. Here’s who makes the cut and why.",https://www.huffpost.com/entry/democrat-next-debate-qualifications_n_5d43432ee4b0acb57fc9837e,https://img.huffingtonpost.com/asset/5d43450a3b00003700dae15c.jpeg?ops=1200_630,2019-08-01T20:53:45Z,"Thanks to stricter requirements from the Democratic Party, the next presidential debates will be much smaller than the three-hour, two-night, 20-candidate circus that took place this week.
Democrati… [+2750 chars]"
30,"{'id': None, 'name': 'Windows Central'}",Matt Brown,Microsoft Surface drops limited Liberty London floral collaboration,Microsoft UK has unveiled a line of floral Microsoft Surface designs marking its London flagship store opening. What you need to know Microsoft has debuted a collaboration with Liberty London marking its UK flagship store opening. Limited-edition Microsoft Su…,https://www.windowscentral.com/microsoft-surface-secures-limited-liberty-london-collaboration,https://www.windowscentral.com/sites/wpcentral.com/files/styles/large/public/field/image/2019/07/liberty-x-microsoft-surface-family.jpg?itok=h63wKxNY,2019-07-09T12:39:24Z,"Microsoft will soon open doors to its new UK flagship store, sited at Oxford Circus in the heart of central London. Slated for a July 11, 2019 arrival at 253-259 Regent Street, the U.S. technology gi… [+1372 chars]"
31,"{'id': None, 'name': 'Lefigaro.fr'}",Agathe Moreaux,"L’été du Canal, Circus Incognitus: les sorties de l’été 2019 à Paris",Retrouvez notre sélection de sorties et de bons plans à réserver cet été dans la capitale.,http://www.lefigaro.fr/sortir-paris/l-ete-du-canal-circus-incognitus-les-sorties-de-l-ete-2019-a-paris-20190709,https://i.f1g.fr/media/eidos/680x382_crop/2019/07/09/XVMe35716e8-8b86-11e9-9ea8-0bdb4f998639.jpg,2019-07-09T09:11:06Z,"Retrouvez notre sélection de sorties et de bons plans à réserver cet été dans la capitale.LÉté du canal
Bassin de la Villette, canal de lOurcq, canal Saint-Denis...  Cest au bord de leau quil faudra… [+1644 chars]"
32,"{'id': None, 'name': 'Neatorama.com'}",Miss Cellania,Professor Leonidas Arniotis’ Great Dog and Cat Circus,"Leonidas Arniotis was a Greek showman who brought a circus of dogs and cats to New York City in 1897. They performed in a rooftop garden in Midtown Manhattan for several years, and entertained crowds who enjoyed watching cats ride on dogs as if they were hors…",https://www.neatorama.com/2019/07/05/Professor-Leonidas-Arniotis-Great-Dog-and-Cat-Circus/,https://uploads.neatorama.com/images/posts/890/107/107890/1562375979-0.jpg,2019-07-06T04:18:48Z,"Leonidas Arniotis was a Greek showman who brought a circus of dogs and cats to New York City in 1897. They performed in a rooftop garden in Midtown Manhattan for several years, and entertained  crowd… [+1522 chars]"
33,"{'id': 'business-insider', 'name': 'Business Insider'}",Áine Cain,5 toy stores that aren't around anymore,"Plenty of toy stores have been relegated to the proverbial retail attic over the years. Here are a few familiar names that might have delighted you as a kid, but that no longer exist. Visit Business Insider's homepage for more stories. Selling toys isn't all …",https://www.businessinsider.com/toy-stores-that-closed-over-the-years-2019-7,https://amp.businessinsider.com/images/5d2f1a6d15bf1b1a835428a6-1920-960.jpg,2019-07-19T12:45:00Z,"Selling toys isn't all fun and games. 
 The advent of e-commerce and changing consumer preferences have ensured that the business is as twisty and full of pitfalls as a game of ""Chutes and Ladders.""… [+370 chars]"
34,"{'id': None, 'name': 'Laphamsquarterly.org'}",,The Literary Arena: Remembering the poetry of Augustan Rome,Remembering the poetry of Augustan Rome.,https://www.laphamsquarterly.org/roundtable/literary-arena,https://www.laphamsquarterly.org/sites/default/files/styles/thumbnail/public/images/roundtable/tiberinus_335.jpg?itok=OJ1KU__q,2019-07-31T23:53:22Z,He encouraged the talents of his age in every way that he could. He listened courteously and patiently as they read not only poems and histories but also speeches and dialogues. But he was offended w… [+8275 chars]
35,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Editorial,Kyrgyz ex-president dismisses police summons as 'circus',"Police investigators summoned former Kyrgyz president Almazbek Atambayev for questioning on Monday, setting the stage for a stand-off between him and his successor, incumbent Sooronbai Jeenbekov, in the volatile Central Asian nation.",https://www.reuters.com/article/us-kyrgyzstan-atambayev-idUSKCN1U3242,https://s4.reutersmedia.net/resources/r/?m=02&d=20190708&t=2&i=1405852420&w=1200&r=LYNXNPEF671HR,2019-07-08T17:40:28Z,"BISHKEK (Reuters) - Police investigators summoned former Kyrgyz president Almazbek Atambayev for questioning on Monday, setting the stage for a stand-off between him and his successor, incumbent Soor… [+1728 chars]"
36,"{'id': None, 'name': 'The Points Guy'}",Summer Hull,Fun Things for Kids to Do in Las Vegas,"Before “What Happens in Vegas Stays in Vegas” was a slogan, Las Vegas once pitched itself as a family-friendly destination. Like many now 30- and 40-something year olds, I went to Las Vegas as a kid with my family in the 1990s during this era. (We can all tha…",http://thepointsguy.com/guide/fun-things-for-kids-to-do-in-las-vegas/,https://i2.wp.com/thepointsguy.com/wp-content/uploads/2019/05/Las-Vegas-with-kids-Gondola-Rides-Venetian.jpg?fit=3128%2C2346px&ssl=1,2019-07-11T15:00:47Z,"Before “What Happens in Vegas Stays in Vegas” was a slogan, Las Vegas once pitched itself as a family-friendly destination. Like many now 30- and 40-something year olds, I went to Las Vegas as a kid … [+11718 chars]"
37,"{'id': None, 'name': 'Fashionista'}",Tyler McCall,Zendaya and Tommy Hilfiger Are Bringing #TommyNow Back to New York City,"Back in 2016, Tommy Hilfiger made the bold switch from producing traditional collections featuring his own ready-to-wear designs to a series ""buy now, wear now"" collaborations designed by model Gigi Hadid, launched with a blowout party on New York City's Pier…",https://fashionista.com/2019/07/tommy-hilfiger-zendaya-fall-2019-runway-show-location,https://fashionista.com/.image/t_share/MTY1NDk0MTAyNjM1MzI0NjA3/tommy-hilfiger-zendaya-fall-2019-runway-show-location.jpg,2019-07-15T14:02:47Z,"Tommy Hilfiger and Zendaya on the Spring 2019 TommyNow runway. Photo: Peter White/FilmMagic
Back in 2016, Tommy Hilfiger made the bold switch from producing traditional collections featuring his own… [+1725 chars]"
38,"{'id': None, 'name': 'INSIDER'}",Angélica Acevedo,"Every Disney movie remake, ranked","Disney 's animated movies are some of the most beloved films among audiences — and now they get to experience new versions of the classics with live-action remakes. We took Disney's 14 remakes, and ranked them according to critics' reviews. Visit INSIDER's ho…",https://www.insider.com/every-disney-live-action-remake-ranked-2019-7,https://static.businessinsider.com/image/5d41ce682516e90dc615722e-750.jpg,2019-07-31T17:21:12Z,"It's hard to recreate the magic of Disney's classic animated movies. But the modern remakes of those classics bring a whole new kind of magic to the big screen. 
 The first Disney remake came in 199… [+556 chars]"
39,"{'id': None, 'name': 'Sportsnet.ca'}",Dave Zarum,Latest Kawhi Leonard rumours: Toronto has trust advantage 'over everyone' - Sportsnet.ca,Latest Kawhi Leonard rumours: Toronto has trust advantage 'over everyone' Sportsnet.ca WUDRICK: Imagine if we treated all rich people the way we treat Kawhi Toronto Sun Jalen Rose: 'I'm 99 per cent hearing' Kawhi is returning to Raptors Sportsnet.ca Stalking …,https://www.sportsnet.ca/basketball/nba/latest-kawhi-leonard-rumours-toronto-trust-everyone/,https://assets3.sportsnet.ca/wp-content/uploads/2019/06/kawhi-mvp-trophy-parade.jpg,2019-07-04T16:06:00Z,"After Wednesdays pseudo-circus or, the day #KawhiWatch officially broke the city of Toronto Kawhi Leonard still has the NBA world waiting with bated breath as he prepares to decide which way the leag… [+5921 chars]"
40,"{'id': 'ars-technica', 'name': 'Ars Technica'}",Ben Kuchera,Fixing the past: The art of collecting pinball machines,"From the archives: Pinball is a dying art, but as it dies it has spawned a new art in its place.",https://arstechnica.com/gaming/2019/07/fixing-the-past-the-art-of-collecting-pinball-machines/,https://cdn.arstechnica.net/wp-content/uploads/2009/07/star_trek_pinball.jpg,2019-07-07T13:05:18Z,"1 with 1 posters participating
<ul><li>
 Inside this concrete slab hides the biggest collection of the rarest pinball and electromechanical games ever made. 
</li><li>
 This was taken by standing… [+9396 chars]"
41,"{'id': None, 'name': '/FILM'}",Ben Pearson,‘Killer Klowns From Outer Space’ Return to Universal’s Halloween Horror Nights in New Mazes,"Killer Klowns From Outer Space, the campy 1980s cult favorite from low-budget horror gurus the Chiodo Brothers, was represented at last year’s Halloween Horror Nights in the form of some scare zones at Universal Orlando Resort. But there’s good news for those…",https://www.slashfilm.com/killer-klowns-from-outer-space-halloween-horror-nights-2019/,https://d13ezvd6yrslxm.cloudfront.net/wp/wp-content/images/Killer-Klowns-From-Outer-Space-Halloween-Horror-Nights.jpg,2019-07-25T23:30:04Z,"Killer Klowns From Outer Space, the campy 1980s cult favorite from low-budget horror gurus the Chiodo Brothers, was represented at last year’s Halloween Horror Nights in the form of some scare zones … [+2150 chars]"
