,source,author,title,description,url,urlToImage,publishedAt,content
10,"{'id': None, 'name': 'Entrepreneur'}",Aytekin Tank,How Finding a Hobby Will Make You A Better Entrepreneur,"A good hobby is key to increased creativity, productivity, memory and focus.",https://www.entrepreneur.com/article/338332,https://assets.entrepreneur.com/content/3x2/2000/20190911211116-GettyImages-869513660.jpeg,2019-09-15T13:00:00Z,"September
15, 2019
7 min read
Opinions expressed by Entrepreneur contributors are their own.
When he isn’t busy working on the company that changed the internet forever, Google co-founder Sergey … [+7745 chars]"
11,"{'id': 'abc-news', 'name': 'ABC News'}",ABC News,WATCH: Grand Bahama family tries to evacuate home amid Hurricane Dorian,A family in Grand Bahama documents trying to escape their flooded home as the eye of Hurricane Dorian was over the island early Monday morning.,https://abcnews.go.com/International/video/grand-bahama-family-evacuate-home-amid-hurricane-dorian-65345797,https://s.abcnews.com/images/International/190902_abc_social_grand_bahama_hpMain_16x9_992.jpg,2019-09-02T19:30:53Z,"<li>Now Playing: Grand Bahama family tries to evacuate home amid Hurricane Dorian
</li><li>Now Playing: Dramatic video shows flooding caused by Hurricane Dorian
</li><li>Now Playing: Tension betwee… [+1370 chars]"
12,"{'id': 'abc-news', 'name': 'ABC News'}",ABC News,WATCH: Dramatic video shows flooding caused by Hurricane Dorian,Footage of heavy winds and rising water was captured on Grand Bahama.,https://abcnews.go.com/International/video/dramatic-video-shows-flooding-caused-hurricane-dorian-65340087,https://s.abcnews.com/images/International/190902_vod_dorian_bahamas_hpMain_16x9_992.jpg,2019-09-02T13:49:33Z,"<li>Now Playing: Dramatic video shows flooding caused by Hurricane Dorian
</li><li>Now Playing: Tension between protesters and police escalates in Hong Kong
</li><li>Now Playing: Hurricane Dorian t… [+1354 chars]"
13,"{'id': None, 'name': 'IndieWire'}",Ben Travers,‘Briarpatch’ Review: USA Network’s Neo-Noir Gets Some Serious Flair From Ana Lily Amirpour — TIFF,"Rosario Dawson is a compelling ring leader in this Texas-set circus, and her director is the greatest showman.",https://www.indiewire.com/2019/09/briarpatch-review-usa-network-tiff-tv-show-1202171359/,https://www.indiewire.com/wp-content/uploads/2019/09/NUP_184352_2264.jpg,2019-09-07T17:30:16Z,"Giraffes and tigers and car bombs — oh my! “Briarpatch” sure does offer an unusual combination of TV rarities in its first hour, and barely slows down in the second. Adapted from Ross Thomas’ 1984 Ed… [+5303 chars]"
14,"{'id': None, 'name': 'Monde-diplomatique.fr'}",Alain Garrigou,Rugby Circus,Les matchs de rugby des années 1980 donnent l'impression d'avoir été filmés avec des caméras amincissantes. Cette impression n'est pas une illusion d'optique mais révèle le changement des gabarits. La coupe du monde de rugby 2007 a fait défiler de belles carr…,https://www.monde-diplomatique.fr/2007/11/GARRIGOU/15317,https://www.monde-diplomatique.fr/local/couv/2007-11-r.jpg,2019-09-23T13:27:41Z,Les matchs de rugby des années 1980 donnent limpression davoir été filmés avec des caméras amincissantes. Cette impression nest pas une illusion doptique mais révèle le changement des gabarits. La co… [+8559 chars]
15,"{'id': None, 'name': 'Alton Telegraph'}",,Robots could be headed to circus...,"BOSTON (AP) - Animal-like robots that started out as a military-funded research project might be shipped off to the circus instead of the battlefield. 
 Cirque du Soleil says it's in talks with robot maker Boston Dynamics about using the four-legged Spot robo…",https://www.thetelegraph.com/business/technology/article/Robots-made-famous-on-YouTube-could-be-headed-to-14471022.php,https://s.hdnux.com/photos/01/05/73/01/18329718/9/rawImage.jpg,2019-09-26T21:19:37Z,"FILE - In this May 24, 2018, file photo, a Boston Dynamics SpotMini robot is walks through a conference room during a robotics summit in Boston. The Cirque du Soleil Entertainment Group says its in t… [+1211 chars]"
16,"{'id': None, 'name': 'Yahoo Entertainment'}",By Sam.Brodey@thedailybeast.com (Sam Brodey),House Dems Leaning Against Calling Stormy Daniels as a Witness,Ralf Hirschberger/GettyHouse Democrats are expanding their impeachment investigation to include a stepped-up probe into whether President Trump broke the law through alleged involvement in a payment scheme to silence two women from revealing their affairs wit…,https://news.yahoo.com/house-dems-leaning-against-calling-193525347.html,https://s.yimg.com/ny/api/res/1.2/MnSevjsKIbNp4Ipyvoiy8A--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyODA7aD03MTkuODYzMjQ3ODYzMjQ3OA--/https://s.yimg.com/uu/api/res/1.2/6dAiLhf4NIDS88cwTkoXeg--~B/aD02NTg7dz0xMTcwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en-US/thedailybeast.com/2301a3274d387536094fcd83846aa771,2019-09-13T19:35:25Z,"Ralf Hirschberger/Getty
House Democrats are expanding their impeachment investigation to include a stepped-up probe into whether President Trump broke the law through alleged involvement in a paymen… [+5102 chars]"
17,"{'id': None, 'name': 'BuzzFeed News'}",Gabriel H. Sanchez,These Pictures Show Just How Messy The Clinton Impeachment Was,"On Dec. 19, 1998, President Bill Clinton became the second president in US history to be impeached, but was acquitted on all charges in 1999 after the Senate failed to obtain the two-thirds majority required to convict him. View Entire Post ›",https://www.buzzfeednews.com/article/gabrielsanchez/pictures-show-messy-president-bill-clinton-impeachment,https://img.buzzfeed.com/buzzfeed-static/static/2019-09/26/20/campaign_images/ca9e589b1e35/these-pictures-show-just-how-messy-the-clinton-im-2-2140-1569530267-0_dblbig.jpg,2019-09-26T20:39:19Z,"In Sept. 1998, Independent Counsel Ken Starr, tasked with investigating the Clintons' real estate ties with the Whitewater Development Corporation, released his report detailing several instances dur… [+1045 chars]"
18,"{'id': 'engadget', 'name': 'Engadget'}",Richard Lawler,What's on TV: 'Spider-Man: Far From Home',"This week Netflix premieres its three-part docuseries about the founder of Microsoft. Inside Bill's Brain: Decoding Bill Gates uses old and new footage to tell the executive's story, along with interviews by director Davis Guggenheim. Spider-Man: Far From Hom…",https://www.engadget.com/2019/09/16/spider-man/,https://o.aolcdn.com/images/dims?thumbnail=1200%2C630&quality=80&image_uri=https%3A%2F%2Fo.aolcdn.com%2Fimages%2Fdims%3Fresize%3D2000%252C2000%252Cshrink%26image_uri%3Dhttps%253A%252F%252Fs.yimg.com%252Fos%252Fcreatr-uploaded-images%252F2019-09%252F46f05fe0-d8fb-11e9-9e4f-378e54ca933e%26client%3Da1acac3e1b3290917d92%26signature%3D61b57c946f3ab598d9f71751a822ce34177272de&client=amp-blogside-v2&signature=4597a2eed90611865fc48bc38336041cef0e01ea,2019-09-17T03:34:00Z,"This week Netflix premieres its three-part docuseries about the founder of Microsoft. Inside Bill's Brain: Decoding Bill Gates uses old and new footage to tell the executive's story, along with inter… [+743 chars]"
19,"{'id': None, 'name': 'Adsoftheworld.com'}",ivan,Kentucky Derby: Leave With A Story,The most exciting two minutes of sports doesn't account for everything else that happens at the Derby. derby1_0.jpg derby2_0.jpg derby3_0.jpg,https://www.adsoftheworld.com/media/print/kentucky_derby_leave_with_a_story,https://d3nuqriibqh3vw.cloudfront.net/derby1_0.jpg?JuQYqfNCJFq4kwiGuq1SI5gFc8davlNR,2019-09-10T17:09:30Z,"Print advertisement created by The Creative Circus, United States for Kentucky Derby, within the category: Sports."
20,"{'id': None, 'name': 'Itsnicethat.com'}",Daphne Milner,Felicity McCabe’s graceful photographs of Mongolian circus troupe trainees,"After visiting various circus troupes across London, the British photographer travelled to Mongolia to capture the rigid training schedules of school-age gymnasts and contortion artists.",https://www.itsnicethat.com/articles/felicity-mccabe-42-feet-photography-260919,https://www.itsnicethat.com/system/files/092019/5d88e85d7fa44c40a100ab66/index_default/felicity-mccabe-42-feet-photography-its-nice-that-LIST.jpg?1569486935,2019-09-26T08:30:00Z,"Last year marked the 250th anniversary since the creation of the modern circus. This milestone was the catalyst photographer Felicity McCabe needed to begin on her series 42 Feet, which documents a c… [+2968 chars]"
21,"{'id': None, 'name': 'CNET'}",Katie Collins,This futuristic techno spa is a sci-fi movie come to life - CNET,Commentary: Trippy lights and techno beats seemed like the opposite of relaxation. I was wrong.,https://www.cnet.com/news/this-futuristic-techno-spa-is-a-sci-fi-movie-come-to-life/,https://cnet1.cbsistatic.com/img/tEJolEc_0giGXfiZPjyl2n14cck=/756x567/2019/09/04/714520cf-1a02-4716-8cb1-7c61fa699c87/liquidrome-float.jpg,2019-09-04T20:00:02Z,"The Liquidrom turned out to be a salty cave of wonders.
Liquidrom
Adrift inside a dimly lit concrete dome I watched the lights change from pink to blue to purple. When I submersed the back half of … [+4308 chars]"
22,"{'id': None, 'name': 'Sports Illustrated'}",Rohan Nadkarni,"For LeBron’s Second Season, the Lakers Make A Lot More Sense","The Lakers’ circus is over after a year of dysfunction, clearing the way for LeBron James and Anthony Davis to chase a championship with a hand-picked supporting cast.",https://www.si.com/nba/2019/09/27/nba-media-day-lakers-lebron-james-anthony-davis-speak,https://imagesvc.timeincapp.com/v3/mm/image?url=https://cdn-s3.si.com/s3fs-public/2019/09/27/lebron-james-lakers-media-day.jpg&w=1200&h=628&c=sc&poi=face&q=85,2019-09-28T00:22:17Z,"The Lakers somewhat officially(?) kicked off their 201920 campaign Friday with media day, echoing all the same optimism the franchise had last year when LeBron James was in his first season with the … [+3785 chars]"
23,"{'id': 'business-insider', 'name': 'Business Insider'}","feedback@businessinsider.com (Alan Dawson), Alan Dawson","A fight against Dillon Danis would be 'very embarrassing' for YouTuber Jake Paul, MMA coach John Kavanagh says","Getty Images Dillon Danis and Jake Paul are engaged in a war of words on Twitter. One is an expert in Brazilian jiu jitsu and an exciting prospect in Bellator MMA, and the other is YouTuber — and there's talk that the two of them may fight. Danis' trainer Joh…",https://www.businessinsider.com/jake-paul-dillon-danis-fight-john-kavanagh-mma-2019-9,https://image.businessinsider.com/5d91f0502e22af40d5637e9b?width=1200&format=jpeg,2019-10-01T12:13:00Z,"DUBLIN — A fight against Dillon Danis would be ""very embarrassing"" for YouTuber Jake Paul, MMA coach John Kavanagh told Business Insider.
Kavanagh trains the former two-weight UFC champion Conor McG… [+4780 chars]"
24,"{'id': 'the-washington-post', 'name': 'The Washington Post'}","Emily Yahr, The Washington Post",How Andy Cohen became ringmaster of our insane celebrity circus...,"NEW YORK - Andy Cohen bounced in his seat and pumped his fist. Diane von Furstenberg, one of his guests on his Bravo late-night show ""Watch What Happens Live with Andy Cohen,"" had just gone there - dished about her long-ago ""brief love affair"" with Richard Ge…",http://www.washingtonpost.com/classic-apps/how-andy-cohen-became-the-ringmaster-of-our-insane-celebrity-circus/2019/09/25/558924ba-d63f-11e9-9343-40db57cf6abd_story.html,https://s.hdnux.com/photos/01/05/74/43/18335943/3/rawImage.jpg,2019-09-28T01:07:39Z,"Photo: Photo For The Washington Post By Chris Sorensen
How Andy Cohen became the ringmaster of our insane celebrity circus
NEW YORK - Andy Cohen bounced in his seat and pumped his fist. Diane von F… [+14497 chars]"
25,"{'id': None, 'name': 'Marketingdirecto.com'}",redaccion,Llega a Madrid Lagunitas Beer Circus: el circo como nunca antes lo habías vivido,"Lagunitas Beer Circus llegará a Madrid el próximo 28 de septiembre de 13.30 a 18.00 en Autocine Madrid Race música, burlesques, food trucks y Lagunitas. La entrada Llega a Madrid Lagunitas Beer Circus: el circo como nunca antes lo habías vivido se publicó pri…",https://www.marketingdirecto.com/marketing-general/eventos-y-formacion/llega-a-madrid-lagunitas-beer-circus-el-circo-como-nunca-antes-lo-habias-vivido,https://www.marketingdirecto.com/wp-content/uploads/2019/09/lagunitas-1.jpg,2019-09-26T15:23:06Z,"Lagunitas Beer Circus llegará a Madrid el próximo 28 de septiembre de 13.30 a 18.00 en Autocine Madrid Race música, burlesques, food trucks y Lagunitas.
¡Acérquense! ¡Acérquense! ¡El circo llega a l… [+3217 chars]"
26,"{'id': 'the-globe-and-mail', 'name': 'The Globe And Mail'}",,Atwood says current events inspired The Testaments as Handmaid's Tale sequel hits shelves - The Globe and Mail,"Atwood says current events inspired The Testaments as Handmaid's Tale sequel hits shelves The Globe and Mail Margaret Atwood unveils The Testaments, sequel to The Handmaid's Tale CBC News Colby Cosh: Handmaid's Tale gets a sequel, but do people understand the…",https://www.theglobeandmail.com/arts/books/article-atwood-says-current-events-inspired-the-testaments-as-handmaids-tale/,https://www.theglobeandmail.com/resizer/6436FnfKRpiHHEMqvIKwjhikgI4=/1200x0/filters:quality(80)/arc-anglerfish-tgam-prod-tgam.s3.amazonaws.com/public/CAJZI7JBRZEQJL3CUEWFRQFVD4.jpg,2019-09-10T14:40:05Z,"Canadian author Margaret Atwood speaks during a press conference at the British Library to launch her new book 'The Testaments' in London, Tuesday, Sept. 10, 2019. (AP Photo/Alastair Grant)
Alastair… [+5614 chars]"
27,"{'id': 'the-globe-and-mail', 'name': 'The Globe And Mail'}",,What the broken embargo on Margaret Atwood's The Testaments tells us about the sorry state of publishing - The Globe and Mail,"What the broken embargo on Margaret Atwood's The Testaments tells us about the sorry state of publishing The Globe and Mail Margaret Atwood, The Handmaid's Tale and its much-hyped sequel CBC.ca Margaret Atwood's The Testaments has had high praise, but are seq…",https://www.theglobeandmail.com/arts/books/article-what-the-broken-embargo-on-margaret-atwoods-the-testaments-tells-us/,https://www.theglobeandmail.com/resizer/D4SkZc0aSCVchlTut2FNv0payYQ=/1200x0/filters:quality(80)/arc-anglerfish-tgam-prod-tgam.s3.amazonaws.com/public/G66D5MAOO5E2FC4GW7KEUN7SRI.jpg,2019-09-11T21:05:47Z,"A shopper picks up a copy of Canadian author Margaret Atwood's new book The Testaments in a Toronto bookstore on Sept. 10, 2019. 
Cole Burston/The Canadian Press
Now that the crazily obsessive and … [+4980 chars]"
28,"{'id': None, 'name': 'Marketingdirecto.com'}",redaccion,Lagunitas Beer Circus arrasa en su primera edición en Madrid,"Como parte del compromiso de Lagunitas con los perros, emblema de su marca, 1€ de cada entrada se destina a la ONG animalista Salvando Peludos La entrada Lagunitas Beer Circus arrasa en su primera edición en Madrid se publicó primero en Marketing Directo.",https://www.marketingdirecto.com/marketing-general/eventos-y-formacion/lagunitas-beer-circus-arrasa-en-su-primera-edicion-en-madrid,https://www.marketingdirecto.com/wp-content/uploads/2019/09/lagunitas-beer-circus.jpg,2019-09-30T14:30:54Z,"Como parte del compromiso de Lagunitas con los perros, emblema de su marca, 1 de cada entrada se destina a la ONG animalista Salvando Peludos
El circo llegó a Madrid el pasado sábado 28 de septiembr… [+4367 chars]"
29,"{'id': None, 'name': 'Rolling Stone'}",Jonathan Bernstein,Kinky Friedman Previews New Album ‘Resurrection’ With Willie Nelson Collab,"At 74, fast-talking Texas songwriter makes a bid for Americana radio success",https://www.rollingstone.com/music/music-country/kinky-friedman-willie-nelson-song-resurrection-887051/,https://www.rollingstone.com/wp-content/uploads/2019/09/KINKY.jpg,2019-09-19T13:43:45Z,"This fall, Kinky Friedman will be releasing Resurrection, a new studio album of original songs produced by Larry Campbell. After all but retiring from songwriting for three-plus decades, Friedman’s l… [+1593 chars]"
30,"{'id': None, 'name': 'The A.V. Club'}","Vikram Murthi on TV Club, shared by Vikram Murthi to The A.V. Club",Bean and Elfo plan an elaborate heist on a well-plotted Disenchantment,"Heist films are a reliable source of homage fodder. They have established genre elements that are easily parodied: the gathering of a crew, the elaborate scheme, the complicated execution, usually a betrayal or a twist of some sort, and then a reveal that lea…",https://tv.avclub.com/bean-and-elfo-plan-an-elaborate-heist-on-a-well-plotted-1838313863,"https://i.kinja-img.com/gawker-media/image/upload/s--KeUfqNrY--/c_fill,fl_progressive,g_center,h_900,q_80,w_1600/io8vwlxdcloeeg4lsisq.png",2019-09-21T18:20:00Z,"Heist films are a reliable source of homage fodder. They have established genre elements that are easily parodied: the gathering of a crew, the elaborate scheme, the complicated execution, usually a … [+5144 chars]"
31,"{'id': None, 'name': 'Openculture.com'}",Josh Jones,Monty Python’s Eric Idle Breaks Down His Most Iconic Characters,"When I first saw Monty Python’s Flying Circus, late at night on PBS and in degraded VHS videos borrowed from friends, I assumed the show’s concepts must have come out of bonkers improv sessions. But the troupe’s many statements since the show’s end, in the fo…",http://www.openculture.com/2019/09/monty-pythons-eric-idle-breaks-down-his-most-iconic-characters.html,http://cdn8.openculture.com/2019/09/08231913/Monty-Python%E2%80%99s-Eric-Idle-Breaks-Down-His-Most-Iconic-Characters-e1568009965793.jpg,2019-09-09T16:30:14Z,"When I first saw Monty Pythons Flying Circus, late at night on PBS and in degraded VHS videos borrowed from friends, I assumed the shows concepts must have come out of bonkers improv sessions. But th… [+2730 chars]"
32,"{'id': None, 'name': 'Cracked.com'}",,6 Secret Plots In Famous Movies Audiences Didn't Notice,A lot of movies can't help but subtly reference the real world.,https://www.cracked.com/article_26660_6-secret-plots-in-famous-movies-audiences-didnt-notice.html,https://s3.crackedcdn.com/phpimages/article/0/3/9/709039_v2.jpg,2019-09-13T07:00:00Z,"Vandevere is a beloved celebrity, but behind the scenes, he's a ruthless businessman. He wants Dumbo to be a part of his park, so he proposes a merger with our heroes' ramshackle travelling circus. O… [+1480 chars]"
33,"{'id': None, 'name': 'Deadspin'}",Chris Thompson,"Washington's Running Back Conflict Resolves Itself In Characteristically Grim, Destructive Fashion","Washington running back Derrius Guice missed his entire rookie season after suffering a knee injury during his first career preseason game. This year, Guice injured his other knee in his first career regular season game, and is expected to miss only half the …",https://deadspin.com/washingtons-running-back-conflict-resolves-itself-in-ch-1838085715,"https://i.kinja-img.com/gawker-media/image/upload/s--WraxxzOo--/c_fill,fl_progressive,g_center,h_900,q_80,w_1600/t0w4yewlgiv3f71hihmz.jpg",2019-09-13T03:35:00Z,"Washington running back Derrius Guice missed his entire rookie season after suffering a knee injury during his first career preseason game. This year, Guice injured his other knee in his first career… [+1242 chars]"
34,"{'id': 'la-repubblica', 'name': 'La Repubblica'}",repubblicawww@repubblica.it (Redazione Repubblica.it),La Ferrari sbanca anche i Gp virtuali. Doppietta della rossa nel circuito Pro Series,"Esordi con il botto per il Cavallino rampante nelle Pro Series, il campionato mondiale digitale del circus che la Rossa aveva finora snobbato. Il 17enne David Tonizza vince i gran premi di Bahrain e Cina. Il montepremi del circus elettronico è stato raddoppia…",https://www.repubblica.it/sport/formulauno/2019/09/12/news/la_ferrari_sbanca_anche_i_gp_virtuali_doppietta_della_rossa_nel_circuito_pro_series-235809075/,https://www.repstatic.it/content/nazionale/img/2019/09/12/122329879-35b92f4d-917c-4aba-ae05-a12d6da69a9f.jpg,2019-09-12T10:29:05Z,"MILANO - Il momento d'oro della Ferrari, dopo l'uno-due di Charles Leclerc a Spa e Monza, si conferma (all'esordio e un po' a sorpresa) anche nel mondo della F1 virtuale. David Tonizza - nickname uff… [+2023 chars]"
35,"{'id': None, 'name': 'Boing Boing'}",Cory Doctorow,"Jonathan Lethem on Edward Snowden's ""Permanent Record""","Science fiction writer, essayist, and Macarthur ""genius"" Jonathan Lethem ( previously ) has excellent bona fides to write about Edward Snowden: not only has he helped make a short film about the Snowden leaks, he's also spent years on the right side of the fi…",https://boingboing.net/2019/09/29/is-that-what-ppl-do.html,https://i2.wp.com/media.boingboing.net/wp-content/uploads/2019/09/799px-Jonathan_Lethem_Occupy_Wall_Street_2011_Shankbone_2.jpg?fit=658%2C500&ssl=1,2019-09-29T15:40:49Z,"Science fiction writer, essayist, and Macarthur ""genius"" Jonathan Lethem (previously) has excellent bona fides to write about Edward Snowden: not only has he helped make a short film about the Snowde… [+5044 chars]"
36,"{'id': 'espn', 'name': 'ESPN'}",,Durant: 'Some days I hate the circus of the NBA',"""The circus of the NBA"" is one thing that Kevin Durant could do without, as he sees it as one of the reasons for his messy breakups with Oklahoma City and Golden State.",https://www.espn.com/nba/story/_/id/27585406/durant-some-days-hate-circus-nba,https://a4.espncdn.com/combiner/i?img=%2Fphoto%2F2019%2F0606%2Fr552880_1296x729_16%2D9.jpg,2019-09-10T15:23:25Z,"Kevin Durant doesn't like to live in the past, and perhaps because he's all too aware of what lingers there.
Memories of Oklahoma City evoke bitterness. His departure from the Golden State Warriors … [+3304 chars]"
37,"{'id': None, 'name': 'Geekologie.com'}",,Big Eared Octopus Billows Up Like A Circus Tent In Defensive Display,"This is a video from the E/V Nautilus's remote operated vehicle Hercules disturbing a 'big earred' octopus, causing it to billow itself up like a circus tent in a defensive display in order to make itself look larger and deter any would-be predator. I think t…",https://geekologie.com/2019/09/big-eared-octopus-billows-up-like-a-circ.php,https://geekologie.com/2019/09/13/big-earred-octopus-defensive-display.jpg,2019-09-13T13:35:14Z,"This is a video from the E/V Nautilus's remote operated vehicle Hercules disturbing a 'big earred' octopus, causing it to billow itself up like a circus tent in a defensive display in order to make i… [+912 chars]"
