,source,author,title,description,url,urlToImage,publishedAt,content
10,"{'id': None, 'name': 'mlive.com'}",Lauren Gibbons | lgibbon2@mlive.com,"4 Michigan congressmen, 15 state lawmakers support Texas suit to invalidate election results - MLive.com","<ol><li>4 Michigan congressmen, 15 state lawmakers support Texas suit to invalidate election results  MLive.com
</li><li>Explaining the Supreme Court lawsuit from Texas and Trump challenging Biden's win  CNN
</li><li>Georgia files response to Texas election…",https://www.mlive.com/public-interest/2020/12/4-michigan-congressmen-15-state-lawmakers-support-texas-suit-to-invalidate-election-results.html,https://www.mlive.com/resizer/fgCYXQUSbUQd0K8e9-HJLN8kun4=/1280x0/smart/cloudfront-us-east-1.images.arcpublishing.com/advancelocal/EU33SPV4FJB43CSFJEJUWEOILQ.JPG,2020-12-10T22:15:00Z,Four members of Congress representing Michigan and 15 members of the Michigan State House are publicly supporting a lawsuit from the state of Texas claiming election results in Michigan and other bat… [+4225 chars]
11,"{'id': None, 'name': 'NPR'}",Colin Dwyer,Spain Evicts Francisco Franco's Heirs From Late Dictator's Summer Palace,"Earlier this year a court ruled that Franco's 1941 purchase of the property, the Pazo de Meiras, was fraudulent. On Thursday, Spanish officials took possession of the palace.",https://www.npr.org/2020/12/10/945017691/spain-evicts-francisco-francos-heirs-from-late-dictators-summer-palace,https://media.npr.org/assets/img/2020/12/10/ap_20246594987794_wide-3c207dbfec8a3dfcc79c0ecea031bb8b5464deac.jpg?s=1400,2020-12-10T21:40:35Z,"The Pazo de Meiras, seen here in September, has been turned over to the Spanish state by the heirs of Gen. Francisco Franco. The summer palace in Sada, in the region of Galicia, had been the subject … [+3516 chars]"
12,"{'id': None, 'name': 'Entrepreneur'}",Entrepreneur en Español,Learn the Business Superpowers of the Entrepreneur,Do you know what sales skills you should develop as a business owner?,https://www.entrepreneur.com/article/361021,https://assets.entrepreneur.com/content/3x2/2000/1607118971-vendedor.jpg,2020-12-04T22:01:00Z,"December
4, 2020
1 min read
This article was translated from our Spanish edition using AI technologies. Errors may exist due to this process.
At the beginning of the operations of a business, an … [+1203 chars]"
13,"{'id': None, 'name': 'National Post'}",Bloomberg News,U.S. Supreme Court refuses to nullify Biden’s Pennsylvania win - National Post,"<ol><li>U.S. Supreme Court refuses to nullify Biden’s Pennsylvania win  National Post
</li><li>Trump asks Supreme Court to let him join another legal attempt to overturn his election loss  CBC.ca
</li><li>U.S. Supreme Court rejects Republican bid to halt Bi…",https://nationalpost.com/news/world/u-s-supreme-court-rejects-bid-to-nullify-bidens-pennsylvania-win,https://smartcdn.prod.postmedia.digital/nationalpost/wp-content/uploads/2020/12/USSC-1.png,2020-12-08T22:36:17Z,"Article content continued
More On This Topic
Biden would win the presidency even if Republicans had somehow nullified his Pennsylvania victory. Trump still would be at least two states short of sec… [+1801 chars]"
14,"{'id': None, 'name': 'MarketWatch'}",Shawn Langlois,In One Chart: The U.S. still rules in these rankings — but maybe not for long,"Needless to say, 2020 was a rough year for just about everybody. But, according to Brand Finance, it was rougher for the United States than it was for its top economic rivals, considering the acute impact of the coronavirus pandemic as well as the political c…",https://www.marketwatch.com/story/the-u-s-still-rules-in-these-rankings-but-maybe-not-for-long-11608218820,https://images.mktw.net/im-274708/horizontal,2020-12-17T15:27:00Z,"Needless to say, 2020 was a rough year for just about everybody. But, considering the acute impact of the coronavirus pandemic as well as the political circus, it was rougher for the U.S. than it was… [+1459 chars]"
15,"{'id': 'die-zeit', 'name': 'Die Zeit'}",ZEIT ONLINE: News -,Roncalli-Chef: Bernhard Paul glaubt an seinen Circus,,https://www.zeit.de/zustimmung?url=https%3A%2F%2Fwww.zeit.de%2Fnews%2F2020-12%2F12%2Fbernhard-paul-glaubt-an-seinen-circus,,2020-12-12T09:29:35Z,"Personalisierte Anzeigen und Inhalte, Anzeigen- und Inhaltsmessungen, Erkenntnisse über Zielgruppen und Produktentwicklungen
Anzeigen und Inhalte können basierend auf einem Profil personalisiert wer… [+373 chars]"
16,"{'id': None, 'name': 'Entrepreneur'}",Entrepreneur Staff,The Best of 2020: Entrepreneur Staff Picks,The hard-working folks behind this site and its companion magazine recommend revisiting some of their favorite stories of the year.,https://www.entrepreneur.com/article/362273,https://assets.entrepreneur.com/content/3x2/2000/1609176779-GettyImages-1194048201.jpg,2020-12-29T13:15:00Z,"December
29, 2020
7 min read
The story of 2020 itself has been remarkable. Our task during this pandemic year was to find the smaller stories that exemplified the trials, challenges and triumphs f… [+7470 chars]"
17,"{'id': None, 'name': 'Slickdeals.net'}",ScottT4057,11oz Mother's Circus Animal Cookies $1.90 w/ Subscribe & Save,"Amazon has *11oz Mother's Circus Animal Cookies* on sale listed below for *$1.87* when you checkout via Subscribe & Save. *Shipping is free* with Prime or on orders of $25 or more. 
 
Thanks to...",https://slickdeals.net/f/14713358-11oz-mother-s-circus-animal-cookies-1-90-w-subscribe-save,https://static.slickdealscdn.com/attachment/1/7/9/6/4/7/1/8/9736394.attach,2020-12-20T22:45:23Z,Amazon has 11oz Mother's Circus Animal Cookies on sale listed below for $1.87 when you checkout via Subscribe &amp; Save. Shipping is free with Prime or on orders of $25 or more.Thanks to community m… [+114 chars]
18,"{'id': 'polygon', 'name': 'Polygon'}",Susana Polo,Marvel’s Hawkeye series to feature a major Black Widow character,"The Oscar-nominated Pugh will reprise her role of Yelena Belova, alongside Jeremy Renner as Clint Barton and Hailee Steinfeld as Kate Barton, for Hawkeye on Disney Plus. Belova could very well be the Marvel Cinematic Universe’s new Black Widow.",https://www.polygon.com/2020/12/3/22151121/marvel-hawkeye-tv-show-cast-black-widow-florence-pugh-disney-plus,https://cdn.vox-cdn.com/thumbor/bUo0P6DzofMEPju2w9d1mgweCqA=/0x0:1052x551/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/19427716/Screen_Shot_2019_12_03_at_3.37.16_PM.png,2020-12-03T21:34:02Z,"Florence Pugh will reprise her role as Yelena Belova, close confidant and colleague of Black Widow, in the upcoming Marvel Disney Plus TV series Hawkeye, according to Variety. 
This is the first hin… [+2019 chars]"
19,"{'id': 'reuters', 'name': 'Reuters'}",Lawrence Hurley,U.S. Supreme Court rejects Republican challenge to Biden's Pennsylvania win - Reuters India,"The U.S. Supreme Court on Tuesday handed a defeat to Republicans seeking to throw out up to 2.5 million mail-in ballots in Pennsylvania as they try to undo President Donald Trump's election loss, with the justices refusing to block the state from formalizing …",https://in.reuters.com/article/usa-election-court-pennsylvania-idINKBN28I35E,https://static.reuters.com/resources/r/?m=02&d=20201208&t=2&i=1543880660&r=LYNXMPEGB71T2&w=800,2020-12-08T22:43:00Z,WASHINGTON (Reuters) -The U.S. Supreme Court on Tuesday handed a defeat to Republicans seeking to throw out up to 2.5 million mail-in ballots in Pennsylvania as they try to undo President Donald Trum… [+4182 chars]
20,"{'id': 'reuters', 'name': 'Reuters'}","John Geddie, Aradhana Aravindan","Analysis: In Singapore, a very different Davos takes shape - Reuters Canada","It's not only the weather that might come as a shock when the World Economic Forum moves from Davos, the Swiss ski resort after which it takes its informal name, to the tropical Southeast Asian city-state of Singapore in May.",https://ca.reuters.com/article/us-wef-singapore-analysis-idCAKBN28I0RO,https://static.reuters.com/resources/r/?m=02&d=20201208&t=2&i=1543781514&r=LYNXMPEGB70DO&w=800,2020-12-08T07:42:00Z,"By John Geddie, Aradhana Aravindan
SINGAPORE (Reuters) - Its not only the weather that might come as a shock when the World Economic Forum moves from Davos, the Swiss ski resort after which it takes… [+3972 chars]"
21,"{'id': 'reuters', 'name': 'Reuters'}",Lawrence Hurley,U.S. Supreme Court rejects Republican challenge to Biden's Pennsylvania win - Reuters Canada,"The U.S. Supreme Court on Tuesday handed a defeat to Republicans seeking to throw out up to 2.5 million mail-in ballots in Pennsylvania as they try to undo President Donald Trump's election loss, with the justices refusing to block the state from formalizing …",https://ca.reuters.com/article/usa-election-court-pennsylvania-idCAKBN28I35L,https://static.reuters.com/resources/r/?m=02&d=20201208&t=2&i=1543886187&r=LYNXMPEGB71T6&w=800,2020-12-08T23:58:00Z,"By Lawrence Hurley
WASHINGTON (Reuters) -The U.S. Supreme Court on Tuesday handed a defeat to Republicans seeking to throw out up to 2.5 million mail-in ballots in Pennsylvania as they try to undo P… [+4327 chars]"
22,"{'id': 'mashable', 'name': 'Mashable'}",Brooke Bajgrowicz,Everything coming to HBO Max in January 2021,"Read more...

{""player"":{""description"":""Happy binging! "",""image"":""https://mondrian.mashable.com/uploads%252Fvideo_uploaders%252Fdistribution_thumb%252Fimage%252F94900%252F99510070-dd09-4d19-99ed-0977cf68db51.png%252F930x520.png?signature=unLiSC8Ckep5VUdncbPd…",https://mashable.com/article/hbo-max-january-2021/,https://mondrian.mashable.com/2020%252F12%252F23%252F99%252F31f1b99504da4f82a4df7ac933a7770c.4052a.png%252F1200x630.png?signature=8i5KjMRLXWbiQrMigF1aFgjnWuQ=,2020-12-23T21:08:01Z,"HBO Max is welcoming 2021 with a long list of new releases.
While you can enjoy old favorites like Gossip Girl at the top of the year, you'll also be able to binge new originals including Arthur's L… [+6778 chars]"
23,"{'id': None, 'name': 'Theonion.com'}",Matt Crowley,Rest Of Zoom Call Can Only Imagine Carnival Of Forbidden Mysteries Surrounding Coworker With Camera Turned Off,"COLUMBUS—Gazing in wonderment at the beguiling enigma before them, members of a Zoom conference call were reportedly transfixed Tuesday trying to imagine the carnival of forbidden mysteries surrounding coworker Mike Sampson, 34, whose camera was turned off. “…",https://www.theonion.com/rest-of-zoom-call-can-only-imagine-carnival-of-forbidde-1845833320,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/kz5i4nhndlsmwedx8ict.jpg",2020-12-08T17:30:00Z,"COLUMBUSGazing in wonderment at the beguiling enigma before them, members of a Zoom conference call were reportedly transfixed Tuesday trying to imagine the carnival of forbidden mysteries surroundin… [+677 chars]"
24,"{'id': 'bbc-news', 'name': 'BBC News'}",,Has Mourinho rediscovered his spark at Tottenham?,"Two years to the day since his top-level managerial career seemed all but over as he left Manchester United, Jose Mourinho has his old spark back, writes BBC Sport's Simon Stone.",https://www.bbc.co.uk/sport/football/55327660,https://ichef.bbci.co.uk/live-experience/cps/624/cpsprodpb/F801/production/_116098436_collage5.jpg,2020-12-18T06:27:41Z,"Jose Mourinho - in his final Manchester United game and now
The manner of Tottenham's late defeat at Liverpool on Wednesday was painful for Jose Mourinho.
However, while losing - and losing the lea… [+8831 chars]"
25,"{'id': None, 'name': 'Lefigaro.fr'}",Valérie Duponchelle,"Patti Smith et Anne Imhof, deux artistes du tonnerre pour lancer la nouvelle année à Londres","La reine américaine du rock et la star allemande de la performance se produiront, jeudi soir à minuit, sur les écrans géants de Picadilly Circus. Un message vital de la culture à l'heure de la crise sanitaire et du Brexit.",https://www.lefigaro.fr/arts-expositions/patti-smith-et-anne-imhof-deux-artistes-du-tonnerre-pour-lancer-la-nouvelle-annee-a-londres-20201228,https://i.f1g.fr/media/cms/704x396_cropupscale/2020/12/28/7d490450da98380badb63065c3f8726ed3c12df0c74ec61744418f992bf9bb50.png,2020-12-28T15:51:15Z,"La reine américaine du rock et la star allemande de la performance se produiront, jeudi soir à minuit, sur les écrans géants de Picadilly Circus. Un message vital de la culture à l'heure de la crise … [+4894 chars]"
26,"{'id': None, 'name': '[Removed]'}",,[Removed],[Removed],https://removed.com,,1970-01-01T00:00:00Z,[Removed]
27,"{'id': None, 'name': 'Ctvnews.ca'}",Michael Mathes,"In Mar-a-Lago, some revel and some rebel amid Trump's last visit as president - CTV News","<ol><li>In Mar-a-Lago, some revel and some rebel amid Trump's last visit as president  CTV News
</li><li>Trump signs COVID-19 relief bill, averts U.S. government shutdown  CBC.ca
</li><li>Trump approves $2,000 pandemic relief payments, $900B stimulus  Natio…",https://www.ctvnews.ca/world/in-mar-a-lago-some-revel-and-some-rebel-amid-trump-s-last-visit-as-president-1.5246586,https://www.ctvnews.ca/polopoly_fs/1.5246591.1609183605!/httpImage/image.jpg_gen/derivatives/landscape_620/image.jpg,2020-12-28T19:27:00Z,"WEST PALM BEACH, UNITED STATES -- 
U.S. President Donald Trump may soon be dislodged from Washington, but to core supporters in southern Florida he remains an unquestionable hero, their favourite oc… [+5123 chars]"
28,"{'id': 'lenta', 'name': 'Lenta'}",,На метро в российском городе положили болт,"В одном из переходов омского метро члены объединения «Хлорид натрия» установили табличку с логотипом подземки и положили на нее болт. Таким способом авторы инсталляции хотели обратить внимание, что городское метро используется не по назначению. Процесс работы…",https://lenta.ru/news/2020/12/01/bolt/,https://icdn.lenta.ru/images/2020/12/01/14/20201201141634826/share_f52283f546cbc36ed647ae94976a4020.jpg,2020-12-01T12:12:31Z,"« » . , . Instagram.
« ». : «, 13 . 1992 ?», , . , « , ».
, « » « ». « », . , « » .
 2020 Oxford Circus. Sony PlayStation 5. . , , «», ."
29,"{'id': None, 'name': 'Hipertextual'}",Vonne Lara,10 películas para toda la familia para maratonear estas navidades,"Entre las muchas actividades que se realizan en esta época del año, una de ellas, y también una de las más importantes, es pasar el tiempo en familia. Juegos, comidas y el tradicional intercambio navideño forman parte de nuestras ocupaciones. Pero igualmente …",https://hipertextual.com/2020/12/10-peliculas-toda-familia-maratonear-estas-navidades,https://hipertextual.com/files/2020/12/gremlins-para-toda-la-familia.jpg,2020-12-24T14:01:16Z,"Entre las muchas actividades que se realizan en esta época del año, una de ellas, y también una de las más importantes, es pasar el tiempo en familia. Juegos, comidas y el tradicional intercambio nav… [+4366 chars]"
30,"{'id': None, 'name': 'Yahoo Entertainment'}",Matthew Walther,The unrivaled John le Carré,"With the death of John le Carré on Sunday at the age of 89, the English-speaking world lost its most considerable living novelist, a seemingly tireless...",https://news.yahoo.com/unrivaled-john-le-carr-141158723.html,https://s.yimg.com/uu/api/res/1.2/5lqNbuQwINSIY8gdG46j8w--~B/aD01NjA7dz04NDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/the_week_574/d5216663b048a9431370db96c8e4c230,2020-12-14T14:11:58Z,"With the death of John le Carré on Sunday at the age of 89, the English-speaking world lost its most considerable living novelist, a seemingly tireless craftsman who wrote bestsellers in six successi… [+4399 chars]"
31,"{'id': None, 'name': 'Getnews.jp'}",Rooftop,布袋寅泰『HOTEI Paradox Tour 2017 The FINAL ～Rock’n Roll Circus～』、12月25日配信、スペシャル・メッセージも！,布袋寅泰『HOTEI Paradox Tour 2017 The FINAL ～Rock’n Roll Circus～』、12月25日配信、スペシャル・メッセージも！,https://getnews.jp/archives/2867674,https://rooftop.cc/news/assets_c/2020/12/c3cd7c80cffe5f68bcf2509f1dbd9b2d5b15c10a-thumb-600xauto-176831.jpeg,2020-12-21T12:00:00Z,202140HOTEI 40th ANNIVERSARY SPECIAL SITEYouTubeHOTEI 40th LIVE HISTORY6HOTEI Paradox Tour 2017 The FINAL Rockn Roll Circus1230()23:59201710EUPARADOX1225HOTEI Paradox Tour 2017 The FINAL Rockn Roll C… [+154 chars]
32,"{'id': None, 'name': 'Yahoo Entertainment'}",Malcolm Jones,"John Le Carré, Who Gave Spy Fiction Back to the Spies, Is Dead at 89","John le Carré, who died Sunday at the age of 89, was the author who dragged spy fiction out of the fantasyland of James Bond and gave it back to the...",https://news.yahoo.com/john-le-carr-gave-spy-023300485.html,https://s.yimg.com/uu/api/res/1.2/UuZ2WgmTeeLlRcjrxIMTFg--~B/aD02NTg7dz0xMTcwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en-US/thedailybeast.com/fb050fb08f365eff55848b7fbf330a4d,2020-12-14T02:33:00Z,"Leonardo Cendamo/Getty
John le Carré, who died Sunday at the age of 89, was the author who dragged spy fiction out of the fantasyland of James Bond and gave it back to the professionals.
Le Carré, … [+7614 chars]"
33,"{'id': None, 'name': 'Deadline'}",peterdeadline,Showtime Options John Heilemann’s Upcoming Book On 2020 Election & Joe Biden Rise To Presidency,"John Heilemann is writing a book about the 2020 election and Joe Biden’s rise to the Presidency and Showtime, home to his series The Circus, has optioned the screen rights. Heilemann has previously co-written books Game Change and Double Down, accounts of the…",https://deadline.com/2020/11/showtime-john-heilemanns-book-2020-election-joe-biden-1234635507/,https://deadline.com/wp-content/uploads/2020/11/the-circus.jpg?w=1024,2020-12-01T06:11:59Z,"John Heilemann is writing a book about the 2020 election and Joe Biden’s rise to the Presidency and Showtime, home to his series The Circus, has optioned the screen rights.
Heilemann has previously … [+1763 chars]"
34,"{'id': None, 'name': 'Adweek'}",Doug Zanger,My Mantra: Circus Maximus’ Ryan Kutscher on Avoiding the Promise Trap,"Agency growth can come in many forms--and is a constant quest. As shops of all stripes seek new ways to build revenue and their next chapters, veering away from their foundational principles or core strengths can hinder progress. Indeed, it's great to stretch…",https://www.adweek.com/agencies/my-mantra-circus-maximus-ryan-kutscher-promise-trap/,https://www.adweek.com/wp-content/uploads/2020/12/Ryan-Kutscher-CircusMaximum-hed-page-2020-600x315.jpg,2020-12-15T15:39:55Z,"Agency growth can come in many formsand is a constant quest. As shops of all stripes seek new ways to build revenue and their next chapters, veering away from their foundational principles or core st… [+948 chars]"
35,"{'id': 'abc-news', 'name': 'ABC News'}",TERRY SPENCER Associated Press,Trump's move to his Florida estate challenged by neighbor,President Donald Trump’s expected move to his Mar-a-Lago club in Florida after he leaves office next month is being challenged by a neighbor,https://abcnews.go.com/Politics/wireStory/trumps-move-florida-estate-challenged-neighbor-74784295,https://s.abcnews.com/images/Politics/WireAP_e728e40c3e204a88af7b7af882fe9446_16x9_992.jpg,2020-12-17T18:49:54Z,"FORT LAUDERDALE, Fla. -- President Donald Trump's expected move to his Mar-a-Lago club after he leaves office next month is being challenged by a lawyer who says a 1990s agreement allowing Trump to c… [+5505 chars]"
36,"{'id': None, 'name': 'Yahoo Entertainment'}",MICHAEL R. BLOOD,"With his star dimmed, California's Newsom could face recall","California Gov. Gavin Newsom has had a rough year.  The next one might be even tougher as a recall effort appears to be gaining momentum, fueled partly by...",https://news.yahoo.com/star-dimmed-californias-newsom-could-051506436.html,https://s.yimg.com/ny/api/res/1.2/5t6QENXp.1UHI.Bju29Zvw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTIwMDA7aD0xMzM0/https://s.yimg.com/uu/api/res/1.2/yVNBh_bWYzPa6tRr3jFnOQ--~B/aD0xOTk5O3c9Mjk5NjthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/ap.org/4a7488f048524f21f3cc9028c002291d,2020-12-14T05:15:06Z,"LOS ANGELES (AP) California Gov. Gavin Newsom has had a rough year. The next one might be even tougher as a recall effort appears to be gaining momentum, fueled partly by outrage over the first-term … [+6731 chars]"
37,"{'id': None, 'name': 'Yahoo Entertainment'}",Lauren Aratani,Mar-a-Lago neighbors say Trump can’t live there after White House,President signed 1993 agreement with town that says he cannot live at the club for more than three nonconsecutive weeks in a yearNeighbors of Donald Trump’s ...,https://news.yahoo.com/mar-lago-neighbors-trump-t-141818523.html,https://s.yimg.com/uu/api/res/1.2/VP0ZrCNBamjDCVMmXxW_wQ--~B/aD0zMDA7dz01MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en-GB/the_guardian_765/92bb93bf32706ccb8400b580b4411595,2020-12-17T14:18:18Z,"Photograph: Lynne Sladky/AP
Neighbors of Donald Trumps infamous Mar-a-Lago golf club in Palm Beach, Florida are warning the president that he cannot live at the club after he leaves the White House,… [+2821 chars]"
38,"{'id': None, 'name': 'Cracked.com'}",carly.tennes,"Weed Isn't That Bad, United Nations Rules","By Carly Tennes  Published: December 02nd, 2020",https://www.cracked.com/article_29127_weed-isnt-that-bad-united-nations-rules.html,https://s3.crackedcdn.com/phpimages/article/6/4/1/758641.jpg?v=2,2020-12-02T08:00:00Z,"It looks like the United Nations has gone from hitting shoes to hitting bongs. The intergovernmental organization grew a bit more 420 friendly on Wednesday, after the UN's Commission for Narcotic Dru… [+1882 chars]"
39,"{'id': 'associated-press', 'name': 'Associated Press'}",,Acrobats hurt in circus accident reach $52.5M settlement - The Associated Press,"PROVIDENCE, R.I. (AP) — Eight acrobats severely injured when the rigging suspending them by their hair plummeted to the floor during a circus performance in Rhode Island in 2014 have reached a...",https://apnews.com/article/rhode-island-providence-0444111b418f25eaddb7507559f73e6d,https://storage.googleapis.com/afs-prod/media/6d07cc55e3e64f3d94a6bd3d538804eb/3000.jpeg,2020-12-21T21:40:55Z,"PROVIDENCE, R.I. (AP) Eight acrobats severely injured when the rigging suspending them by their hair plummeted to the floor during a circus performance in Rhode Island in 2014 have reached a $52.5 mi… [+1993 chars]"
