,source,author,title,description,url,urlToImage,publishedAt,content
10,"{'id': 'bbc-news', 'name': 'BBC News'}",https://www.facebook.com/bbcnews,The week in pictures,A selection of some of the most striking news photographs taken around the world this week.,https://www.bbc.co.uk/news/in-pictures-50005430,https://ichef.bbci.co.uk/news/1024/branded_news/13022/production/_109185877_hi057075947.jpg,2019-10-12T00:22:53Z,"A selection of some of the most striking news photographs taken around the world this week.
Image copyrightMatthias Hangst/Getty imagesImage caption
 Athletes clear the water jump as they compete i… [+2692 chars]"
11,"{'id': None, 'name': 'Abs-cbn.com'}",ABS-CBN News,"'Stronger together': Claudine shares bonding video with Gretchen, mom Inday - ABS-CBN News","'Stronger together': Claudine shares bonding video with Gretchen, mom Inday ABS-CBN News Gretchen addresses allegation she 'stole' Atong Ang from niece GMA News Gretchen Barretto lashes out at Julia Barretto INQUIRER.net Sorry your wake turned into a 'circus,…",https://news.abs-cbn.com/entertainment/10/19/19/stronger-together-claudine-shares-bonding-video-with-gretchen-mom-inday,https://sa.kapamilya.com/absnews/abscbnnews/media/2019/tvpatrol/10/07/20191019-claudine.jpg,2019-10-19T12:41:00Z,"As seen in the scuffle between Marjorie and Gretchen, there's still plenty of wounds to mend within the Barretto clan.
But at least, in a video posted by Claudine on Instagram Saturday, it's clear t… [+1294 chars]"
12,"{'id': 'usa-today', 'name': 'USA Today'}","USA TODAY, From USA TODAY Network and wire reports, USA TODAY","Teen climate activists, highway bagel roast, red tide: News from around our 50 states","Study finds high levels of uranium in Navajo women and infants, bodies from tragic 1944 circus fire exhumed in Connecticut, and more",https://www.usatoday.com/story/news/50-states/2019/10/09/teen-climate-activists-highway-bagel-roast-red-tide-news-around-states/40286763/?utm_source=google&utm_medium=amp&utm_campaign=speakable,https://www.gannett-cdn.com/-mm-/9db9e917fea85d24ced07af856a1a9483e0d31da/c=0-375-7190-4419/local/-/media/2019/10/09/USATODAY/usatsports/B9338085803Z.1_20191009030009_000_GMFPF0SI3.2-0.jpg?width=3200&height=1680&fit=crop,2019-10-09T07:21:03Z,"Alabama
Tuscaloosa: The city is getting $3 million in federal grant money to help remove lead contamination from low-income homes. The Tuscaloosa News reports the money will be used for safety impro… [+43990 chars]"
13,"{'id': 'mashable', 'name': 'Mashable'}",Adam Rosenberg,'Watchmen': Everything you need to know from the comic after Episode 2,"The second chapter of HBO's Watchmen has arrived, and with it comes a whole new set of revelations that link the show back to the comics. I've seen most of the season already and am here to fill in the blanks. The idea isn't to leave you with spoiler-y detail…",https://mashable.com/article/watchmen-episode-2-explainer-comic-questions/,https://mondrian.mashable.com/2019%252F10%252F28%252Fd4%252F4ae0687f7d0c44bcaa59ed19d8062cec.f95dc.png%252F1200x630.png?signature=_0GexuxBt_Su5m0laRP3bb2fSj4=,2019-10-28T15:59:21Z,"The second chapter of HBO's Watchmen has arrived, and with it comes a whole new set of revelations that link the show back to the comics.
I've seen most of the season already and am here to fill in … [+8034 chars]"
14,"{'id': None, 'name': 'Yahoo Entertainment'}",ANDREW TAYLOR,GOP veterans of Clinton’s impeachment urge caution on Trump,The impeachment veterans of two decades ago were thrust into a seismic political event that was sober and circus-like at the same time. “People ought to wait before they make judgment on whether or not there’s even an impeachable offense out here to be consid…,https://news.yahoo.com/gop-veterans-clinton-impeachment-urge-003645068.html,https://s.yimg.com/ny/api/res/1.2/9opifOOkGQZRn9G6suID9Q--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyODA7aD04NTMuMzMzMzMzMzMzMzMzNA--/https://s.yimg.com/uu/api/res/1.2/cNwi4pplU6y24EtlKUGhaw--~B/aD0zMjY1O3c9NDg5NjtzbT0xO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/ap.org/c1788f43691de1fcdd574f315ccd80b4,2019-10-03T00:36:45Z,"WASHINGTON (AP) Some have regrets. A few cant talk about it. Others would do it all again.
But the Republicans who carried out President Bill Clintons impeachment in 1998 are unanimous in urging cau… [+6880 chars]"
15,"{'id': None, 'name': 'heise online'}",,"Very British: Die Kultshow ""Monty Python's Flying Circus"" wird 50","And now for something completely different: Vor 50 Jahren wurde die erste Folge der britischen Ulk-Fernsehshow ausgestrahlt, die Komiker bis heute inspiriert.",https://www.heise.de/newsticker/meldung/Very-British-Die-Kultshow-Monty-Python-s-Flying-Circus-wird-50-4542653.html?wt_mc=rss.ho.beitrag.atom,https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/2/7/5/9/3/6/6/Bildschirmfoto_2019-09-30_um_08-3687644433c28d7d.jpeg,2019-10-05T06:15:00Z,"Am Sonntag, 5. Oktober 1969, zeigte die BBC im Abendprogramm die erste Episode einer Unterhaltungsserie, die das Comedy-Genre für immer verändern sollte: ""Monty Python's Flying Circus"". Der bekannte … [+4802 chars]"
16,"{'id': 'the-next-web', 'name': 'The Next Web'}",The Conversation,Big meanies use science to debunk the Loch Ness Monster myth,Scientists claim to have finally found a “plausible theory” for sightings of the Loch Ness Monster. She’s not an aquatic reptile left over from the Jurassic era or a circus elephant that got in the water to bathe with her trunk aloft. If Nessie ever existed a…,https://thenextweb.com/?p=1250896,https://img-cdn.tnwcdn.com/image/tnw?filter_last=1&fit=1280%2C640&url=https%3A%2F%2Fcdn0.tnwcdn.com%2Fwp-content%2Fblogs.dir%2F1%2Ffiles%2F2019%2F10%2Fsyndication9-copy.jpg&signature=fba2f5435f9dd5970392eabe69fe2ca6,2019-10-21T14:48:31Z,Scientists claim to have finally found a plausible theory for sightings of the Loch Ness Monster. Shes not an aquatic reptile left over from the Jurassic era or a circus elephant that got in the wate… [+4922 chars]
17,"{'id': None, 'name': 'INSIDER'}",Sahar Esfandiari,A deer smashed through the window of a New York beauty salon and wreaked havoc before running out with a hair straightener caught on its antler,"A deer in Long Island, New York smashed through the front window of a beauty salon, caused chaos and injured one woman, before leaving with a hair straightener caught on its antler. Video footage of the incident, which happened at around 12.20 p.m. local time…",https://www.insider.com/video-deer-crashes-through-window-of-new-york-hair-salon-2019-10,https://image.businessinsider.com/5d9b4c51e94e8627a057a938?width=1200&format=jpeg,2019-10-07T14:26:30Z,"A deer crashed through the window of a hair salon in New York, causing chaos and injuring one person, before running away with a hair straightener hanging from its antler.
The deer jumped into the g… [+1448 chars]"
18,"{'id': 'vice-news', 'name': 'Vice News'}","Morgan Baskin, VICE News",The Race to Replace Katie Hill in Congress Is Already a Circus,Over half a dozen people have already registered their bid to replace the freshman Democrat — including a wild-card last-minute addition.,https://www.vice.com/en_us/article/9kevz7/the-race-to-replace-katie-hill-in-congress-is-already-a-circus,"https://video-images.vice.com/articles/5dba001e172dc70092ed703f/lede/1572470991762-AP_19301084957985.jpeg?crop=1xw:0.8258564437194127xh;center,center&resize=1200:*",2019-10-30T22:01:47Z,"With every passing day, the race to fill the Congressional seat left vacant by Rep. Katie Hill becomes more of a circus.
 And California Gov. Gavin Newsom hasnt even set an election date yet.
 Only… [+5130 chars]"
19,"{'id': None, 'name': 'VentureBeat'}",Dean Takahashi,Former Eidos president and frequent game startup adviser Keith Boesky passes away,"Keith Boesky, former president of Tomb Raider publisher Eidos and a frequent adviser to game companies at Boesky & Co., has died from cancer.",https://venturebeat.com/2019/10/19/former-eidos-president-and-frequent-game-startup-adviser-keith-boesky-passes-away/,https://venturebeat.com/wp-content/uploads/2019/10/keith-boesky.jpg?w=1200&strip=all,2019-10-19T22:33:41Z,"Keith Boesky, former president of Tomb Raider publisher Eidos and a frequent adviser to game companies at Boesky &amp; Co., has died from cancer, according to posts from his family and friends.
Boes… [+4721 chars]"
20,"{'id': None, 'name': 'Cool Hunting'}",Katie Olsen,California Bans The Sale of Fur Products,"California has officially banned the sale of animal fur products—with a few exceptions—making it the first US state to do so. The new legislation means that it will be “illegal to sell, donate or manufacture new fur products in the state,” but leather, cowhid…",http://coolhunting.com/culture/california-bans-the-sale-of-fur-products/,https://i1.wp.com/coolhunting.com/wp-content/uploads/2019/10/california-fur-ban.jpg?fit=438%2C438&ssl=1,2019-10-14T15:29:15Z,"California has officially banned the sale of animal fur productswith a few exceptionsmaking it the first US state to do so. The new legislation means that it will be “illegal to sell, donate or manuf… [+550 chars]"
21,"{'id': 'espn', 'name': 'ESPN'}",,Lionel Messi gets the Cirque du Soleil treatment: A surreal tribute to the Barca legend,"""We don't want to celebrate him like a god, we don't want to worship him and he has the same feelings as well."" Inside the surreal Messi10.",https://www.espn.com/soccer/barcelona/story/3958327/lionel-messi-gets-the-cirque-du-soleil-treatment-a-surreal-tribute-to-the-barca-legend,https://a4.espncdn.com/combiner/i?img=%2Fphoto%2F2019%2F1014%2Fr612776_1296x729_16%2D9.jpg,2019-10-14T17:22:53Z,"Messi's circus -- the Cirque du Soleil's attempt to translate his soccer career to the stage -- opened to rave reviews last Thursday in Barcelona. Xavi Torrent/WireImage
BARCELONA -- Lionel Messi lo… [+10176 chars]"
22,"{'id': None, 'name': 'Colossal'}",Andrew LaSane,London’s Imperfect Geometry Revealed in Aerial Photography by Bernhard Lang,"Munich-based photographer Bernhard Lang ( previously ) recently shared aerial views of famous squares and landmarks throughout London, England. By presenting the metropolis from the sky, Lang offers a more dynamic look at the capital city’s unique geometric p…",https://www.thisiscolossal.com/2019/10/london-aerial-photography-by-bernhard-lang/,https://www.thisiscolossal.com/wp-content/uploads/2019/10/aerial_pin.jpg,2019-10-19T15:43:10Z,"Munich-based photographer Bernhard Lang (previously) recently shared aerial views of famous squares and landmarks throughout London, England. By presenting the metropolis from the sky, Lang offers a … [+858 chars]"
23,"{'id': None, 'name': 'VentureBeat'}",Jon Roepke,Solving these 5 issues will make education AR/VR go mainstream,We identified five core challenges facing the path to widespread adoption of mixed reality in education. All will require time and resources to overcome.,https://venturebeat.com/2019/10/05/solving-these-5-issues-will-make-education-ar-vr-go-mainstream/,https://venturebeat.com/wp-content/uploads/2016/12/VR-edtech.jpg?w=1200&strip=all,2019-10-05T19:12:02Z,"I look forward to attending the International Society for Technology in Education event every year. Not surprisingly, this year, there was a lot of talk about the acceleration of integrating technolo… [+7351 chars]"
24,"{'id': 'engadget', 'name': 'Engadget'}",Nick Summers,The forgotten pioneers of computer animation,"Everyone remembers ReBoot. It's hard to forget the show's lead character -- a bright blue 'guardian' named Bob -- and his fight to protect a city inside a computer. The computer-animated series premiered in September 1994, months before Pixar stunned theaterg…",https://www.engadget.com/2019/10/07/insektors-making-of-fantome-3d-animation/,https://o.aolcdn.com/images/dims?thumbnail=1200%2C630&quality=80&image_uri=https%3A%2F%2Fs.yimg.com%2Fos%2Fcreatr-uploaded-images%2F2019-10%2F88c5cf30-e6a8-11e9-bfff-ac151de210c1&client=amp-blogside-v2&signature=3e98743cb7540a7008a4ca92fcb01917c0e9bdc6,2019-10-07T12:00:00Z,"The short-lived show followed a fictional war between two insect races: the heroic and brightly colored Joyces, and the evil and monochromatic Beurks. You could appreciate most episodes on their own,… [+19026 chars]"
25,"{'id': None, 'name': 'Instructables.com'}",jasmin2lin,Venom by a 6-year Old Boy,"<!--dda7bd42579b4dc0937c45f979fc5c69-->I have been making my son’s Halloween costumes since he was 1. He has been a Lion in a circus tent (1), Bob the builder and his friend Lofty (2), Pokémon Go Trainer (3), Dragon turning into Elsa (4), and Rocket Raccoon p…",https://www.instructables.com/id/Venom-by-a-6-year-Old-Boy/,https://www.instructables.com/static/defaultIMG/default.MEDIUM.gif?auto=webp&&frame=1,2019-11-01T23:53:46Z,"I have been making my sons Halloween costumes since he was 1. He has been a Lion in a circus tent (1), Bob the builder and his friend Lofty (2), Pokémon Go Trainer (3), Dragon turning into Elsa (4), … [+1365 chars]"
26,"{'id': None, 'name': 'Adsoftheworld.com'}",ivan,Sherwin-Williams: #AuradBySW,"Integrated advertisement created by The Creative Circus, United States for Sherwin-Williams, within the category: House, Garden.",https://www.adsoftheworld.com/media/integrated/sherwinwilliams_auradbysw,https://d3nuqriibqh3vw.cloudfront.net/sw1_0.jpg?k88AZuldoo_8qehXbaofG4dd3a_6x4q7,2019-10-24T02:06:22Z,"Integrated advertisement created by The Creative Circus, United States for Sherwin-Williams, within the category: House, Garden."
27,"{'id': 'business-insider', 'name': 'Business Insider'}",Associated Press,Tens of thousands of goats are destroying an entire Greek island,"Associated Press In Samothraki, Greece, goats outnumber humans 15-fold. Their constant grazing has led to dangerous levels of erosion. Two years ago, rains caused mudslides and destroyed roads and buildings. Environmental groups are attempting to come up with…",https://www.businessinsider.com/tens-of-thousands-of-goats-munch-greek-island-into-crisis-2019-10,https://image.businessinsider.com/5d9a220c754caa25921a1b9d?width=1200&format=jpeg,2019-10-06T17:25:00Z,"SAMOTHRAKI, Greece (AP) — With oak and chestnut forests, waterfalls and rugged coastline, Samothraki has a wild beauty and a remoteness that sets it apart from other Greek islands.
There are no pack… [+4541 chars]"
28,"{'id': None, 'name': 'Theguardian.comtv-and-radio'}","Ammar Kalia, Hannah J Davies, Phil Harrison, Ali Catterall and Paul Howlett",TV tonight: Helen Mirren is a splendidly austere Catherine the Great,"This four-part drama presents the reign of the 18th-century Russian empress as opulent escapism. Plus: a chilling look at the history of eugenics. Here’s what to watch this evening Helen Mirren has played the Queen, replete with regal grace and corgis in tow.…",https://amp.theguardian.comtv-and-radio/2019/oct/03/tv-tonight-helen-mirren-catherine-the-great-four-part-drama,,2019-10-03T05:00:49Z,"Catherine the Great 9pm, Sky Atlantic
Helen Mirren has played the Queen, replete with regal grace and corgis in tow. Now it is time for a historical dive into the reign of the 18th-century empress o… [+2922 chars]"
29,"{'id': 'bbc-news', 'name': 'BBC News'}",,"Arsenal, Chelsea, Liverpool and Man Utd's young players to watch in the EFL Cup","BBC Sport speaks to fans from Arsenal, Chelsea, Liverpool and Man Utd about one of their young players who could star this week.",https://www.bbc.co.uk/sport/football/50186148,https://ichef.bbci.co.uk/onesport/cps/624/cpsprodpb/16110/production/_109448309_ipiccy-collage.jpg,2019-10-30T07:26:32Z,"The League Cup has become something of a testing ground for some of the Premier League's most promising young players.
This Wednesday, some will get an opportunity to shine in high-profile settings … [+6521 chars]"
30,"{'id': None, 'name': 'Instructables.com'}",Circus Scientist,How to Solve a Rubix Cube - the Easy Way,"<!--dda7bd42579b4dc0937c45f979fc5c69-->Using science I bought a Rubix Cube for my son, and neither he nor I can solve it. It was sitting there for a year, so I decided to make it look nicer by making the colours match (solve it using science)The solution: The…",https://www.instructables.com/id/How-to-Solve-a-Rubix-Cube-the-Easy-Way/,https://content.instructables.com/F0H/G94C/K1B4CLQ8/F0HG94CK1B4CLQ8.LARGE.jpg?auto=webp&&frame=1,2019-10-07T08:37:50Z,"I went onto the Google Play Store and installed an app, it's called CubeX - Cube Solver. You can check it out here: https://play.google.com/store/apps/details?id=diozz.cubex
It literally took me 10 … [+391 chars]"
31,"{'id': None, 'name': 'HuffPost'}",Curtis M. Wong,Neil Patrick Harris And David Burtka As The Olsen Twins Are Pure Halloween Goals,"The men were truly ""Two of a Kind"" as they hit Heidi Klum's New York City bash for Halloween after taking their kids trick-or-treating.",https://www.huffpost.com/entry/neil-patrick-harris-david-burtka-olsen-twins-costume_n_5dbc2dc8e4b0249f4822c18a,https://img.huffingtonpost.com/asset/5dbc78c3210000e644ad49b7.jpeg?cache=5xiD84G4a2&ops=1200_630,2019-11-01T18:57:47Z,"Neil Patrick Harris and David Burtka lived up to their reputations as Halloween enthusiasts this year with not one, but two extraordinary costumes. 
The couple channeled another iconic twosome, Mary… [+1621 chars]"
32,"{'id': None, 'name': 'INSIDER'}",Anneta Konstantinides,New York City has unanimously banned the sale of foie gras due to animal cruelty concerns,"The New York City Council unanimously voted to ban the sale of foie gras due to concerns of animal cruelty on Wednesday. It will take effect in 2022. Its decision sent shockwaves among NYC's fine-dining restaurants, but was celebrated by animal rights groups …",https://www.insider.com/foie-gras-has-been-banned-in-new-york-2019-10,https://image.businessinsider.com/5dba1260e94e861a3315fb63?width=1200&format=jpeg,2019-10-30T22:48:00Z,"Foie gras is currently on the menu of around 1,000 New York City restaurants.
By 2022, it might be on none. 
The New York City Council unanimously voted to ban the sale of foie gras due to concerns… [+3649 chars]"
33,"{'id': None, 'name': 'Windows Central'}",Dan Thorp-Lancaster,Ninja coming to London's Microsoft Store for some Fortnite fun,"Compete to play in Fortnite matches shoutcasted by none other than Ninja himself. What you need to know Streaming giant Ninja is coming to the London Microsoft Store. Ninja will shout-cast Fortnite matches in which players can earn a ""special prize."" The even…",https://www.windowscentral.com/ninja-coming-londons-microsoft-store-shout-cast-fortnite-matches,https://www.windowscentral.com/sites/wpcentral.com/files/styles/large/public/field/image/2019/08/ninja-mixer-announcement-trailer.jpg?itok=QFo7ZX6I,2019-11-01T04:49:35Z,"Source: Mixer's Ninja announcement video
<ul><li>Streaming giant Ninja is coming to the London Microsoft Store.</li><li>Ninja will shout-cast Fortnite matches in which players can earn a ""special pr… [+2193 chars]"
34,"{'id': None, 'name': 'Jezebel'}",Emily Alford,Saturday Night Social: America Finally Wises Up to the Seasonal Scam That Is Candy Corn,"Candy corn looks like diseased crop and tastes like thwarted hope, and at long last, Americans are ready to rise up against the tyranny of a candy industry that yearly forces such an insult to sugar upon countless innocent children just trying to get free sna…",https://jezebel.com/saturday-night-social-america-finally-wises-up-to-the-1838810396,"https://i.kinja-img.com/gawker-media/image/upload/s--dRpMX4lU--/c_fill,fl_progressive,g_center,h_900,q_80,w_1600/xr9neppb9i6xdlhbuetu.jpg",2019-10-05T21:00:00Z,"Candy corn looks like diseased crop and tastes like thwarted hope, and at long last, Americans are ready to rise up against the tyranny of a candy industry that yearly forces such an insult to sugar … [+646 chars]"
35,"{'id': None, 'name': 'Deadspin'}",Jordan Sargent,The Dolphins As North Korea,"The Miami Dolphins’ loss to the Buffalo Bills on Sunday was their most normal game of the season, which is to say that it was their least interesting. The circus came to town, but nobody fell from the trapeze or was mauled by a bear. The Dolphins showed up, g…",https://deadspin.com/the-dolphins-as-north-korea-1839299149,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/urxxlsqyseelk02rokuk.jpg",2019-10-23T18:59:00Z,"The Miami Dolphins loss to the Buffalo Bills on Sunday was their most normal game of the season, which is to say that it was their least interesting. The circus came to town, but nobody fell from the… [+3184 chars]"
36,"{'id': 'engadget', 'name': 'Engadget'}",Chris Ip,Inside Cirque du Soleil's technology lab,"We hear about disruption all the time -- to transport, to media, to manufacturers. What happens when it comes for the circus? The centuries-old entertainment form used to be the place to see incredible, death-defying feats. Now, we see that kin...",https://www.engadget.com/2019/10/11/cirque-du-soleil-circus-technology-lab-nextasy/,https://o.aolcdn.com/images/dims?resize=1200%2C630&crop=1200%2C630%2C0%2C0&quality=80&image_uri=https%3A%2F%2Fimg.vidible.tv%2Fprod%2F2019-10%2F10%2F5d9fb82f27f25f63ec86f399%2F5d9fb89252b4b87a0cc840da_o_U_v1.jpg&client=amp-blogside-v2&signature=d1ba3bb5dd7b9eff2dbfe024df42c3dc94c2a29c,2019-10-11T13:30:00Z,Cirque du Soleil is iconic: both a smooth corporate machine and pop culture staple. The company's approach has been to launch its latest innovation lab called Nextasy. At the global headquarters in M… [+455 chars]
37,"{'id': None, 'name': 'HuffPost'}",Matt Fuller,"Republicans Try To Storm Impeachment Room, Break Rules In Process",Lawmakers bumrushed a secure room while improperly carrying their cell phones.,https://www.huffpost.com/entry/republicans-impeachment-scif_n_5db08980e4b0131fa998661f,https://img.huffingtonpost.com/asset/5db08a09200000b42250693b.jpeg?ops=1200_630,2019-10-23T18:38:05Z,"WASHINGTON In the latest attempts to make a circus out of the House Intelligence Committee’s investigation into President Donald Trump’s dealings with the Ukrainian government, a contingent of House … [+4986 chars]"
38,"{'id': None, 'name': 'HuffPost'}",Reuters,US Security Chief ‘Heaped Pain’ On Grieving Parents Of UK Teen Harry Dunn,"The U.K. parents, who were invited to the White House, were shocked to discover that the woman involved in the fatal crash that killed their son was in t...",https://www.huffpost.com/entry/us-security-chief-heaped-pain-on-grieving-parents-of-harry-dunn_n_5da6fd4fe4b062bdcb1bab55,https://img.huffingtonpost.com/asset/5da6fe15210000140f34a193.jpeg?ops=1778_1000,2019-10-16T11:35:22Z,LONDON (Reuters) - Donald Trumps national security adviser heaped pain and grief on the parents of a British teenager killed in a car crash by trying to hold a meeting at the White House between them… [+2247 chars]
39,"{'id': None, 'name': 'Cnbeta.com'}",vivian,米高梅将以50亿美元价格出售百乐宫和马戏团度假酒店,北京时间16日消息， 米高梅国际酒店集团（MGM Resorts International）周二表示，将分别出售位于拉斯维加斯的百乐宫酒店（Bellagio）和马戏团度假村酒店（Circus Circus），交易价值约50亿美元。 阅读全文,https://www.cnbeta.com/articles/tech/899833.htm,https://static.cnbetacdn.com/thumb/article/2019/1016/3380a3fd1cbfb88.png,2019-10-16T07:30:52Z,"(47.09, 0.59, 1.27%)Blackstone Real Estate Income Trust42.52.45
8.25Phil Ruffin
9201812150
Jim Murren
2019"
40,"{'id': None, 'name': 'Yahoo Entertainment'}",,Zebra shot dead after escaping circus and causing car crash...,"Zebra shot dead after escaping circus and causing car crash... (Third column, 10th story, link ) Advertise here",https://consent.yahoo.com/collectConsent?sessionId=1_cc-session_c77c4604-6c6c-4faf-8f8a-a160d9eb88be&lang=en-GB&inline=false,,2019-10-02T23:34:38Z,"To give you a better overall experience, we want to provide relevant ads that are more useful to you. For example, when you search for a film, we use your search information and location to show the … [+316 chars]"
