,source,author,title,description,url,urlToImage,publishedAt,content
10,"{'id': None, 'name': 'AppleInsider'}",news@appleinsider.com (William Gallagher),Elon Musk temporarily halts Twitter deal over user metrics,"Tesla's Elon Musk has announced that he has put his purchase of Twitter on hold temporarily, ostensibly while he checks details about spam accounts.Elon MuskMusk's controversial purchase of Twitter is now at least delayed. It was already subject to a series o…",https://appleinsider.com/articles/22/05/13/elon-musk-temporarily-halts-twitter-deal-over-user-metrics,https://photos5.appleinsider.com/gallery/48090-93926-Elon-Musk-xl.jpg,2022-05-13T11:28:35Z,AppleInsider is supported by its audience and may earn commission as an Amazon Associate and affiliate partner on qualifying purchases. These affiliate partnerships do not influence our editorial con… [+1887 chars]
11,"{'id': None, 'name': 'CNET'}",Jennifer Bisset,The Best Fantasy Movies on Netflix - CNET,See the magical adventures buried in Netflix's vault.,https://www.cnet.com/culture/entertainment/best-fantasy-movies-to-stream-on-netflix-tonight/,"https://www.cnet.com/a/img/resize/9213bb8ee2044c480e4fe2c7dd0704f6d333ff6b/2022/03/22/3f209773-f1cf-4459-9826-d3022eafc43e/screen-shot-2022-03-22-at-11-51-38-am.png?auto=webp&fit=crop&height=630&precrop=1206,678,x0,y0&width=1200",2022-05-23T23:18:37Z,"Netflix is home to a small but worthy collection of fantasy options, from the hugely entertaining Stardust to the action-packed The Old Guard. Or you can shred a nerve watching the hellish Errementar… [+5699 chars]"
12,"{'id': None, 'name': 'NPR'}",Neda Ulaby,"A slavery-era instrument is on the National Mall, singing 'songs of liberation'",An old-fashioned steam calliope designed by luminaries in the worlds of art and jazz is on display at the National Sculpture Garden.,https://www.npr.org/2022/05/19/1099098205/a-slavery-era-instrument-is-on-the-national-mall-singing-songs-of-liberation,https://media.npr.org/assets/img/2022/05/18/dsc_5024_wide-0195f5547fd4388cae3039716750ceaced25b93f.jpg?s=1400,2022-05-19T09:01:04Z,"The Katastwóf Karavan is built from a steel frame mounted to lumber running gear with red oak and muslin wall panels, a propane red boiler, water tank, gas generator and a brass and steel 38-note ste… [+4285 chars]"
13,"{'id': 'espn', 'name': 'ESPN'}",Dave McMenamin,The Suns' pregame tunnel routine is 'the greatest show on Earth',"Deandre Ayton barks like a dog. Mikal Bridges becomes Iron Man. JaVale McGee channels his inner Samuel L. Jackson. The Suns' pregame huddle is chaos, but it serves a major purpose.",https://www.espn.com/nba/story/_/id/33899140/nba-playoffs-2022-phoenix-suns-chaotic-beautiful-galvanizing-pregame-routine,https://a2.espncdn.com/combiner/i?img=%2Fphoto%2F2022%2F0511%2Fr1011538_1296x729_16%2D9.jpg,2022-05-12T12:21:32Z,"PHOENIX -- Fifteen minutes remain before tipoff inside Phoenix's Footprint Center, and Deandre Ayton is on all fours outside the locker room, barking like a dog.
""I'm the big dog,"" Ayton specifies. … [+7413 chars]"
14,"{'id': None, 'name': '/FILM'}",Caroline Cao,"Panda! Go, Panda!: Hayao Miyazaki And Isao Takahata's Landmark Anime Returns Restored After 50 Years","Pandas in anime are ripe for cuteness, comedy, and just plain bizarreness. Just look at the currently running manga and anime ""Jujutsu Kaisen,"" where a large, talking anthropomorphic panda, casually combatting cursed spirits alongside human warriors, remains …",https://www.slashfilm.com/857120/panda-go-panda-hayao-miyazaki-and-isao-takahatas-landmark-anime-returns-restored-after-50-years/,https://www.slashfilm.com/img/gallery/panda-go-panda-hayao-miyazaki-and-isao-takahatas-landmark-anime-returns-restored-after-50-years/l-intro-1652114791.jpg,2022-05-11T14:00:12Z,"With cuddly and huggable bellies, Papanda and Panny can be considered rotund models for Ghibli creatures like the plush-friendly Totoro of Hayao Miyazaki's ""My Neighbor Totoro"" or the paunchy-bellied… [+2044 chars]"
15,"{'id': None, 'name': 'Yanko Design'}",JC Torres,This wood and metal coffee table tries to gather people around in an odd way,"This wood and metal coffee table tries to gather people around in an odd wayFor today’s younger generation, the term “coffee table” might make them think of tables at coffee shops and cafes, but the real coffee tables aren’t...",https://www.yankodesign.com/2022/05/01/this-wood-and-metal-coffee-table-tries-to-gather-people-around-in-an-odd-way/,https://www.yankodesign.com/images/design_news/2022/04/this-wood-and-metal-coffee-table-tries-to-gather-people-around-in-an-odd-way/Coffee-Table_metal-and-wood.jpg,2022-05-01T20:45:26Z,"For today’s younger generation, the term “coffee table” might make them think of tables at coffee shops and cafes, but the real coffee tables aren’t exactly the kind you might see in these busy place… [+2698 chars]"
16,"{'id': None, 'name': 'Gizmodo.com'}",io9 Staff,Marvel Release Dates: When to See Upcoming MCU Movies and Disney+ Shows,"With 27 feature films and six Disney+ shows in 14 years, the Marvel Cinematic Universe dominates pop culture through its shared comic book worlds. Doctor Strange in The Multiverse of Madness was released on May 6, and the hype train keeps moving with Thor: Lo…",https://gizmodo.com/marvel-release-dates-when-to-see-upcoming-mcu-movies-a-1848196856,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/bbfc871bc5ed8e2fc05fe3fd5b4c632a.gif",2022-05-30T16:35:00Z,"With 27 feature films and six Disney+ shows in 14 years, the Marvel Cinematic Universe dominates pop culture through its shared comic book worlds. Doctor Strange in The Multiverse of Madnesswas relea… [+12060 chars]"
17,"{'id': None, 'name': 'Yahoo Entertainment'}",Camilla Tominey,Fears ‘Sussex bomb’ about to land on Platinum Jubilee could cause a right royal headache,It was arguably one of the most awkward moments in modern royal memory - a strained engagement at Westminster Abbey which came to symbolise a family divided.,https://news.yahoo.com/sussex-bomb-land-platinum-jubilee-154318163.html,https://s.yimg.com/ny/api/res/1.2/EaneylAh2IUURAOkPPbceQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03NDk-/https://s.yimg.com/uu/api/res/1.2/QeeNoDSVTCFxvKmfJVrouQ--~B/aD04Nzg7dz0xNDA2O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/the_telegraph_258/6647770cd5855ac1f920dfd6d2870702,2022-05-30T15:43:18Z,"There are fears that the media circus following the Duke and Duchess of Sussex could upstage the Platinum Jubilee - Kevin Mazur/Getty Images for Global Citizen
It was arguably one of the most awkwar… [+5833 chars]"
18,"{'id': None, 'name': 'Global News'}",The Associated Press,Elon Musk puts Twitter deal ‘on hold’ over spam bot data — but he’s ‘still committed’ - Global News,"<ol><li>Elon Musk puts Twitter deal ‘on hold’ over spam bot data — but he’s ‘still committed’  Global News
</li><li>Musk puts Twitter buy on hold, casting doubt on $44B deal  Yahoo Canada Finance
</li><li>Elon Musk puts $44-billion Twitter deal 'temporarily…",https://globalnews.ca/news/8832534/elon-musk-twitter-takeover-on-hold/,https://globalnews.ca/wp-content/uploads/2022/05/elon-musk-twitter-news.jpg?quality=85&strip=all&w=720&h=379&crop=1,2022-05-13T11:30:45Z,"Elon Musk said Friday that his planned US$44-billion purchase of Twitter is temporarily on hold pending details on spam and fake accounts on the social media platform, adding later that he’s “still c… [+6064 chars]"
19,"{'id': None, 'name': 'Süddeutsche Zeitung'}",Süddeutsche Zeitung,Benefiz-Veranstaltung: Ukraine special,"Das ""Eulenspiegel Flying Circus Benefiz"" bietet Musik und Kabarett in den Kammerspielen zugunsten der Flüchtlingshilfe.",https://www.sueddeutsche.de/muenchen/ukraine-benefizkonzert-kammerspiele-eulenspiegel-flying-circus-bellevue-di-monaco-1.5589573,https://www.sueddeutsche.de/assets/png/sz-ecb090256670a577bd629a9718686332.png,2022-05-22T16:49:25Z,"Das ""Eulenspiegel Flying Circus Benefiz"" bietet Musik und Kabarett in den Kammerspielen zugunsten der Flüchtlingshilfe.Till Hoffmann ist nicht nur Münchens prominentester Kabarett-Veranstalter, sonde… [+896 chars]"
20,"{'id': None, 'name': 'Variety'}",Naman Ramachandran,"Film Heritage Foundation Chief on Restoration of Cannes Classics Selection ‘Thamp,’ Indian Film Preservation","The late Govindan Aravindan’s 1978 masterpiece “Thamp̄” (“The Circus Tent”) is one of two Indian films at this year’s Cannes Classics selection, alongside Satyajit Ray’s “Pratidwandi” (“The Adversary”) from 1970. “Thamp̄” was painstakingly restored by India’s…",https://variety.com/2022/film/news/cannes-classics-thamp-film-india-heritage-foundation-1235277350/,https://variety.com/wp-content/uploads/2022/05/Thamp-Before-and-After.jpg?w=1000,2022-05-25T15:35:24Z,"The late Govindan Aravindan’s 1978 masterpiece “Thamp̄” (“The Circus Tent”) is one of two Indian films at this year’s Cannes Classics selection, alongside Satyajit Ray’s “Pratidwandi” (“The Adversary… [+5035 chars]"
21,"{'id': None, 'name': 'HYPEBEAST'}","info@hypebeast.com (HYPEBEAST), HYPEBEAST",LeBron James' Newest Nike “LeBronival” Footwear Pack Is Revealed,"Despite the fact that LeBron James is unable to give you any excitement on the hardwood in this year's NBA postseason, the perennial All-Star is still making his presence felt in the basketball world through ongoing product initiatives with Nike. His signatur…",https://hypebeast.com/2022/5/nike-lebron-19-lebronival-dq7548-600-release-date,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2022%2F05%2Fnike-lebron-19-lebronival-DQ7548-600-release-date-0-tw.jpg?w=960&cbr=1&q=90&fit=max,2022-05-26T15:11:38Z,"Despite the fact that LeBron James is unable to give you any excitement on the hardwood in this year’s NBA postseason, the perennial All-Star is still making his presence felt in the basketball world… [+1312 chars]"
22,"{'id': None, 'name': 'Forbes'}","Kenneth Rapoza, Senior Contributor, 
 Kenneth Rapoza, Senior Contributor
 https://www.forbes.com/sites/kenrapoza/",Why Would Anyone Invest In China Right Now?,"Shanghai's Covid circus continues. On top of that, a real estate market in crisis, and a deglobalization trend. Ouch.",https://www.forbes.com/sites/kenrapoza/2022/05/12/why-would-anyone-invest-in-china-right-now/,https://imageio.forbes.com/specials-images/imageserve/62425f7028fcfb70ce4650f5/0x0.jpg?format=jpg&width=1200,2022-05-12T12:10:00Z,"Shanghai: in lockdown for over a month. (Photo by STR / AFP) / China OUT (Photo by STR/AFP via Getty ... [+] Images)
AFP via Getty Images
You might not want to hold the Direxion 3x China Bear (YANG… [+5714 chars]"
23,"{'id': None, 'name': 'Süddeutsche Zeitung'}","Von Oliver Hochkeppel, München",Kritik: Gute-Laune-Kauz,"Komiker Helge Schneider verzückt im Circus Krone. Sein Rezept ist nicht neu, aber wirksam: Die Mischung macht's.",https://www.sueddeutsche.de/muenchen/helge-schneider-circus-krone-comedy-musik-kritik-1.5588047,https://www.sueddeutsche.de/image/sz.1.5588048/1200x675?v=1652965567,2022-05-19T16:35:40Z,"Komiker Helge Schneider verzückt im Circus Krone. Sein Rezept ist nicht neu, aber wirksam: Die Mischung macht's.Nach-Corona-Stress, Krieg oder das Übliche - es gibt genug Gründe, derzeit abends nicht… [+1926 chars]"
24,"{'id': None, 'name': 'Süddeutsche Zeitung'}","Von Oliver Hochkeppel, München",Musik-Comedy: Nonsens nicht nach Noten,„Ein Mann und seine Gitarre“ – Humor-Improvisator Helge Schneider kommt für vier Abende in den Circus Krone,https://www.sueddeutsche.de/muenchen/helge-schneider-circus-krone-1.5583296,https://www.sueddeutsche.de/assets/png/sz-ecb090256670a577bd629a9718686332.png,2022-05-15T17:01:52Z,"""Ein Mann und seine Gitarre"": Humor-Improvisator Helge Schneider kommt für vier Abende in den Circus KroneBei niemandem in der Kleinkunstszene ist der Programmtitel so egal wie bei Helge Schneider. O… [+3270 chars]"
25,"{'id': None, 'name': 'Moz.com'}",PJ Howland,Blue Ocean SEO Strategy,"If you're familiar with the blue ocean marketing strategy, you know that SEO is inherently a ""red ocean"" industry. With fierce competition to attain rankings, links, and authority, SEOs are constantly trying to one-up their competitors. In this environment, i…",https://moz.com/blog/blue-ocean-seo-strategy,https://moz.com/images/cms/WBF-Blue-Ocean-SEO-Thumbnail-1.jpg?w=1200&h=630&q=82&auto=format&fit=clip&dm=1651797649&s=b72a56c414c3613deb646eb03e169057,2022-05-06T07:00:00Z,"The author's views are entirely his or her own (excluding the unlikely event of hypnosis) and may not always reflect the views of Moz.If you're familiar with the blue ocean marketing strategy, you kn… [+12061 chars]"
26,"{'id': None, 'name': 'Rarehistoricalphotos.com'}",RHP,Picasso's self portrait evolution from age 15 to age 90,"Picasso’s self-portraits are important because they span his entire career, and we can trace how his manner of self-depiction changed over time. It’s interesting to compare the self-portraits from, for…",https://rarehistoricalphotos.com/picasso-self-portraits-photos/,https://rarehistoricalphotos.com/wp-content/uploads/2022/04/Picasso-self-portraits-photos.jpg,2022-05-14T19:39:15Z,"Picassos self-portraits are important because they span his entire career, and we can trace how his manner of self-depiction changed over time.
Its interesting to compare the self-portraits from, fo… [+3290 chars]"
27,"{'id': None, 'name': 'The A.V. Club'}","Jack Smart, Alison Foreman, Gil Macias, Don Lewis, Luke Y. Thompson, Mark Keizer, and Brent Simon","Jurassic World: Dominion, Elvis, Lightyear, and 15 other must-see movies for June","With Memorial Day upon us, summer movie season is in full swing. Of course, audiences have already been swinging back to theaters with Downton Abbey and Top Gun sequels, but even more blockbuster fare awaits in June. The dinosaurs finally have dominion in a n…",https://www.avclub.com/june-2022-film-preview-jurassic-world-elvis-lightyea-1848981970,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/82b5271751482c6e32d3fe455d358c29.jpg",2022-05-27T07:00:00Z,"Theaters everywhere June 24
In a time when Pinkfongs Baby Shark video has about 10 billion more YouTube views than Elvis Presley has album sales, its hard to imagine the tectonic shift, in music and… [+1230 chars]"
28,"{'id': None, 'name': 'Forbes'}","Marisa Dellatto, Forbes Staff, 
 Marisa Dellatto, Forbes Staff
 https://www.forbes.com/sites/marisadellatto/",Ringling Bros. Circus Returns—Without Animals—Five Years After Closing,The 146-year-old show closed in 2017.,https://www.forbes.com/sites/marisadellatto/2022/05/18/ringling-bros-circus-returns-without-animals-five-years-after-closing/,"https://imageio.forbes.com/specials-images/imageserve//6285179147588354ddb0251b/0x0.jpg?format=jpg&crop=3000,1687,x0,y155,safe&width=1200",2022-05-18T16:00:40Z,"Ringling Brothers and Barnum &amp; Bailey Circus announced Wednesday its big top circus will resume touring five years after it was retired, and animals will no longer be part of the performance. 
E… [+2333 chars]"
29,"{'id': None, 'name': 'Hipertextual'}",Aglaia Berlutti,10 películas de Netflix que no tenías ni idea de que estaban en su catálogo,"El catálogo de películas de Netflix está repleto de contenido. Mucho de él, a menudo, es calificado como de calidad media o pobre –sobre todo comparado con las joyas de la corona de la plataforma, como Roma o El Irlandés–. Sin embargo, en ese mar de contenido…",https://hipertextual.com/2022/05/10-peliculas-de-netflix-que-no-tenias-ni-idea-de-que-estaban-en-su-catalogo,https://hipertextual.com/wp-content/uploads/2020/11/netflix.jpg,2022-05-26T09:44:38Z,"El catálogo de películas de Netflix está repleto de contenido. Mucho de él, a menudo, es calificado como de calidad media o pobre sobre todo comparado con las joyas de la corona de la plataforma, com… [+7105 chars]"
30,"{'id': 'marca', 'name': 'Marca'}",ALBERTO RUBIO,Hertha Berlín: el 'megaproyecto' de 415 millones que tiene un pie en Segunda,Del sueño de ser un &quot;Big City Club&apos; a ser un &apos;Big City Circus&quot;. La categórica afirmación de &apos;DW&apos; define a la perfección el negro cauce que ha tomado e,https://www.marca.com/futbol/bundesliga/2022/05/20/62875b0122601d8c248b45f3.html,https://phantom-marca.unidadeditorial.es/aeb1d0b1c8f20861642b0d6f7e352235/resize/1200/f/jpg/assets/multimedia/imagenes/2022/05/20/16530373931133.jpg,2022-05-20T09:11:33Z,"Del sueño de ser un ""Big City Club' a ser un 'Big City Circus"". La categórica afirmación de 'DW' define a la perfección el negro cauce que ha tomado el 'megaproyecto' de Lars Windhorst (Rahden, 1976)… [+3482 chars]"
31,"{'id': 'polygon', 'name': 'Polygon'}",Chris Plante,Where the hell does Star Wars go now?,"Between May the 4th and the new Obi-Wan TV show, we’re surrounded by Star Wars. But where does Disney’s sci-fi epic go from here? We discuss that question in this week’s issue of Polygon’s newsletter, Patch Notes.",https://www.polygon.com/star-wars/2022/5/6/23059196/whats-next-for-star-wars,https://cdn.vox-cdn.com/thumbor/fDIUT4fAd4ktjeC4xW4mF5NB6pI=/0x0:1106x579/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/5340119/Screen_Shot_2015-12-16_at_10.17.28_AM.0.png,2022-05-06T22:00:00Z,"Polygons Patch Notes is a weekly newsletter that tells you about the best stuff to watch, play, and read. Let our band of editorial experts simplify your plans subscribe here!
Each week, this newsle… [+5343 chars]"
32,"{'id': None, 'name': 'Cracked.com'}",Zanandi Botes,15 Bonkers Inspirations Behind Popular Characters’ Names,"By Zanandi Botes Published: May 18th, 2022",https://test-pools-01.cracked.com/article_33963_15-bonkers-inspirations-behind-popular-characters-names.html,https://s3.crackedcdn.com/phpimages/undefined/1/9/2/847192.jpg,2022-05-18T18:00:00Z,"Some names are given to people and characters because they just sound nice, like Emily or Thunderlips. Other times, creators or certain types of tech moguls will name a character or their own child i… [+1221 chars]"
33,"{'id': None, 'name': 'Süddeutsche Zeitung'}",Von Julia Schriever,Feiern in der Stadt: Wenn die Krise Pause macht,"Nach zwei Jahren gibt es wieder Festivals in München. Endlich tanzen, feiern, staunen, anstehen vorm Dixi-Klo. Ein Besuch auf dem Wannda Circus Open Air.",https://www.sueddeutsche.de/muenchen/muenchen-festival-wannda-1.5589748,https://www.sueddeutsche.de/image/sz.1.5589752/1200x675?v=1653228397,2022-05-22T14:09:31Z,"Nach zwei Jahren gibt es wieder Festivals in München. Endlich tanzen, feiern, staunen, anstehen vorm Dixi-Klo. Ein Besuch auf dem Wannda Circus Open Air.Ein Opa radelt eine Straße in Freimann entlang… [+4471 chars]"
34,"{'id': None, 'name': 'Xataka.com'}",Yúbal Fernández,"Eurovisión 2022: fechas de las semifinales y la final, horarios y cómo puedes verlo","Esta es la semana de Eurovisión 2022, y te vamos a decir toda la información para que puedas ver el gran evento musical, uno de los más importantes a nivel europeo. Se trata de un evento en el que van a participar 40 países, la mayoría de ellos europeos, aunq…",https://www.xataka.com/basics/eurovision-2022-fechas-semifinales-final-horarios-como-puedes-verlo,https://i.blogs.es/33efc5/eurovision/840_560.jpg,2022-05-09T08:50:07Z,"Esta es la semana de Eurovisión 2022, y te vamos a decir toda la información para que puedas ver el gran evento musical, uno de los más importantes a nivel europeo. Se trata de un evento en el que va… [+4609 chars]"
35,"{'id': None, 'name': 'Deadline'}",jillg366,Twitter Shareholders Sue Elon Musk For Sowing Confusion To Drive Down Price Of Deal,"The latest in the Twitter-Elon Musk circus has shareholders of the social media company seeking class action status for a lawsuit against the billionaire Tesla founder, alleging unjust enrichment, false statements and stock manipulation in order to lower the …",https://deadline.com/2022/05/twitter-shareholders-sue-elon-musk-1235034117/,https://deadline.com/wp-content/uploads/2022/04/Twitter-logo-Elon-Musk.jpg?w=1000,2022-05-26T22:54:00Z,"The latest in the Twitter-Elon Musk circus has shareholders of the social media company seeking class action status for a lawsuit against the billionaire Tesla founder, alleging unjust enrichment, fa… [+2337 chars]"
36,"{'id': None, 'name': '/FILM'}",Ryan Scott,"Superhero Bits: New Thor: Love And Thunder Photo, A Power Rangers 30th Anniversary Special & More","(Superhero Bits is a collection of stories, updates, and videos about anything and everything inspired by the comics of Marvel, DC, and more. For comic book movies, TV shows, merchandise, events, and whatever catches our eye, this is the place to find anythin…",https://www.slashfilm.com/866432/superhero-bits-new-thor-love-and-thunder-photo-a-power-rangers-30th-anniversary-special-more/,https://www.slashfilm.com/img/gallery/superhero-bits-new-thor-love-and-thunder-photo-a-power-rangers-30th-anniversary-special-more/l-intro-1652821432.jpg,2022-05-17T21:07:48Z,"Given that the Arrowverse (if not The CW as it currently exists entirely) seems to be winding down, ""Crisis On Infinite Earths"" may well go down as the final, major crossover event for these various … [+1085 chars]"
37,"{'id': None, 'name': 'MarketWatch'}",Andrew Keshner,: Musk’s ‘bizarre tweet’ is the latest reminder that retailer investors eyeing Twitter should proceed with caution,Musk’s ‘temporarily on hold’ tweet sent Twitter's trading volume over 65-day averages,https://www.marketwatch.com/story/musks-bizarre-tweet-is-the-latest-reminder-that-retailer-investors-eyeing-twitter-should-proceed-with-caution-11652459624,https://images.mktw.net/im-524923/social,2022-05-13T16:33:00Z,"If you recently gobbled up Twitter 
 TWTR,
 -7.68%
stock on the news that Elon Musk would be paying $54.20 a share to acquire the social media company and take it private, Friday the 13th is livin… [+3621 chars]"
38,"{'id': None, 'name': 'MarketWatch'}",Therese Poletti,MarketWatch First Take: Elon Musk is likely trying to get a lower price for Twitter with ‘deal on hold’ move,"Elon Musk moves to try to get a lower price for Twitter, as his own net worth has declined along with the value of Tesla shares.",https://www.marketwatch.com/story/elon-musk-is-likely-trying-to-get-a-lower-price-for-twitter-with-deal-on-hold-move-11652465952,https://images.mktw.net/im-535844/social,2022-05-13T18:19:00Z,"Is Elon Musks $44 billion bid for Twitter actually a $1 billion joke by the worlds richest man? Thats a possibility that cannot be ignored, as investors scramble to make sense of Musks latest shenani… [+3418 chars]"
