,source,author,title,description,url,urlToImage,publishedAt,content
10,"{'id': None, 'name': 'Adafruit.com'}",Kelly,Life before the Flying Circus – A Documentary,A must watch for Monty Python Fans! From Monty Python the Flying Circus. Documentary discovering what life was like before the Flying Circus Via laughingsquid,https://blog.adafruit.com/2020/03/02/life-before-the-flying-circus-a-documentary/,https://cdn-blog.adafruit.com/uploads/2020/02/life-before-the-flying-circus-a.jpg,2020-03-02T07:00:13Z,"Stop breadboarding and soldering – start making immediately! Adafruit’s Circuit Playground is jam-packed with LEDs, sensors, buttons, alligator clip pads and more. Build projects with Circuit Playgro… [+2062 chars]"
11,"{'id': None, 'name': 'Rolling Stone'}",Jonathan Bernstein,Watch Sam Hunt’s Surreal Motel Stay in ‘Hard to Forget’ Video,"Circus clown, brawling card players, and a cowboy with a goat all pop up in the country singer's new clip",https://www.rollingstone.com/music/music-country/sam-hunt-hard-to-forget-video-970359/,https://www.rollingstone.com/wp-content/uploads/2020/03/Screen-Shot-2020-03-20-at-10.48.58-AM.png,2020-03-20T15:51:28Z,"Just a few weeks ahead of the release of his much-anticipated second album Southside, Sam Hunt premieres the video to his latest single, “Hard to Forget,” which samples Webb Pierce’s 1953 country wee… [+1057 chars]"
12,"{'id': None, 'name': 'Awkwardfamilyphotos.com'}",Team Awkward,Circus Circus,“This is us after a day at the now defunct Circus World in Florida.” (submitted by IG @mjschoening) The post Circus Circus appeared first on AwkwardFamilyPhotos.com.,https://awkwardfamilyphotos.com/circus-circus/,https://s3.awkwardfamilyphotos.com/wp-content/uploads/2020/03/02153537/3.3-9am.jpg,2020-03-02T23:37:04Z,"“This is us after a day at the now defunct Circus World in Florida.”
(submitted by IG @mjschoening)"
13,"{'id': None, 'name': 'Boing Boing'}",Xeni Jardin,"Cirque du Soleil launches online portal for viewing shows, explores bankruptcy in coronavirus shutdown: Reuters","Cirque du Soleil just launched ' CirqueConnect,' where you can view shows -- it's especially great for kids stuck indoors during the pandemic shutdown. All of the company's live shows are canceled due to the coronavirus crisis, and they are exploring financia…",https://boingboing.net/2020/03/26/cirque-du-soleil-launches-onli.html,https://i0.wp.com/media.boingboing.net/wp-content/uploads/2020/03/Screen-Shot-2020-03-26-at-1.30.07-PM.png?fit=892%2C535&ssl=1,2020-03-26T19:30:36Z,"Cirque du Soleil just launched 'CirqueConnect,' where you can view shows -- it's especially great for kids stuck indoors during the pandemic shutdown. 
All of the company's live shows are canceled d… [+2620 chars]"
14,"{'id': None, 'name': 'Genbeta.com'}",Toni Castillo,"La policía londinense escaneó las caras de 8.600 personas en busca de criminales: de 8 identificaciones, 7 fueron erróneas",La Policía Metropolitana de Londres anunció a finales de enero que comenzaría a utilizar la tecnología de reconocimiento facial en vivo a lo largo y ancho de la capital británica y uno de los primeros y más importantes despliegues ha llamado la atención de lo…,https://www.genbeta.com/seguridad/policia-londinense-escaneo-caras-8-600-personas-busca-criminales-8-identificaciones-7-fueron-erroneas,https://i.blogs.es/0e1103/police-4558112_1920/840_560.jpg,2020-03-04T16:42:23Z,La Policía Metropolitana de Londres anunció a finales de enero que comenzaría a utilizar la tecnología de reconocimiento facial en vivo a lo largo y ancho de la capital británica y uno de los primero… [+2090 chars]
15,"{'id': None, 'name': 'The A.V. Club'}","The A.V. Club on TV Club, shared by Erik Adams to The A.V. Club",The best TV comedies on Netflix,Streaming libraries expand and contract. Algorithms are imperfect. Those damn thumbnail images are always changing. But you know what you can always rely on? The expert opinions and knowledgable commentary of The A.V. Club. That’s why we’re scouring both the …,https://tv.avclub.com/the-best-tv-comedies-on-netflix-1842384281,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/zebjcgkbbivfz2pmld4w.jpg",2020-03-27T21:36:00Z,"Monty Pythons Flying Circus
There have been many sketch shows in the wake of Monty Pythons Flying Circus, and nearly all of them owe something to this one. The troupe didnt invent the form; in fact,… [+1230 chars]"
16,"{'id': None, 'name': 'Adsoftheworld.com'}",ivan,"Risk: Don't Make Up, Make War",Settle petty conflicts amongst family and friends with full-scale war. risk_1_lasagna_resized.jpg risk_2_roommate_resized.jpg risk_3_ex_resized.jpg,https://www.adsoftheworld.com/media/print/risk_dont_make_up_make_war,https://d3nuqriibqh3vw.cloudfront.net/risk_1_lasagna_resized.jpg?3rWPP2Pyi51ijDILaMOHf3nV1PvUam3b,2020-03-12T00:59:17Z,"Print advertisement created by Creative Circus, United States for Risk, within the category: Gaming."
17,"{'id': None, 'name': 'Mental Floss'}",Ellen Gutoskey,"Goat Your Own Way: In North Wales, a Herd of Goats Is Taking Advantage of the Empty Streets","This is an all-inclusive vacation for the goats, complete with walking tours and all-you-can-eat flower beds.",https://www.mentalfloss.com/article/621948/wild-goats-roam-empty-welsh-town,"https://images2.minutemediacdn.com/image/upload/c_crop,h_1349,w_2400,x_0,y_125/v1585674890/shape/mentalfloss/621948-gettyimages-1215930784.jpg?itok=Wh9ifrbm",2020-03-31T18:30:00Z,"According to the World Wildlife Fund, there are more tigers in captivity than there are in the wild. This is especially true in the United States, where backyard zoos and cub petting operations are s… [+3538 chars]"
18,"{'id': None, 'name': 'Awkwardfamilyphotos.com'}",Team Awkward,Circus World,“This is us after a day at the now defunct Circus World in Florida.” (submitted by IG @mjschoening) The post Circus World appeared first on AwkwardFamilyPhotos.com.,https://awkwardfamilyphotos.com/the-circus-circus/,https://s3.awkwardfamilyphotos.com/wp-content/uploads/2020/03/02232530/Screen-Shot-2020-03-02-at-11.24.26-PM.png,2020-03-02T23:37:04Z,"“This is us after a day at the now defunct Circus World in Florida.”
(submitted by IG @mjschoening)"
19,"{'id': None, 'name': 'GameSpot'}","Ryan Peterson, Greg Thomas","AHS: Freak Show - Episode 4 ""Edward Mordrake: Part 2"" Breakdown","Ryan and Greg break down American Horror Story Freak Show Episode 4 ""Edward Mordrake Part 2.""",https://www.gamespot.com/videos/ahs-freak-show-episode-4-edward-mordrake-part-2-br/2300-6452438/,https://gamespot1.cbsistatic.com/uploads/screen_kubrick/1574/15746725/3643092-americanhorrorstoryfreakshow_episode4breakdown_021820_site.jpg,2020-03-11T17:17:00Z,"Edward Mordrake continues his search for a freak worthy enough to join his troupe in the afterlife. We soon learn backstory on a handful of characters in Elsa's freak show including Suzi, Paul and ev… [+436 chars]"
20,"{'id': None, 'name': 'TribLIVE'}",Tim Benz,"Tampa Bay radio host endorses Jameis Winston to Steelers, dismisses Antonio Brown to Bucs with Tom Brady - TribLIVE","Tampa Bay radio host endorses Jameis Winston to Steelers, dismisses Antonio Brown to Bucs with Tom Brady TribLIVE Bruce Arians explains how the Bucs got Tom Brady | NFL Live ESPN Schad: Oddsmakers too slow reacting to new AFC East climate Palm Beach Post Step…",https://triblive.com/sports/tampa-bay-radio-host-endorses-jameis-winston-to-steelers-dismisses-antonio-brown-to-bucs-with-tom-brady/,https://triblive.com/wp-content/uploads/2020/03/2491043_web1_2484408-c74ae58ec5ab4f84a0cdb823c71f8da0.jpg,2020-03-25T10:38:59Z,"TribLIVE's Daily and Weekly email newsletters deliver the news you want and information you need, right to your inbox.
No move during free agency was as big of a deal as Tom Brady going to the Tampa… [+4734 chars]"
21,"{'id': None, 'name': 'CNET'}",Nicole Archer,What your Zoom background says about you - CNET,"Astrology is old news. Thanks to Zoom, we have an entirely new way to deduce someone's entire personality.",https://www.cnet.com/news/what-your-zoom-background-says-about-you/,https://cnet4.cbsistatic.com/img/16VSqfenSscN7Jbr8SJJDmNHhQQ=/756x567/2020/03/31/b1231013-668b-45e1-85f6-dd234dcfb5ef/dfgsdfgzsdfg-sd.jpg,2020-03-31T01:28:00Z,"What does this say about me as a person?
Nicole Archer
I've been spending a lot of time on Zoom recently. The coronavirus pandemic means more of us are working from home and are fully dependent on … [+7243 chars]"
22,"{'id': None, 'name': 'Adafruit.com'}",Stephanie,Make Your Own Monty Python’s Flying Circus Inspired Argument Bot #piday #raspberrypi @Raspberry_Pi,"Chuckling at this project from 8BitsAndAByte on Instructables:First things first, we need a person to argue with, and there is none better than the face of the original argument consultant, Mr. John Cleese.Read more and see more on YouTubeEach Friday is PiDay…",https://blog.adafruit.com/2020/03/27/make-your-own-monty-pythons-flying-circus-inspired-argument-bot-piday-raspberrypi-raspberry_pi/,https://cdn-blog.adafruit.com/uploads/2020/03/make-your-own-monty-pythons-flyi.jpg,2020-03-27T08:00:00Z,"Chuckling at this project from 8BitsAndAByte on Instructables:
First things first, we need a person to argue with, and there is none better than the face of the original argument consultant, Mr. Joh… [+2531 chars]"
23,"{'id': None, 'name': 'HYPEBEAST'}","info@hypebeast.com (HYPEBEAST), HYPEBEAST","Mick Jenkins Drops ""Frontstreet"" Freestyle With Kaytranada","Mick Jenkins has returned with two new songs since dropping off his latest EP, The Circus, in January. The Chicago MC offers up distinctive sounds through the new tracks, which are dubbed ""Frontstreet"" and ""Snakes"" respectively, linking up with Kaytranada and…",https://hypebeast.com/2020/3/mick-jenkins-kaytranada-frontstreet-kojey-radical-snakes-release,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2020%2F03%2Fmick-jenkins-kojey-radical-snakes-single-release-tw.jpg?w=960&cbr=1&q=90&fit=max,2020-03-28T21:36:26Z,"Mick Jenkins has returned with two new songs since dropping off his latest EP, The Circus, in January. The Chicago MC offers up distinctive sounds through the new tracks, which are dubbed “Frontstree… [+598 chars]"
24,"{'id': 'usa-today', 'name': 'USA Today'}","USA TODAY, Sara M Moniuszko, USA TODAY",Barbra Streisand calls Trump 'one-man weapon of mass destruction' in scathing column,Barbra Streisand isn't holding back her thoughts on President Donald Trump in a column published by Variety. She urges voters not to re-elect him.,https://www.usatoday.com/story/entertainment/celebrities/2020/03/04/barbra-streisand-slams-trump-column-urges-voters-not-re-elect/4950470002/,"https://www.gannett-cdn.com/presto/2019/02/23/USAT/aad019d5-1806-4e60-9cd1-1cb091385a2f-1126683348.JPG?crop=4441,2498,x1,y168&width=3200&height=1680&fit=bounds",2020-03-04T12:48:57Z,"Last SlideNext Slide
Barbra Streisand isn't holding back her thoughts on President Donald Trump.
In a column published Tuesday by Variety, the actress and singer, 77, addressed ""Mr. Trump"" before o… [+2823 chars]"
25,"{'id': None, 'name': 'Getnews.jp'}",NeoL／ネオエル,.nl Issue:人の力だけでは不可能だと思われる作品を最新テクノロジーの力によって実現させることで知られるオーディオビジュアルデザイナー集団Circus Familyインタビュー／ Interview with Wouter Westen from audiovisual designer group Circus Family,.nl Issue:人の力だけでは不可能だと思われる作品を最新テクノロジーの力によって実現させることで知られるオーディオビジュアルデザイナー集団Circus Familyインタビュー／ Interview with Wouter Westen from audiovisual designer group Circus Family,https://getnews.jp/archives/2457277,https://www.neol.jp/wp-content/uploads/2020/02/how-did-i-get-here-1-2-620x460.png,2020-03-20T11:00:20Z,"Photo by Circus Family
 11.nl IssueNeoLCircus FamilyNIKERed BullDJsolar mix tableHologram barHow did I get here?Circus Family in English
Circus Family
Circus FamiliyCircus Family
Circus Family
C… [+224 chars]"
26,"{'id': None, 'name': 'Fast Company'}",KC Ifeanyi,HBO’s ‘The Scheme’ reveals that 2017’s NCAA bribery scandal was crazier than you thought,"“If the Coen brothers did a documentary...” HBO’s ‘The Scheme’ unpacks the tangled web that could’ve brought the NCAA to its knees. In September 2017, the U.S. attorney for the Southern District of New York announced the arrest of 10 individuals connected to …",https://www.fastcompany.com/90483989/hbos-the-scheme-reveals-that-that-2017-ncaa-bribery-scandal-way-crazier-than-you-thought?partner=feedburner&utm_source=feedburner&utm_medium=feed&utm_campaign=feedburner+fastcompany&utm_content=feedburner,"https://images.fastcompany.net/image/upload/w_1280,f_auto,q_auto,fl_lossy/wp-cms/uploads/2020/03/p-1-the-scheme-hbo.jpg",2020-03-31T08:00:15Z,"In September 2017, the U.S. attorney for the Southern District of New York announced the arrest of 10 individuals connected to a bribery scheme within NCAA basketball.
The accusations were that agen… [+4758 chars]"
27,"{'id': None, 'name': 'The Register'}",Katyanna Quach,"If you're wondering how Brit cops' live suspect-hunting AI is going, it's cruising at 7 out of 8 false positives","Facial-recognition software led to one person on Met's watch list being positively identified out of 8,600 people The latest figures from the Met Police's deployment of facial-recognition cameras in the heart of London show the technology is pretty fscking in…",https://www.theregister.co.uk/2020/03/05/facial_recognition_cameras_london_police/,https://regmedia.co.uk/2020/03/04/oxford_circus.jpg,2020-03-05T06:12:13Z,"The latest figures from the Met Police's deployment of facial-recognition cameras in the heart of London show the technology is pretty fscking inaccurate.
On February 27, for instance, the cameras s… [+3381 chars]"
28,"{'id': 'la-repubblica', 'name': 'La Repubblica'}",repubblicawww@repubblica.it (Redazione Repubblica.it),Britney Spears finisce al museo: un viaggio interattivo nei suoi videoclip più famosi,"'Toxic', 'Circus', 'Oops!... I Did It Again', '...Baby One More Time' sono alcuni dei famosissimi videoclip musicali di Britney Spears che è...",https://video.repubblica.it/spettacoli-e-cultura/un-museo-per-celebrare-britney-spears-ogni-stanza-e-dedicata-a-un-suo-video/355132/355697,https://www.repstatic.it/video/photo/2020/03/04/693554/693554-thumb-full-720-britneyspearsok04032020.jpg,2020-03-05T10:20:07Z,"https://video.repubblica.it/spettacoli-e-cultura/un-museo-celebra-britney-spears-un-viaggio-interattivo-nei-suoi-videoclip-piu-famosi/355132/355697
Altri video da Spettacoli
Tutti
in caricamento..… [+779 chars]"
29,"{'id': None, 'name': 'MarketWatch'}",Shawn Langlois,The Margin: ‘Most photographed man on Wall Street’ shares update on his coronavirus battle: ‘You do not want to get this’,"Peter Tuchman, who describes himself as “the most photographed guy on Wall Street,” has been struck by coronavirus, and while he’s not suffering “respiratory distress,” he says he’s been “really sick” for a week",https://www.marketwatch.com/story/most-photographed-man-on-wall-street-shares-update-on-his-coronavirus-battle-you-do-not-want-to-get-this-2020-03-26,http://s.marketwatch.com/public/resources/MWimages/MW-ID159_trader_MG_20200326133437.jpg,2020-03-26T17:27:44Z,"Back in 2014, MarketWatch editor Jeremy Olshan made a promise to readers: No more photos from the floor of the New York Stock Exchange, barring some relevant news peg.
Unfortunately, there is, indee… [+2002 chars]"
30,"{'id': None, 'name': 'Fashionista'}",Tyler McCall,Thom Browne Sends Out His Magical Fall 2020 Menagerie Two by Two,"Leave it to Thom Browne to bring some much needed sunshine to a very rainy Parisian Sunday. As it poured down outside, inside, Browne had created a winter wonderland worthy of Narnia, complete with snowy pine trees and wooden doors leading to nowhere. The sho…",https://fashionista.com/2020/03/thom-browne-fall-2020-collection-review,https://fashionista.com/.image/t_share/MTcwODMwNjMwOTA3NTUzMDMw/thom-browne-fall-2020.jpg,2020-03-01T16:38:26Z,"Looks from Thom Browne's Fall 2020 collection. Photo: Imaxtree
Leave it to Thom Browne to bring some much needed sunshine to a very rainy Parisian Sunday. As it poured down outside, inside, Browne h… [+1528 chars]"
31,"{'id': None, 'name': 'Openculture.com'}",Ted Mills,Explore the Entire World–from the Comfort of Quarantine–with 4K Walking Tours,"Many of us right now are sheltering in place, or in quarantine, dreaming of that day when we can once again travel the world. And that day will come, friends, that day will come. But until then, there are already several YouTube channels set up to provide you…",http://www.openculture.com/2020/03/explore-the-entire-world-from-the-comfort-of-quarantine-with-4k-walking-tours.html,http://cdn8.openculture.com/2020/03/31002505/Virtual-Walking-Tour--e1585639558531.png,2020-03-31T14:00:37Z,"Many of us right now are sheltering in place, or in quarantine, dreaming of that day when we can once again travel the world. And that day will come, friends, that day will come.
But until then, the… [+3191 chars]"
32,"{'id': None, 'name': 'GameSpot'}","Kurt Indovina, Tamoor Hussain, Lucy James, Richard Li, Adam Mason, Chris Morris",The Real Killer Clown That Inspired AHS’ Twisty,"It’s hard to imagine anything more horrific than American Horror Story’s disfigured clown Twisty or Stephen King’s Pennywise, but as deeply unsettling as that fiction is, the truth that inspired it is so much worse. Believe it or not, there’s a root to this e…",https://www.gamespot.com/videos/the-real-killer-clown-that-inspired-ahs-twisty/2300-6452535/,https://gamespot1.cbsistatic.com/uploads/screen_kubrick/1574/15746725/3645550-tf_ahsfreakshow_031720_site-v2.jpg,2020-03-22T12:00:00Z,"For some clowns mean big smiles, floppy feet, and lapel adornments that spray water into your face unexpectedly. For others, however, the sight of make-up adorned children's entertainers is traumatic… [+1161 chars]"
33,"{'id': None, 'name': 'HYPEBEAST'}","info@hypebeast.com (HYPEBEAST), HYPEBEAST",OLD PARK Upcycles Vintage Sportswear Into One-Off Flight Jackets,"Functional gear brands like The North Face, Nike and Patagonia have already put measures in place to upcycle and repair vintage and damaged goods in the name of sustainability, but that hasn't stopped enterprising young labels from upcycling unwearable goods …",https://hypebeast.com/2020/3/old-park-spring-summer-2020-flight-jacket-patchwork-upcycle-japan,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2020%2F03%2Fold-park-patchwork-upcycle-flight-jackets-japan-ss20-tw.jpg?w=960&cbr=1&q=90&fit=max,2020-03-06T22:58:27Z,"Functional gear brands like The North Face, Nike and Patagonia have already put measures in place to upcycle and repair vintage and damaged goods in the name of sustainability, but that hasn’t stoppe… [+1287 chars]"
34,"{'id': None, 'name': 'Süddeutsche Zeitung'}",Von Barbara Hordych,Coronavirus in München: Wie der Circus Krone helfen will,"Auch dem Circus Krone brechen die Einnahmen weg. Die Artisten sind abgereist, andere Angestellte machen Kurzarbeit. Doch das Traditionsunternehmen hilft auch - den Mitarbeitern und der Stadt.",https://www.sueddeutsche.de/muenchen/coronavirus-muenchen-zirkus-circus-krone-1.4853799,https://www.sueddeutsche.de/image/sz.1.4854256/1200x675?v=1584946196,2020-03-23T14:53:20Z,"Wo sich sonst an den Kassenschaltern die Zuschauer drängen, herrscht nun Leere. Stattdessen stehen Nummer 78 und Nummer 185, zwei blau-weiße Holzwagen, quer auf dem Platz vor dem Circus-Krone-Bau. Es… [+5583 chars]"
35,"{'id': 'il-sole-24-ore', 'name': 'Il Sole 24 Ore'}",di Alex D'Agosta,Niente Gran Premi anche a maggio: la Formula 1 si consola con i videogiochi,"Rinviate le gare d’Olanda, Spagna e Principato di Monaco, i piloti del circus si sfidano in una competizione virtuale domenica 22 marzo",https://www.ilsole24ore.com/channel/soleonline5/type/articolo/uuid/AD11jnE?uuid=AD11jnE,https://i2.res.24o.it/images2010/2020/03/AD11jnE/images/63f68356-6aca-11ea-b6a6-b1e9403194e7-fotohome0.jpg,2020-03-20T15:48:11Z,"L'epidemia blocca lo sport: F1 ferma, niente Gp
3' di lettura
È stata una settimana di notizie in continuo peggioramento per gli appassionati di Formula 1. Prima lo stop della gara australiana a po… [+2919 chars]"
36,"{'id': 'time', 'name': 'Time'}",JOHN PYE / AP,"Where Next for Formula 1? Australian Grand Prix Canceled, Bahrain in Doubt Over Coronavirus Fears","The Australian curtain-raiser to the F1 season has been canceled, with the second and third races in doubt due to coronavirus.",https://time.com/5802306/f1-formula-one-coronavirus-covid-19/,https://api.time.com/wp-content/uploads/2020/03/AP20072831934388.jpg?quality=85&w=1200&h=628&crop=1,2020-03-13T06:15:48Z,"MELBOURNE, Australia (AP) — The curtain-raiser has been canceled. The second and third events are in doubt and the fourth has already been postponed.
The Formula One series — the ”big circus” as six… [+4737 chars]"
37,"{'id': 'time', 'name': 'Time'}",Cady Lang,Here’s Everything New on Netflix in April 2020—and What’s Leaving,"From the fourth season of 'Nailed It!' to Alan Yang's 'Tigertail,' here are the shows and movies you should be streaming on Netflix in April.",https://time.com/5812787/new-on-netflix-april-2020/,https://api.time.com/wp-content/uploads/2020/03/new-on-netflix-april-2020.jpg?quality=85&crop=0px%2C145px%2C2000px%2C1046px&resize=1200%2C628&strip,2020-03-31T21:39:22Z,"While many movies’ theatrical releases have been postponed because of coronavirus, there’s no lack of great movies and shows to stream on Netflix while practicing social distancing and self-isolation… [+5381 chars]"
38,"{'id': None, 'name': 'Deadline'}",Amanda N'Duka,"Sean Patrick Flanery & More Star In ‘Assault On VA-33’; Cleopatra Acquires ‘Skin Walker’; Tawny Newsome, Barry Rothbart Join ‘Vacation Friends’- Film Briefs","Sean Patrick Flanery (a Daytime Emmy award winner for Amazon’s drama series The Bay) is set to star alongside Abigail Hawk (Blue Bloods), Weston Cage Coppola (Circus Kane), Mark Dacascos (John Wick 3: Parabellum) and Michael Jai White (Spawn) in Assault On VA…",https://deadline.com/2020/03/sean-patrick-flanery-abigail-hawk-in-assault-on-va-33-cleopatra-skin-walker-tawny-newsome-barry-rothbart-vacation-friends-film-briefs-1202878725/,https://pmcdeadline2.files.wordpress.com/2020/03/sean-patrick-flanery-weston-cage-coppola-abigail-hawk-mark-dacascos-michael-jai-white.jpg?w=1000,2020-03-13T22:35:13Z,"Sean Patrick Flanery (a Daytime Emmy award winner for Amazon’s drama series The Bay) is set to star alongside Abigail Hawk (Blue Bloods), Weston Cage Coppola (Circus Kane), Mark Dacascos (John Wick 3… [+2732 chars]"
